start	strand	21839	m
2550187	+	0.0	0.0
2550188	-	0.0	0.0
2555095	+	0.0	0.0
2555096	-	0.0	0.0
2555506	+	0.0	0.0
2555507	-	0.0	0.0
2556925	+	0.0	0.0
2556926	-	0.0	0.0
2557540	+	0.0	0.0
2557541	-	0.0	0.0
2558238	+	0.0	0.0
2558239	-	0.0	0.0
2559929	+	60.0	0.0
2559930	-	0.0	0.0
2560000	+	0.0	0.0
2560001	-	0.0	0.0
2560665	+	0.0	0.0
2560666	-	0.0	0.0
2560818	+	0.0	0.0
2560819	-	0.0	0.0
2560850	+	0.0	0.0
2560851	-	0.0	0.0
2561501	+	0.0	0.0
2561502	-	0.0	0.0
2561895	+	0.0	0.0
2561896	-	0.0	0.0
2561963	+	0.0	0.0
2561964	-	0.0	0.0
2562078	+	0.0	0.0
2562079	-	0.0	0.0
2562543	+	0.0	0.0
2562544	-	0.0	0.0
2562761	+	0.0	0.0
2562762	-	0.0	0.0
2563232	+	0.0	0.0
2563233	-	0.0	0.0
2563517	+	0.0	0.0
2563518	-	0.0	0.0
2564964	+	0.0	0.0
2564965	-	0.0	0.0
2565501	+	0.0	0.0
2565502	-	0.0	0.0
2566351	+	0.0	0.0
2566352	-	0.0	0.0
2567496	+	0.0	0.0
2567497	-	0.0	0.0
2567550	+	0.0	0.0
2567551	-	0.0	0.0
2568282	+	0.0	0.0
2568283	-	0.0	0.0
2568632	+	0.0	0.0
2568633	-	0.0	0.0
2569354	+	0.0	0.0
2569355	-	0.0	0.0
2569483	+	0.0	0.0
2569484	-	0.0	0.0
2570406	+	0.0	0.0
2570407	-	0.0	0.0
2570601	+	0.0	0.0
2570602	-	0.0	0.0
2570713	+	0.0	0.0
2570714	-	0.0	0.0
2571093	+	0.0	0.0
2571094	-	0.0	0.0
2571413	+	0.0	0.0
2571414	-	0.0	0.0
2574345	+	0.0	0.0
2574346	-	0.0	0.0
2575227	+	0.0	0.0
2575228	-	0.0	0.0
2576315	+	0.0	0.0
2576316	-	0.0	0.0
2577052	+	0.0	0.0
2577053	-	0.0	0.0
2577887	+	0.0	0.0
2577888	-	0.0	0.0
2579857	+	0.0	0.0
2579858	-	0.0	0.0
2580460	+	83.33	0.0
2580461	-	0.0	0.0
2581243	+	61.54	0.0
2581244	-	0.0	0.0
2581492	+	0.0	0.0
2581493	-	0.0	0.0
2582223	+	0.0	0.0
2582224	-	93.75	0.0
2582529	+	0.0	0.0
2582530	-	0.0	0.0
2582993	+	0.0	0.0
2582994	-	0.0	0.0
2583615	+	0.0	0.0
2583616	-	0.0	0.0
2583848	+	0.0	0.0
2583849	-	0.0	0.0
2584862	+	0.0	0.0
2584863	-	0.0	0.0
2585256	+	0.0	0.0
2585257	-	0.0	0.0
2586675	+	0.0	0.0
2586676	-	0.0	0.0
2587522	+	0.0	0.0
2587523	-	0.0	0.0
2587953	+	0.0	0.0
2587954	-	0.0	0.0
2588743	+	0.0	0.0
2588744	-	0.0	0.0
2589122	+	0.0	0.0
2589123	-	0.0	0.0
2590123	+	0.0	0.0
2590124	-	0.0	0.0
2591025	+	0.0	0.0
2591026	-	0.0	0.0
2591058	+	0.0	0.0
2591059	-	0.0	0.0
2591440	+	0.0	0.0
2591441	-	0.0	0.0
2591900	+	0.0	0.0
2591901	-	0.0	0.0
2592173	+	0.0	0.0
2592174	-	0.0	0.0
2592645	-	0.0	0.0
2593396	+	0.0	0.0
2593397	-	0.0	0.0
2593512	+	0.0	0.0
2593513	-	0.0	0.0
2593901	+	0.0	0.0
2593902	-	0.0	0.0
2594009	+	0.0	0.0
2594010	-	0.0	0.0
2594825	+	0.0	0.0
2594826	-	0.0	0.0
2594831	+	0.0	0.0
2594832	-	0.0	0.0
2595405	+	0.0	0.0
2595406	-	0.0	0.0
2596342	+	0.0	0.0
2596343	-	0.0	0.0
2596904	+	0.0	0.0
2596905	-	0.0	0.0
2597196	+	0.0	0.0
2597197	-	0.0	0.0
2597823	+	0.0	0.0
2597824	-	0.0	0.0
2598013	+	95.24	0.0
2598014	-	0.0	0.0
2598222	+	0.0	0.0
2598223	-	0.0	0.0
2598900	+	0.0	0.0
2598901	-	100.0	0.0
2599826	+	0.0	0.0
2599827	-	0.0	0.0
2600090	+	0.0	0.0
2600091	-	0.0	0.0
2600689	+	0.0	0.0
2600690	-	0.0	0.0
2601081	+	33.33	0.0
2601082	-	0.0	0.0
2601299	+	0.0	0.0
2601300	-	71.43	0.0
2601359	+	0.0	0.0
2601360	-	0.0	0.0
2601561	+	0.0	0.0
2601562	-	0.0	0.0
2601840	+	0.0	0.0
2601841	-	0.0	0.0
2602775	+	84.62	0.0
2602776	-	0.0	0.0
2603114	+	0.0	0.0
2603115	-	0.0	0.0
2604301	+	0.0	0.0
2604302	-	0.0	0.0
2604417	+	0.0	0.0
2604418	-	0.0	0.0
2604697	+	0.0	0.0
2604698	-	0.0	0.0
2606835	+	0.0	0.0
2606836	-	0.0	0.0
2607313	+	0.0	0.0
2607314	-	0.0	0.0
2607415	+	0.0	0.0
2607416	-	0.0	0.0
2608336	+	0.0	0.0
2608337	-	0.0	0.0
2608415	+	0.0	0.0
2608416	-	0.0	0.0
2609904	+	30.0	0.0
2609905	-	27.27	0.0
2609979	+	0.0	0.0
2609980	-	83.33	0.0
2609994	+	0.0	0.0
2609995	-	95.24	0.0
2610387	+	0.0	0.0
2610388	-	75.0	0.0
2611990	+	0.0	0.0
2611991	-	0.0	0.0
2612068	+	0.0	0.0
2612069	-	0.0	0.0
2612770	+	0.0	0.0
2612771	-	0.0	0.0
2613007	+	0.0	0.0
2613008	-	0.0	0.0
2613388	+	0.0	0.0
2613389	-	0.0	0.0
2613720	+	0.0	0.0
2613721	-	0.0	0.0
2614372	+	0.0	0.0
2614373	-	0.0	0.0
2614393	+	0.0	0.0
2614394	-	0.0	0.0
2614411	+	0.0	0.0
2614412	-	0.0	0.0
2614504	+	0.0	0.0
2614505	-	0.0	0.0
2614963	+	0.0	0.0
2614964	-	0.0	0.0
2615034	+	0.0	0.0
2615035	-	0.0	0.0
2615086	+	0.0	0.0
2615087	-	0.0	0.0
2616260	+	0.0	0.0
2616261	-	0.0	0.0
2616950	+	0.0	0.0
2616951	-	0.0	0.0
2617150	+	0.0	0.0
2617151	-	0.0	0.0
2617359	+	0.0	0.0
2617360	-	0.0	0.0
2617804	+	0.0	0.0
2617805	-	0.0	0.0
2618501	+	0.0	0.0
2618502	-	0.0	0.0
2619022	+	0.0	0.0
2619023	-	0.0	0.0
2619402	+	0.0	0.0
2619403	-	0.0	0.0
2620600	+	0.0	0.0
2620601	-	0.0	0.0
2621530	+	0.0	0.0
2621531	-	0.0	0.0
2621740	+	0.0	0.0
2621741	-	0.0	0.0
2622026	+	0.0	0.0
2622027	-	0.0	0.0
2622444	+	0.0	0.0
2622445	-	0.0	0.0
2622718	+	0.0	0.0
2622719	-	0.0	0.0
2624444	+	0.0	0.0
2624445	-	0.0	0.0
2624752	+	0.0	0.0
2624753	-	0.0	0.0
2625271	+	0.0	0.0
2625272	-	0.0	0.0
2625558	+	0.0	0.0
2625559	-	0.0	0.0
2625939	+	0.0	0.0
2625940	-	0.0	0.0
2626129	+	0.0	0.0
2626130	-	0.0	0.0
2626745	+	0.0	0.0
2626746	-	0.0	0.0
2626866	+	0.0	0.0
2626867	-	0.0	0.0
2627240	+	0.0	0.0
2627241	-	0.0	0.0
2627884	+	0.0	0.0
2627885	-	0.0	0.0
2629264	+	0.0	0.0
2629265	-	0.0	0.0
2629804	+	0.0	0.0
2629805	-	0.0	0.0
2630481	+	75.0	0.0
2630482	-	0.0	0.0
2630923	+	0.0	0.0
2630924	-	0.0	0.0
2630947	+	0.0	0.0
2630948	-	0.0	2.38
2631260	+	0.0	0.0
2631261	-	0.0	0.0
2631479	+	0.0	0.0
2631480	-	0.0	0.0
2632978	+	0.0	0.0
2632979	-	0.0	0.0
2633390	+	0.0	0.0
2633391	-	0.0	0.0
2633663	+	0.0	0.0
2633664	-	0.0	0.0
2633787	+	0.0	0.0
2633788	-	0.0	0.0
2633995	+	0.0	0.0
2633996	-	0.0	0.0
2634095	+	90.0	0.0
2634096	-	100.0	0.0
2634410	+	0.0	0.0
2634411	-	0.0	0.0
2634720	+	0.0	0.0
2634721	-	0.0	0.0
2635189	+	0.0	0.0
2635190	-	0.0	0.0
2636552	+	88.24	0.0
2636553	-	0.0	0.0
2636869	+	0.0	0.0
2636870	-	0.0	0.0
2638065	+	0.0	0.0
2638066	-	0.0	0.0
2638878	+	0.0	0.0
2638879	-	0.0	0.0
2639239	+	0.0	0.0
2639240	-	0.0	0.0
2639916	+	76.19	0.0
2639917	-	0.0	0.0
2640095	+	0.0	0.0
2640096	-	0.0	0.0
2640275	+	0.0	0.0
2640276	-	0.0	0.0
2640473	+	0.0	0.0
2640474	-	0.0	0.0
2640923	+	0.0	0.0
2640924	-	0.0	0.0
2640973	+	0.0	0.0
2640974	-	0.0	0.0
2641074	+	0.0	0.0
2641075	-	0.0	0.0
2641610	+	0.0	0.0
2641611	-	0.0	0.0
2641997	+	0.0	0.0
2641998	-	0.0	0.0
2642182	+	0.0	0.0
2642183	-	0.0	0.0
2643272	+	0.0	0.0
2643273	-	88.24	0.0
2643298	+	0.0	0.0
2643299	-	0.0	0.0
2644065	+	0.0	0.0
2644066	-	0.0	0.0
2644583	+	0.0	0.0
2644584	-	0.0	0.0
2644744	+	70.0	0.0
2644745	-	0.0	0.0
2644918	+	0.0	0.0
2644919	-	0.0	0.0
2645337	+	0.0	0.0
2645338	-	0.0	0.0
2647174	+	0.0	0.0
2647175	-	0.0	0.0
2647252	+	0.0	0.0
2647253	-	0.0	0.0
2647910	+	0.0	0.0
2647911	-	0.0	0.0
2647963	+	0.0	0.0
2647964	-	0.0	0.0
2648815	+	37.5	0.0
2648816	-	0.0	0.0
2648967	+	0.0	0.0
2648968	-	0.0	0.0
2650356	+	0.0	0.0
2650357	-	0.0	0.0
2651022	+	0.0	0.0
2651023	-	0.0	0.0
2652514	+	0.0	0.0
2652515	-	0.0	0.0
2654194	+	0.0	0.0
2654195	-	0.0	0.0
2654261	+	0.0	0.0
2654262	-	0.0	0.0
2654271	+	0.0	0.0
2654272	-	0.0	0.0
2654298	+	0.0	0.0
2654299	-	0.0	0.0
2654819	+	0.0	0.0
2654820	-	0.0	0.0
2655583	+	0.0	0.0
2655584	-	0.0	0.0
2656089	+	0.0	0.0
2656090	-	0.0	0.0
2656792	+	0.0	0.0
2656793	-	0.0	0.0
2657445	+	0.0	0.0
2657446	-	0.0	0.0
2657773	+	0.0	0.0
2657774	-	0.0	0.0
2657782	+	69.23	0.0
2658294	+	0.0	0.0
2658295	-	0.0	0.0
2658486	+	0.0	0.0
2658487	-	0.0	0.0
2658876	+	0.0	0.0
2658877	-	0.0	0.0
2659798	+	0.0	0.0
2659799	-	0.0	0.0
2659979	+	0.0	0.0
2659980	-	0.0	0.0
2660064	-	0.0	0.0
2660895	+	0.0	0.0
2660896	-	0.0	0.0
2661267	+	0.0	0.0
2661268	-	0.0	0.0
2661327	+	0.0	0.0
2661328	-	50.0	0.0
2662491	+	16.67	0.0
2662492	-	0.0	0.0
2662848	+	0.0	0.0
2662849	-	0.0	0.0
2664430	+	0.0	0.0
2664431	-	0.0	0.0
2664577	+	0.0	0.0
2664578	-	0.0	0.0
2665302	+	0.0	0.0
2665303	-	0.0	0.0
2667118	+	100.0	0.0
2667119	-	0.0	0.0
2667190	+	0.0	0.0
2667191	-	0.0	0.0
2668170	+	0.0	0.0
2668171	-	0.0	0.0
2668476	+	0.0	0.0
2668477	-	92.31	0.0
2669276	+	0.0	0.0
2669277	-	0.0	0.0
2669290	+	0.0	0.0
2669291	-	0.0	0.0
2669753	+	0.0	0.0
2670784	+	0.0	0.0
2670785	-	0.0	0.0
2671280	+	0.0	0.0
2671281	-	0.0	0.0
2671295	+	0.0	0.0
2671296	-	0.0	0.0
2672305	+	0.0	0.0
2672306	-	0.0	0.0
2672524	+	0.0	0.0
2672525	-	0.0	0.0
2673084	+	0.0	0.0
2673085	-	0.0	0.0
2673172	+	0.0	0.0
2673173	-	0.0	0.0
2675066	+	0.0	0.0
2675067	-	0.0	0.0
2675205	+	0.0	0.0
2675206	-	80.0	0.0
2675283	+	0.0	0.0
2675284	-	0.0	0.0
2675811	+	0.0	0.0
2675812	-	0.0	0.0
2675961	+	0.0	0.0
2675962	-	0.0	0.0
2676229	+	0.0	0.0
2676230	-	0.0	0.0
2678656	+	0.0	0.0
2678657	-	0.0	0.0
2678883	+	0.0	0.0
2678884	-	0.0	0.0
2679190	+	0.0	0.0
2679191	-	0.0	0.0
2679842	+	0.0	0.0
2679843	-	0.0	0.0
2680262	+	0.0	0.0
2680263	-	0.0	0.0
2682016	+	0.0	0.0
2682017	-	0.0	0.0
2682180	+	0.0	0.0
2682181	-	0.0	0.0
2682993	+	0.0	0.0
2682994	-	0.0	0.0
2683060	+	0.0	0.0
2683061	-	0.0	0.0
2683146	+	0.0	0.0
2683147	-	0.0	0.0
2684381	+	0.0	0.0
2684382	-	0.0	0.0
2685088	+	0.0	0.0
2685089	-	0.0	0.0
2685957	+	0.0	0.0
2685958	-	0.0	0.0
2687029	+	0.0	0.0
2687030	-	0.0	0.0
2687233	+	0.0	0.0
2687234	-	0.0	0.0
2688028	+	0.0	0.0
2688029	-	0.0	0.0
2688139	+	0.0	0.0
2688140	-	0.0	0.0
2688156	+	0.0	0.0
2688157	-	0.0	0.0
2688347	+	0.0	0.0
2688348	-	0.0	0.0
2689185	+	0.0	0.0
2689186	-	0.0	0.0
2689805	+	0.0	0.0
2689806	-	0.0	0.0
2690603	+	0.0	0.0
2690604	-	0.0	0.0
2690642	+	0.0	0.0
2690643	-	0.0	0.0
2691176	+	0.0	0.0
2691177	-	0.0	0.0
2692703	+	0.0	0.0
2692704	-	0.0	0.0
2694542	+	0.0	0.0
2694543	-	0.0	0.0
2694958	+	0.0	0.0
2694959	-	0.0	0.0
2695040	+	0.0	0.0
2695041	-	0.0	0.0
2697701	+	0.0	0.0
2697702	-	89.47	0.0
2697799	+	0.0	0.0
2697800	-	0.0	0.0
2698693	+	0.0	0.0
2698694	-	0.0	0.0
2699925	+	0.0	0.0
2699926	-	0.0	0.0
2699946	+	0.0	0.0
2699947	-	0.0	0.0
2700155	+	0.0	0.0
2700156	-	0.0	0.0
2700698	+	0.0	0.0
2700699	-	0.0	0.0
2700920	+	0.0	0.0
2700921	-	0.0	0.0
2701390	+	0.0	0.0
2701391	-	0.0	0.0
2701660	+	0.0	0.0
2701661	-	0.0	0.0
2702026	+	0.0	0.0
2702027	-	0.0	0.0
2702617	+	0.0	0.0
2702618	-	0.0	0.0
2702877	+	0.0	0.0
2702878	-	0.0	0.0
2704563	+	0.0	0.0
2704564	-	0.0	0.0
2705230	+	0.0	0.0
2705231	-	0.0	0.0
2705360	+	0.0	0.0
2705361	-	0.0	0.0
2705617	+	0.0	0.0
2705618	-	0.0	0.0
2708575	+	0.0	0.0
2708576	-	0.0	0.0
2710814	+	0.0	0.0
2710815	-	0.0	0.0
2710920	+	0.0	0.0
2710921	-	0.0	0.0
2711545	+	0.0	0.0
2711546	-	0.0	0.0
2711725	-	0.0	0.0
2712583	+	0.0	0.0
2712584	-	0.0	0.0
2712614	+	0.0	0.0
2712615	-	0.0	0.0
2713332	+	0.0	0.0
2713333	-	0.0	0.0
2713508	+	0.0	0.0
2713509	-	0.0	0.0
2713874	+	0.0	0.0
2713875	-	0.0	0.0
2714837	+	0.0	0.0
2714838	-	0.0	0.0
2715513	+	0.0	0.0
2715514	-	0.0	0.0
2715627	+	0.0	0.0
2715628	-	0.0	0.0
2715767	+	0.0	0.0
2715768	-	0.0	0.0
2716560	+	0.0	0.0
2716561	-	0.0	0.0
2716708	+	0.0	0.0
2716709	-	0.0	0.0
2716905	+	0.0	0.0
2716906	-	0.0	0.0
2717695	+	0.0	0.0
2717696	-	0.0	0.0
2718024	+	0.0	0.0
2718025	-	0.0	0.0
2718452	+	0.0	0.0
2718453	-	0.0	0.0
2719479	+	0.0	0.0
2719480	-	0.0	0.0
2719989	+	0.0	0.0
2719990	-	0.0	0.0
2720374	+	0.0	0.0
2720375	-	0.0	0.0
2720678	+	0.0	0.0
2720679	-	0.0	0.0
2721487	+	0.0	0.0
2721488	-	0.0	0.0
2721658	+	0.0	0.0
2721659	-	0.0	0.0
2722710	+	0.0	0.0
2722711	-	0.0	0.0
2723601	+	0.0	0.0
2723602	-	0.0	0.0
2724910	+	0.0	0.0
2724911	-	0.0	0.0
2726387	+	0.0	0.0
2726388	-	100.0	0.0
2727796	+	0.0	0.0
2729001	+	0.0	0.0
2729002	-	0.0	0.0
2729206	+	0.0	0.0
2729207	-	0.0	0.0
2729352	+	0.0	0.0
2729353	-	0.0	0.0
2730425	+	0.0	0.0
2730426	-	0.0	0.0
2732037	+	0.0	0.0
2732038	-	0.0	0.0
2733296	+	0.0	0.0
2733297	-	0.0	0.0
2734870	+	0.0	0.0
2734871	-	0.0	0.0
2736112	+	0.0	0.0
2736113	-	0.0	0.0
2736658	+	0.0	0.0
2736659	-	0.0	0.0
2736921	+	0.0	0.0
2736922	-	0.0	0.0
2737575	+	0.0	0.0
2737576	-	0.0	0.0
2737841	+	0.0	0.0
2737842	-	76.92	0.0
2737865	+	0.0	0.0
2737866	-	100.0	0.0
2738712	+	0.0	0.0
2738713	-	0.0	0.0
2738838	+	0.0	0.0
2738839	-	0.0	0.0
2738932	+	68.75	0.0
2738933	-	0.0	0.0
2739299	+	0.0	0.0
2739300	-	0.0	0.0
2740050	+	0.0	0.0
2740051	-	0.0	0.0
2743087	+	0.0	0.0
2743088	-	0.0	0.0
2743272	+	84.62	0.0
2743273	-	0.0	0.0
2744438	+	0.0	0.0
2744439	-	0.0	0.0
2744648	+	93.33	0.0
2744649	-	0.0	0.0
2745429	+	0.0	0.0
2745430	-	0.0	0.0
2746197	-	0.0	0.0
2747022	+	88.24	0.0
2747023	-	0.0	0.0
2747502	+	0.0	0.0
2747503	-	0.0	0.0
2747549	+	0.0	0.0
2747550	-	0.0	0.0
2748246	+	0.0	0.0
2748247	-	0.0	0.0
2748939	+	0.0	0.0
2748940	-	0.0	0.0
2749445	+	0.0	0.0
2749446	-	0.0	0.0
2750181	+	0.0	0.0
2750182	-	0.0	0.0
2751179	+	83.33	0.0
2751180	-	0.0	0.0
2751478	+	0.0	0.0
2751479	-	0.0	0.0
2751837	+	0.0	0.0
2751838	-	0.0	0.0
2753093	+	0.0	0.0
2753094	-	0.0	0.0
2753138	+	0.0	0.0
2753139	-	0.0	0.0
2753252	+	0.0	0.0
2753253	-	0.0	0.0
2753510	+	0.0	0.0
2753511	-	94.12	0.0
2754273	+	0.0	0.0
2754274	-	0.0	0.0
2754780	+	0.0	0.0
2754781	-	0.0	0.0
2755444	+	0.0	0.0
2755445	-	0.0	0.0
2756267	+	0.0	0.0
2756268	-	0.0	0.0
2756389	+	0.0	0.0
2756390	-	0.0	0.0
2756815	-	0.0	0.0
2757595	+	0.0	0.0
2757596	-	0.0	0.0
2757680	-	0.0	0.0
2759152	+	0.0	0.0
2759153	-	0.0	0.0
2759395	+	0.0	0.0
2759396	-	0.0	0.0
2760745	+	0.0	0.0
2760746	-	0.0	0.0
2761318	+	0.0	0.0
2761319	-	0.0	0.0
2761894	+	0.0	0.0
2761895	-	0.0	0.0
2762789	+	0.0	0.0
2762790	-	0.0	0.0
2763115	+	0.0	0.0
2763116	-	0.0	0.0
2763253	+	0.0	0.0
2763254	-	0.0	0.0
2763654	+	0.0	0.0
2763655	-	0.0	0.0
2763949	+	0.0	0.0
2763950	-	0.0	0.0
2764087	+	0.0	0.0
2764088	-	0.0	0.0
2764166	+	0.0	0.0
2764167	-	0.0	0.0
2765997	+	0.0	0.0
2765998	-	0.0	0.0
2767902	+	0.0	0.0
2767903	-	0.0	0.0
2768444	+	0.0	0.0
2768445	-	100.0	0.0
2769100	+	0.0	0.0
2769101	-	0.0	0.0
2769742	+	0.0	0.0
2769743	-	0.0	0.0
2769838	+	0.0	0.0
2769839	-	0.0	0.0
2770891	+	0.0	0.0
2770892	-	53.33	0.0
2770939	+	0.0	0.0
2770940	-	0.0	0.0
2771126	+	0.0	0.0
2771127	-	0.0	0.0
2771260	+	0.0	0.0
2771261	-	0.0	0.0
2771348	+	0.0	0.0
2771349	-	0.0	0.0
2771620	+	0.0	0.0
2771621	-	0.0	0.0
2772231	+	0.0	0.0
2772232	-	0.0	0.0
2772389	+	0.0	0.0
2772390	-	0.0	0.0
2772923	+	0.0	0.0
2772924	-	0.0	0.0
2773363	+	0.0	0.0
2773364	-	0.0	0.0
2774647	+	0.0	0.0
2774648	-	0.0	0.0
2774686	+	0.0	0.0
2774687	-	0.0	0.0
2775999	+	0.0	0.0
2776000	-	0.0	0.0
2776599	+	0.0	0.0
2776600	-	0.0	0.0
2778005	+	0.0	0.0
2778006	-	0.0	0.0
2779031	+	0.0	0.0
2779032	-	0.0	0.0
2779574	+	0.0	0.0
2779575	-	0.0	0.0
2779809	+	0.0	0.0
2779810	-	0.0	0.0
2780544	+	0.0	0.0
2780545	-	0.0	0.0
2781061	+	30.0	0.0
2781062	-	0.0	0.0
2781274	+	0.0	0.0
2781306	+	0.0	0.0
2781307	-	0.0	0.0
2781801	+	0.0	0.0
2781802	-	0.0	0.0
2782205	+	0.0	0.0
2782206	-	0.0	0.0
2782981	+	0.0	0.0
2782982	-	0.0	0.0
2784159	+	0.0	0.0
2784160	-	0.0	0.0
2785382	+	0.0	0.0
2785383	-	0.0	0.0
2786532	+	0.0	0.0
2786533	-	0.0	0.0
2786620	+	0.0	0.0
2786621	-	0.0	0.0
2788358	+	0.0	0.0
2788359	-	0.0	0.0
2788384	+	0.0	0.0
2788385	-	0.0	0.0
2788588	+	0.0	0.0
2788589	-	0.0	0.0
2788600	+	0.0	0.0
2788601	-	0.0	0.0
2788618	+	66.67	0.0
2788619	-	86.67	0.0
2788950	+	0.0	0.0
2788951	-	0.0	0.0
2789698	+	0.0	0.0
2789699	-	0.0	0.0
2791250	+	0.0	0.0
2791251	-	0.0	0.0
2792093	+	0.0	0.0
2792094	-	0.0	0.0
2792600	+	0.0	0.0
2792601	-	0.0	0.0
2792756	+	0.0	0.0
2792757	-	100.0	0.0
2792807	+	0.0	0.0
2792808	-	0.0	0.0
2793645	+	0.0	0.0
2793646	-	73.33	0.0
2796271	+	0.0	0.0
2796272	-	0.0	0.0
2796307	+	0.0	0.0
2796308	-	0.0	0.0
2796613	+	0.0	0.0
2796614	-	0.0	0.0
2796728	+	0.0	0.0
2796729	-	0.0	0.0
2796758	+	0.0	2.27
2796759	-	0.0	0.0
2796893	+	0.0	0.0
2796894	-	0.0	0.0
2797947	+	0.0	0.0
2797948	-	0.0	0.0
2799812	-	0.0	0.0
2799966	+	0.0	0.0
2799967	-	0.0	0.0
2800311	+	0.0	0.0
2800312	-	0.0	0.0
2801215	+	0.0	0.0
2801216	-	0.0	0.0
2801349	+	0.0	0.0
2801350	-	0.0	0.0
2801610	+	0.0	0.0
2801611	-	0.0	0.0
2802572	+	0.0	0.0
2802573	-	0.0	0.0
2804145	+	0.0	0.0
2804146	-	0.0	0.0
2804637	+	0.0	0.0
2804638	-	0.0	0.0
2804916	+	0.0	0.0
2804917	-	0.0	0.0
2804930	+	0.0	0.0
2804931	-	3.12	0.0
2806264	+	0.0	0.0
2806265	-	0.0	0.0
2806314	+	0.0	0.0
2806315	-	0.0	0.0
2806456	+	0.0	0.0
2806457	-	0.0	0.0
2807148	+	0.0	0.0
2807149	-	0.0	0.0
2807556	+	0.0	0.0
2807557	-	0.0	0.0
2807955	+	0.0	0.0
2807956	-	0.0	0.0
2807985	+	0.0	0.0
2807986	-	0.0	0.0
2808165	+	0.0	0.0
2808166	-	0.0	0.0
2808941	+	0.0	0.0
2808942	-	0.0	0.0
2809220	+	0.0	0.0
2809221	-	0.0	0.0
2809236	+	0.0	0.0
2809237	-	0.0	0.0
2809291	+	0.0	0.0
2809292	-	0.0	0.0
2809839	+	0.0	0.0
2809840	-	0.0	0.0
2811184	+	0.0	0.0
2811185	-	0.0	0.0
2811736	+	0.0	0.0
2811737	-	0.0	0.0
2812464	+	0.0	0.0
2812465	-	0.0	0.0
2812781	+	0.0	0.0
2812782	-	33.33	0.0
2813323	+	0.0	0.0
2813324	-	0.0	0.0
2813597	+	0.0	0.0
2813598	-	0.0	0.0
2814992	+	0.0	0.0
2814993	-	0.0	0.0
2815182	+	0.0	0.0
2815183	-	0.0	0.0
2816745	+	0.0	0.0
2816746	-	0.0	0.0
2816852	+	0.0	0.0
2816853	-	0.0	0.0
2816958	+	0.0	0.0
2816959	-	0.0	0.0
2816986	+	0.0	0.0
2816987	-	0.0	0.0
2817404	+	0.0	0.0
2817405	-	0.0	0.0
2818040	+	0.0	0.0
2818041	-	0.0	0.0
2818178	+	0.0	0.0
2818179	-	0.0	0.0
2818220	+	0.0	0.0
2818221	-	0.0	0.0
2818238	+	0.0	0.0
2818239	-	0.0	0.0
2819922	+	0.0	0.0
2819923	-	0.0	0.0
2820007	+	0.0	0.0
2820008	-	0.0	0.0
2821121	+	0.0	0.0
2821122	-	0.0	0.0
2821724	+	0.0	0.0
2821725	-	0.0	0.0
2821925	+	0.0	0.0
2821926	-	0.0	0.0
2822184	+	0.0	0.0
2822185	-	0.0	0.0
2822640	+	0.0	0.0
2822641	-	0.0	0.0
2823343	+	0.0	0.0
2823344	-	0.0	0.0
2824202	+	0.0	0.0
2824203	-	0.0	0.0
2826652	+	0.0	0.0
2826653	-	0.0	0.0
2827265	+	0.0	0.0
2827266	-	0.0	0.0
2828477	+	0.0	0.0
2828478	-	0.0	0.0
2828882	+	0.0	0.0
2828883	-	90.0	0.0
2829758	+	0.0	0.0
2829759	-	0.0	0.0
2829995	+	0.0	0.0
2829996	-	0.0	0.0
2830607	+	0.0	0.0
2830608	-	0.0	0.0
2831206	+	0.0	0.0
2831207	-	0.0	0.0
2831848	+	0.0	0.0
2831849	-	0.0	0.0
2832271	+	0.0	0.0
2832272	-	0.0	0.0
2832643	+	0.0	0.0
2832644	-	0.0	0.0
2833463	+	0.0	0.0
2833464	-	0.0	0.0
2834394	+	0.0	0.0
2834395	-	31.82	0.0
2834429	+	0.0	0.0
2834430	-	0.0	0.0
2834702	+	0.0	0.0
2834703	-	0.0	0.0
2835557	+	0.0	0.0
2835558	-	0.0	0.0
2836569	+	0.0	0.0
2836570	-	0.0	0.0
2836927	+	0.0	0.0
2836928	-	0.0	0.0
2837218	+	0.0	0.0
2837219	-	0.0	0.0
2837509	+	0.0	0.0
2837510	-	0.0	0.0
2837917	+	0.0	0.0
2837918	-	0.0	0.0
2838442	+	0.0	0.0
2838443	-	63.64	0.0
2838553	+	0.0	0.0
2838554	-	0.0	0.0
2839198	+	0.0	0.0
2839199	-	0.0	0.0
2839411	+	0.0	0.0
2839412	-	0.0	0.0
2841289	+	0.0	0.0
2841290	-	0.0	0.0
2841515	+	0.0	0.0
2841516	-	0.0	0.0
2842163	+	0.0	0.0
2842164	-	0.0	0.0
2843161	+	0.0	0.0
2843162	-	0.0	0.0
2843288	+	0.0	0.0
2843289	-	0.0	0.0
2843789	+	0.0	0.0
2843790	-	0.0	0.0
2845068	+	0.0	0.0
2845069	-	0.0	0.0
2845269	+	0.0	0.0
2845270	-	0.0	0.0
2845431	+	0.0	0.0
2845432	-	0.0	0.0
2845626	+	0.0	0.0
2845627	-	0.0	0.0
2846733	+	0.0	0.0
2846734	-	0.0	0.0
2847681	+	0.0	0.0
2847682	-	85.71	0.0
2848093	+	0.0	0.0
2848094	-	0.0	0.0
2848874	+	0.0	0.0
2848875	-	0.0	0.0
2849013	+	0.0	0.0
2849014	-	0.0	0.0
