SCO_ID	gene_id	gene_name	contig	start	end	strand	pfam_TF_flag	tf_related_domains	ZorroAranda_regulator_type	CastroMelchor_regulator_flag	sigma_flag	sigma_group	TF_family	source_flags	confidence	product
SCO7002	SC_RS37235		chromosome	7774616	7776130	-	yes	MarR;MarR_2		0	no		MarR	pfam	medium	amino acid permease
SCO7010	SC_RS37275		chromosome	7786480	7788084	-	yes	Sigma70_r2;Sigma70_r4_2		0	no		Sigma	pfam	medium	glycoside hydrolase family 13 protein
SCO7016	SC_RS37305		chromosome	7797371	7798381	-	yes	Sigma70_r2;Sigma70_r4_2		1	no		Sigma	pfam;CastroMelchor	medium	LacI family DNA-binding transcriptional regulator
SCO7025	SC_RS37350		chromosome	7811193	7812110	-	no			1	no			CastroMelchor	medium	LysR family transcriptional regulator
SCO7027	SC_RS37360		chromosome	7812783	7813832	-	no			1	no			CastroMelchor	medium	LacI family DNA-binding transcriptional regulator
SCO7032	SC_RS37385		chromosome	7819501	7820073	-	no			1	no			CastroMelchor	low	dihydrofolate reductase family protein
SCO7033	SC_RS37390		chromosome	7820139	7821785	-	no			1	no			CastroMelchor	medium	PucR family transcriptional regulator
SCO7040	SC_RS37425		chromosome	7832790	7834235	-	yes	GerE		0	no		LuxR	pfam	medium	glyceraldehyde-3-phosphate dehydrogenase
SCO7042	SC_RS37435		chromosome	7834891	7835298	-	no			1	no			CastroMelchor	medium	MarR family winged helix-turn-helix transcriptional regulator
SCO7043	SC_RS37440		chromosome	7835428	7835715	+	yes	GerE		0	no		LuxR	pfam	medium	helix-turn-helix domain-containing protein
SCO7046	SC_RS37455	crcB	chromosome	7836730	7837104	+	yes	HTH_31		0	no		HTH_other	pfam	medium	fluoride efflux transporter CrcB
SCO7049	SC_RS37470		chromosome	7839198	7840130	+	yes	GerE		0	no		LuxR	pfam	medium	glutaminase
SCO7050	SC_RS37475		chromosome	7840162	7841337	-	yes	Sigma70_r2;Sigma70_r4_2		0	no		Sigma	pfam	medium	D-alanyl-D-alanine carboxypeptidase family protein
SCO7051	SC_RS37480	rho	chromosome	7841463	7842710	-	yes	HTH_IclR;MarR;MarR_2		0	no		MarR	pfam	medium	transcription termination factor Rho
	SC_RS37485		chromosome	7842905	7843159	-	yes	HTH_20;HTH_5		0	no		HTH_other	pfam	medium	hypothetical protein
SCO7056	SC_RS37510		chromosome	7845511	7846272	-	no			1	no			CastroMelchor	medium	GntR family transcriptional regulator
SCO7071	SC_RS37585		chromosome	7860829	7861239	-	yes	FCD;GntR		0	no		GntR	pfam	medium	PTS-dependent dihydroxyacetone kinase phosphotransferase subunit DhaM
SCO7075	SC_RS37610		chromosome	7863791	7864483	+	yes	GerE;HTH_38		1	no		LuxR	pfam;CastroMelchor	medium	response regulator transcription factor
SCO7076	SC_RS37615		chromosome	7864480	7865931	+	no			1	no			CastroMelchor	low	HAMP domain-containing sensor histidine kinase
SCO7085	SC_RS37655		chromosome	7873167	7873427	+	yes	HTH_23		0	no		HTH_other	pfam	medium	hypothetical protein
SCO7086	SC_RS37660		chromosome	7873600	7873947	-	no			1	no			CastroMelchor	medium	MerR family transcriptional regulator
SCO7088	SC_RS37670		chromosome	7875374	7876051	-	no			1	no			CastroMelchor	medium	response regulator
SCO7089	SC_RS37675		chromosome	7876048	7877241	-	no			1	no			CastroMelchor	low	sensor histidine kinase
SCO7093	SC_RS37690		chromosome	7881841	7884639	+	yes	Peripla_BP_5;Peripla_BP_6		1	no		LacI	pfam;CastroMelchor	medium	AAA family ATPase
SCO7099	SC_RS37720		chromosome	7889266	7890168	-	no			1	yes	sigma70_unclassified	Sigma	CastroMelchor;SigmaReview	high	sigma-70 family RNA polymerase sigma factor family protein
SCO7100	SC_RS37725		chromosome	7890426	7891208	+	yes	Sigma70_r2;Sigma70_r4_2		0	no		Sigma	pfam	medium	alpha/beta fold hydrolase
SCO7104	SC_RS37745		chromosome	7894195	7895073	+	no			1	yes	sigma70_unclassified	Sigma	CastroMelchor;SigmaReview	high	sigma-70 family RNA polymerase sigma factor family protein
SCO7105	SC_RS37750		chromosome	7895116	7896042	-	no			0	yes	sigma70_unclassified	Sigma	SigmaReview	high	RNA polymerase sigma-70 factor
SCO7108	SC_RS37765		chromosome	7897518	7898264	-	yes	MarR;MarR_2		0	no		MarR	pfam	medium	SDR family oxidoreductase
SCO7112	SC_RS37785		chromosome	7901360	7902256	-	no			1	yes	sigma70_unclassified	Sigma	CastroMelchor;SigmaReview	high	RNA polymerase sigma-70 factor
SCO7130	SC_RS37875		chromosome	7922097	7922885	+	yes	TetR_N		0	no		TetR	pfam	medium	DUF427 domain-containing protein
SCO7134	SC_RS37895		chromosome	7925356	7928127	+	no			1	no			CastroMelchor	medium	helix-turn-helix transcriptional regulator
SCO7137	SC_RS37910		chromosome	7929510	7932251	-	no			1	no			CastroMelchor	low	ATP-binding protein
SCO7138	SC_RS37915		chromosome	7932458	7932790	+	yes	Response_reg;Trans_reg_C		0	no		LuxR	pfam	medium	hypothetical protein
SCO7140	SC_RS37925		chromosome	7934492	7935322	+	no			1	no			CastroMelchor	medium	helix-turn-helix transcriptional regulator
SCO7144	SC_RS37945		chromosome	7939618	7940355	+	no			0	yes	sigma70_unclassified	Sigma	SigmaReview	high	sigma-70 family RNA polymerase sigma factor
SCO7145	SC_RS37950		chromosome	7940566	7941048	+	no			1	no			CastroMelchor	medium	MarR family winged helix-turn-helix transcriptional regulator
SCO7146	SC_RS37955		chromosome	7941058	7941408	+	no			1	no			CastroMelchor	medium	ArsR/SmtB family transcription factor
SCO7168	SC_RS38065		chromosome	7964783	7965457	+	no		TF	1	no		GntR	ZorroAranda;CastroMelchor	high	GntR family transcriptional regulator
SCO7173	SC_RS38085		chromosome	7969712	7972438	+	no		global	1	no		Unclassified_TF	ZorroAranda;CastroMelchor	high	ATP-binding protein
SCO7175	SC_RS38095		chromosome	7972971	7973441	+	no			1	no			CastroMelchor	medium	SsgA family sporulation/cell division regulator
SCO7178	SC_RS38105		chromosome	7977963	7978478	+	no			1	no			CastroMelchor	medium	helix-turn-helix transcriptional regulator
SCO7182	SC_RS38125		chromosome	7982399	7983112	+	yes	HTH_1;LysR_substrate		0	no		LysR	pfam	medium	ABC transporter ATP-binding protein
SCO7190	SC_RS38165		chromosome	7993470	7994357	+	yes	Sigma70_r2;Sigma70_r3;Sigma70_r4;Sigma70_r4_2		0	no		Sigma	pfam	medium	aromatic prenyltransferase
SCO7191	SC_RS38170		chromosome	7994561	7995307	-	yes	HTH_3;HTH_31		0	no		HTH_other	pfam	medium	SDR family oxidoreductase
SCO7192	SC_RS38175		chromosome	7995692	7996294	+	no			1	yes	ECF	Sigma	CastroMelchor;SigmaReview	high	sigma factor-like helix-turn-helix DNA-binding protein
SCO7201	SC_RS38220		chromosome	8004242	8004748	+	no			1	no			CastroMelchor	medium	MarR family winged helix-turn-helix transcriptional regulator
SCO7207	SC_RS38255		chromosome	8009646	8010506	+	yes	GerE		0	no		LuxR	pfam	medium	DUF3592 domain-containing protein
SCO7211	SC_RS38265		chromosome	8011635	8013374	-	yes	Response_reg		0	no		TCS_response_regulator	pfam	medium	lectin
SCO7215	SC_RS38290		chromosome	8019248	8019808	-	yes	TetR_C_6;TetR_N		0	no		TetR	pfam	medium	GrpB family protein
SCO7219	SC_RS38310		chromosome	8023216	8023842	-	yes	HTH_1;LysR_substrate		0	no		LysR	pfam	medium	histidine phosphatase family protein
SCO7226	SC_RS38345		chromosome	8031554	8031985	+	yes	Sigma70_r2;Sigma70_r3;Sigma70_r4;Sigma70_r4_2		0	no		Sigma	pfam	medium	NfeD family protein
SCO7239	SC_RS38410		chromosome	8046501	8047403	+	yes	Response_reg		0	no		TCS_response_regulator	pfam	medium	oxygenase MpaB family protein
SCO7240	SC_RS38415		chromosome	8047425	8049662	+	no			1	no			CastroMelchor	low	serine/threonine-protein kinase
SCO7241	SC_RS38420		chromosome	8049723	8051294	+	no			1	no			CastroMelchor	low	phytoene desaturase family protein
SCO7252	SC_RS38475		chromosome	8062135	8063643	+	no			1	no			CastroMelchor	medium	DNA-binding protein NsdB
SCO7253	SC_RS38480		chromosome	8063663	8064979	-	yes	Sigma70_r2;Sigma70_r3;Sigma70_r4;Sigma70_r4_2		0	no		Sigma	pfam	medium	PAS domain-containing protein
SCO7259	SC_RS38510		chromosome	8070834	8071793	+	yes	TetR_N		0	no		TetR	pfam	medium	SDR family oxidoreductase
SCO7261	SC_RS38520		chromosome	8072211	8072654	-	yes	AraC_binding;HTH_18;HTH_AraC		0	no		AraC	pfam	medium	SPW repeat protein
SCO7270	SC_RS38565		chromosome	8079088	8079972	-	no			1	no			CastroMelchor	medium	LysR family transcriptional regulator
SCO7271	SC_RS38570	mgrA	chromosome	8080101	8081093	+	yes	HTH_30;HTH_8		0	no		HTH_other	pfam	medium	L-glyceraldehyde 3-phosphate reductase
SCO7274	SC_RS38585		chromosome	8082329	8083624	-	yes	TetR_N		0	no		TetR	pfam	medium	streptophobe family protein
SCO7277	SC_RS38600		chromosome	8084920	8085375	+	no			1	no			CastroMelchor	low	ATP-binding protein
SCO7278	SC_RS38605		chromosome	8085400	8086287	-	no			1	yes	sigma70_group3	Sigma	CastroMelchor;SigmaReview	high	RNA polymerase sigma factor SigF
SCO7279	SC_RS38610		chromosome	8086495	8086968	+	no			1	no			CastroMelchor	low	helix-turn-helix domain-containing protein
SCO7289	SC_RS38660		chromosome	8094134	8094562	-	no			1	no			CastroMelchor	medium	SsgA family sporulation/cell division regulator
SCO7291	SC_RS38670		chromosome	8095690	8097312	-	no			1	no			CastroMelchor	low	protein kinase domain-containing protein
SCO7295	SC_RS38690		chromosome	8100524	8103490	-	no			1	no			CastroMelchor	low	ATP-binding protein
SCO7306	SC_RS38745		chromosome	8113809	8114060	-	no			1	no			CastroMelchor	medium	WhiB family transcriptional regulator
SCO7307	SC_RS38750		chromosome	8114185	8115087	-	no			1	no			CastroMelchor	medium	LysR family transcriptional regulator ArgP
SCO7314	SC_RS38785		chromosome	8120541	8121440	+	no			1	yes	sigma70_group3	Sigma	CastroMelchor;SigmaReview	high	SigB/SigF/SigG family RNA polymerase sigma factor
SCO7315	SC_RS38790		chromosome	8121460	8121699	+	no			1	no			CastroMelchor	low	DUF5133 domain-containing protein
SCO7318	SC_RS38805		chromosome	8123089	8125335	-	yes	LacI;Peripla_BP_1;Peripla_BP_3;Peripla_BP_4		0	no		LacI	pfam	medium	FUSC family protein
SCO7320	SC_RS38815		chromosome	8127055	8128797	-	no			1	no			CastroMelchor	low	PP2C family protein-serine/threonine phosphatase
SCO7321	SC_RS38820		chromosome	8128794	8129858	-	no			1	no			CastroMelchor	low	SpoIIE family protein phosphatase
SCO7322	SC_RS38825		chromosome	8129858	8130298	-	no			1	no			CastroMelchor	medium	anti-sigma regulatory factor
SCO7323	SC_RS38830		chromosome	8130298	8130729	-	no			1	no			CastroMelchor	low	STAS domain-containing protein
SCO7324	SC_RS38835		chromosome	8130726	8131625	-	no			1	no			CastroMelchor	low	STAS domain-containing protein
SCO7325	SC_RS38840		chromosome	8131786	8132178	-	no			1	no			CastroMelchor	low	STAS domain-containing protein
SCO7328	SC_RS38855		chromosome	8139033	8139467	-	no			1	yes	ECF	Sigma	CastroMelchor;SigmaReview	high	ATP-binding protein
SCO7331	SC_RS38870		chromosome	8141930	8143021	-	yes	MarR;MarR_2		0	no		MarR	pfam	medium	glutamate--cysteine ligase 2
SCO7340	SC_RS38915		chromosome	8154646	8155017	+	yes	HTH_1;LysR_substrate		0	no		LysR	pfam	medium	ANTAR domain-containing protein
SCO7341	SC_RS38920		chromosome	8154965	8155756	-	no			1	yes	sigma70_group3	Sigma	CastroMelchor;SigmaReview	high	SigB/SigF/SigG family RNA polymerase sigma factor
SCO7345	SC_RS38940		chromosome	8158531	8159511	-	yes	HTH_1;LysR_substrate		0	no		LysR	pfam	medium	ATP-dependent DNA ligase
SCO7350	SC_RS38955		chromosome	8162598	8163794	-	yes	TetR_C_13;TetR_N		0	no		TetR	pfam	medium	MFS transporter
SCO7351	SC_RS38960		chromosome	8163903	8164718	+	no			1	no			CastroMelchor	medium	helix-turn-helix transcriptional regulator
SCO7352	SC_RS38965		chromosome	8164751	8165131	+	no			1	no			CastroMelchor	low	DoxX family protein
SCO7353	SC_RS38970		chromosome	8165128	8165595	+	no			1	no			CastroMelchor	low	peroxiredoxin
SCO7363	SC_RS39020		chromosome	8176680	8177471	-	no			1	no			CastroMelchor	low	SDR family NAD(P)-dependent oxidoreductase
SCO7364	SC_RS39025		chromosome	8177482	8178147	-	no			1	no			CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO7407	SC_RS39240		chromosome	8220304	8222349	-	yes	AraC_binding;HTH_18		0	no		AraC	pfam	medium	beta-galactosidase
SCO7408	SC_RS39245		chromosome	8222376	8223731	-	yes	FCD;GntR		0	no		GntR	pfam	medium	ABC transporter substrate-binding protein
SCO7412	SC_RS39265		chromosome	8227072	8228874	+	yes	LacI;Peripla_BP_1;Peripla_BP_3;Peripla_BP_4		0	no		LacI	pfam	medium	thiamine pyrophosphate-requiring protein
SCO7417	SC_RS39290		chromosome	8232555	8233778	-	no			1	no			CastroMelchor	low	cytochrome P450 family protein
SCO7418	SC_RS39295		chromosome	8233775	8235016	-	no			1	no			CastroMelchor	low	cytochrome P450
SCO7419	SC_RS39300		chromosome	8235013	8235654	-	no			1	no			CastroMelchor	low	GTP-binding protein
SCO7420	SC_RS39305		chromosome	8235635	8235982	-	no			1	no			CastroMelchor	low	DUF742 domain-containing protein
SCO7421	SC_RS39310		chromosome	8235979	8236386	-	no			1	no			CastroMelchor	low	roadblock/LC7 domain-containing protein
SCO7422	SC_RS39315		chromosome	8236383	8238014	-	yes	HTH_18;HTH_AraC		1	no		HTH_other	pfam;CastroMelchor	medium	ATP-binding protein
SCO7427	SC_RS39340	nsrR	chromosome	8241835	8242281	+	no		TF	0	no		Unclassified_TF	ZorroAranda	medium	nitric oxide-sensing transcriptional repressor NsrR
SCO7428	SC_RS39345		chromosome	8242355	8243551	+	yes	TetR_N		0	no		TetR	pfam	medium	globin domain-containing protein
SCO7433	SC_RS39370		chromosome	8246125	8247111	+	yes	Sigma54_activat		1	no		Sigma	pfam;CastroMelchor	medium	LysR family transcriptional regulator
SCO7437	SC_RS39390	mdlC	chromosome	8250914	8252494	-	yes	HTH_11;HTH_PafC		0	no		HTH_other	pfam	medium	benzoylformate decarboxylase
SCO7440	SC_RS39405		chromosome	8254317	8255261	-	yes	MerR;MerR_1		0	no		MerR	pfam	medium	alpha/beta fold hydrolase
SCO7443	SC_RS39420	pgm	chromosome	8256653	8258293	+	yes	Response_reg;Trans_reg_C		0	no		LuxR	pfam	medium	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
SCO7446	SC_RS39435		chromosome	8260631	8261071	+	no			1	no			CastroMelchor	low	ATP-binding protein
SCO7448	SC_RS39445		chromosome	8262216	8264150	+	yes	HTH_1;LysR_substrate		0	no		LysR	pfam	medium	SpoIIE family protein phosphatase
SCO7449	SC_RS39450		chromosome	8264413	8265090	+	yes	TetR_N		0	no		TetR	pfam	medium	hypothetical protein
SCO7453	SC_RS39470		chromosome	8268376	8269446	-	yes	HTH_24		0	no		HTH_other	pfam	medium	right-handed parallel beta-helix repeat-containing protein
SCO7462	SC_RS39515		chromosome	8275745	8276497	-	yes	TetR_N		0	no		TetR	pfam	medium	sulfite exporter TauE/SafE family protein
SCO7463	SC_RS39520		chromosome	8276830	8278032	+	no			1	no			CastroMelchor	low	ATP-binding protein
SCO7464	SC_RS39525		chromosome	8278029	8278430	+	yes	LacI;Peripla_BP_1;Peripla_BP_3;Peripla_BP_4		1	no		LacI	pfam;CastroMelchor	medium	roadblock/LC7 domain-containing protein
SCO7465	SC_RS39530		chromosome	8278427	8278804	+	no			1	no			CastroMelchor	low	DUF742 domain-containing protein
SCO7466	SC_RS39535		chromosome	8278779	8279372	+	no			1	no			CastroMelchor	low	GTP-binding protein
SCO7472	SC_RS39565	paaB	chromosome	8285280	8285591	+	yes	HTH_20;HTH_5;HTH_IclR		0	no		HTH_other	pfam	medium	1,2-phenylacetyl-CoA epoxidase subunit PaaB
SCO7486	SC_RS39630		chromosome	8296646	8297848	-	no			1	no			CastroMelchor	medium	ROK family transcriptional regulator
SCO7487	SC_RS39635		chromosome	8297867	8298751	-	no			1	no			CastroMelchor	low	carbohydrate ABC transporter permease
SCO7488	SC_RS39640		chromosome	8298748	8299779	-	no			1	no			CastroMelchor	low	carbohydrate ABC transporter permease
SCO7489	SC_RS39645		chromosome	8299813	8301216	-	no			1	no			CastroMelchor	low	ABC transporter substrate-binding protein
SCO7491	SC_RS39655		chromosome	8302514	8303314	+	yes	HTH_3;HTH_31		0	no		HTH_other	pfam	medium	sugar phosphate isomerase/epimerase family protein
SCO7497	SC_RS39685		chromosome	8308924	8309703	+	no			1	no			CastroMelchor	medium	AraC family transcriptional regulator
SCO7498	SC_RS39690		chromosome	8309894	8310544	-	yes	MerR;MerR_1		0	no		MerR	pfam	medium	GntR family transcriptional regulator
SCO7504	SC_RS39720		chromosome	8317265	8318206	+	yes	HTH_1;LysR_substrate		0	no		LysR	pfam	medium	carbohydrate ABC transporter permease
SCO7511	SC_RS39755	gap	chromosome	8325357	8326355	-	yes	HTH_6		0	no		HTH_other	pfam	medium	type I glyceraldehyde-3-phosphate dehydrogenase
SCO7512	SC_RS39760		chromosome	8326492	8327448	-	no			1	no			CastroMelchor	medium	GlxA family transcriptional regulator
SCO7514	SC_RS39770		chromosome	8328549	8329049	+	yes	TetR_C_13;TetR_N		0	no		TetR	pfam	medium	DUF2975 domain-containing protein
SCO7515	SC_RS39775		chromosome	8329348	8329917	+	yes	HTH_1;LysR_substrate		0	no		LysR	pfam	medium	DUF4303 domain-containing protein
SCO7518	SC_RS39790		chromosome	8333583	8334140	-	yes	Peripla_BP_5;Peripla_BP_6		0	no		LacI	pfam	medium	TetR/AcrR family transcriptional regulator
SCO7522	SC_RS39810	ligA	chromosome	8337389	8339479	-	yes	HTH_11		0	no		HTH_other	pfam	medium	NAD-dependent DNA ligase LigA
SCO7527	SC_RS39835		chromosome	8346301	8347302	-	yes	HTH_31		1	no		HTH_other	pfam;CastroMelchor	medium	helix-turn-helix transcriptional regulator
SCO7530	SC_RS39850		chromosome	8348997	8350073	-	yes	HTH_IclR		1	no		HTH_other	pfam;CastroMelchor	medium	MerR family transcriptional regulator
SCO7533	SC_RS39865		chromosome	8352526	8353227	+	no			1	no			CastroMelchor	medium	response regulator transcription factor
SCO7534	SC_RS39870		chromosome	8353224	8354738	+	no			1	no			CastroMelchor	low	sensor histidine kinase
SCO7535	SC_RS39875		chromosome	8354735	8355298	+	no			1	no			CastroMelchor	low	lipoprotein
SCO7536	SC_RS39880		chromosome	8355539	8357758	+	yes	TetR_N		0	no		TetR	pfam	medium	MMPL family transporter
SCO7539	SC_RS39895		chromosome	8360197	8360931	-	no			1	no			CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO7551	SC_RS39955		chromosome	8373704	8373907	-	yes	MarR;MarR_2		0	no		MarR	pfam	medium	hypothetical protein
SCO7552	SC_RS39960		chromosome	8373973	8374590	-	yes	HTH_1;LysR_substrate		0	no		LysR	pfam	medium	TetR/AcrR family transcriptional regulator
SCO7554	SC_RS39970		chromosome	8375936	8376949	-	no			1	no			CastroMelchor	medium	LacI family DNA-binding transcriptional regulator
SCO7557	SC_RS39985		chromosome	8379709	8380632	+	yes	TetR_N		0	no		TetR	pfam	medium	carbohydrate ABC transporter permease
SCO7560	SC_RS40000		chromosome	8383565	8384098	-	yes	GerE;Response_reg		1	no		LuxR	pfam;CastroMelchor	medium	nucleotide triphosphate diphosphatase NUDT15
SCO7561	SC_RS40005		chromosome	8384103	8385164	-	no			1	no			CastroMelchor	low	serine hydrolase domain-containing protein
SCO7562	SC_RS40010		chromosome	8385161	8385997	-	no			1	no			CastroMelchor	medium	IclR family transcriptional regulator
SCO7563	SC_RS40015		chromosome	8386052	8387629	+	yes	TetR_C_6;TetR_N		0	no		TetR	pfam	medium	ABC transporter substrate-binding protein
SCO7568	SC_RS40040		chromosome	8391351	8392310	-	no			1	no			CastroMelchor	low	ROK family protein
SCO7573	SC_RS40065		chromosome	8397789	8398133	-	no			1	no			CastroMelchor	low	STAS domain-containing protein
SCO7574	SC_RS40070		chromosome	8398334	8398483	+	yes	DNA_binding_1		0	no		Other_TF	pfam	medium	hypothetical protein
SCO7584	SC_RS40120		chromosome	8409626	8410198	-	no			1	no			CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO7585	SC_RS40125		chromosome	8410259	8410624	-	no			1	no			CastroMelchor	medium	MerR family transcriptional regulator
SCO7591	SC_RS40155		chromosome	8417434	8418396	-	no			1	no			CastroMelchor	low	LysR substrate-binding domain-containing protein
SCO7599	SC_RS40190		chromosome	8425073	8426008	+	no			1	no			CastroMelchor	medium	MurR/RpiR family transcriptional regulator
SCO7602	SC_RS40205		chromosome	8429126	8429713	+	no			1	no			CastroMelchor	medium	TetR/AcrR family transcriptional regulator
SCO7603	SC_RS40210		chromosome	8429821	8430759	-	no			1	no			CastroMelchor	medium	LysR family transcriptional regulator
SCO7605	SC_RS40220		chromosome	8431787	8433208	-	yes	TetR_N		0	no		TetR	pfam	medium	M1 family metallopeptidase
SCO7607	SC_RS40230		chromosome	8434553	8435713	-	yes	HTH_24;MarR;MarR_2		0	no		MarR	pfam	medium	serine hydrolase domain-containing protein
SCO7609	SC_RS40240		chromosome	8436288	8436974	-	yes	MerR;MerR_1		0	no		MerR	pfam	medium	alpha/beta fold hydrolase
SCO7610	SC_RS40245		chromosome	8437174	8438154	+	no			1	no			CastroMelchor	medium	helix-turn-helix transcriptional regulator
SCO7611	SC_RS40250		chromosome	8438187	8438870	+	no			1	no			CastroMelchor	low	2-phosphosulfolactate phosphatase
