gene_id	old_locus_tag	gene_name	gene_biotype	contig	start	end	strand	product	protein_id	ontology_term	baseMean	log2FoldChange_2_vs_1	lfcSE_2_vs_1	pvalue_2_vs_1	padj_2_vs_1	log2FoldChange_3_vs_1	lfcSE_3_vs_1	pvalue_3_vs_1	padj_3_vs_1	log2FoldChange_3_vs_2	lfcSE_3_vs_2	pvalue_3_vs_2	padj_3_vs_2	norm_M145_1_1	norm_M145_1_2	norm_M145_1_3	norm_M145_2_1	norm_M145_2_3	norm_M145_2_4	norm_M145_3_2	norm_M145_3_3	norm_M145_3_4	bgc_name	bgc_role	is_regulator	regulator_name	regulator_type	is_SARP	SARP_subtype
SC_RS31525	SCO5856	NA	protein_coding	NC_003888.3	6412730	6413614	+	ICP22 family protein	WP_011030500.1	NA	734.4151293411538	-1.6120411208312548	0.1661820802455459	8.494532054428609e-23	5.1383854500127485e-22	-2.642214222598263	0.1678399398942875	7.890209451360361e-57	1.5157924991231483e-55	-1.0070381292324748	0.1710966181577092	2.134541618643568e-9	9.634418663606093e-9	1617.929297618961	1442.248503206853	1400.2304673698598	493.0824868363457	486.60174171799855	459.02147114143503	208.39771775146204	286.1520128954483	216.072465532022	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS31530	SCO5857	NA	protein_coding	NC_003888.3	6413538	6414875	-	D-arabinono-1,4-lactone oxidase	WP_011030501.1	GO:0003885,GO:0016020	303.8099807727928	-1.6788887337700789	0.1715762839296032	3.758878399903582e-23	2.3140405994897575e-22	-2.109884712259253	0.1686444604128964	1.6762715428646804e-36	1.4647739676278108e-35	-0.4171156496253406	0.1768819769573533	0.0166585744860394	0.024312170360805	598.1435585136766	568.0526792291721	615.279841848108	182.75942920053612	180.5362983765328	185.3501333335334	154.8429969885165	113.5870585539184	135.73783091114203	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS31535	SCO5858	NA	protein_coding	NC_003888.3	6414817	6416073	-	MFS transporter	WP_003973162.1	GO:0055085,GO:0022857	342.49117551335786	-2.0028283676700194	0.1758755263068946	1.0041461349232014e-30	8.220236988889503e-30	-2.0753103582805785	0.1704499082010835	7.034045184162522e-35	5.752118660760069e-34	-0.0684534497897293	0.1793588755999283	0.6972979590839486	0.7379294387758991	694.0208502244298	698.425425281769	687.6131759405562	179.0797091495186	187.58849753186612	145.5433932887477	147.85759862813228	187.85551991609583	154.43640965910546	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS31540	SCO5859	NA	protein_coding	NC_003888.3	6416236	6417363	+	ferrochelatase	WP_003973161.1	GO:0006783,GO:0004325	890.5811004044949	-0.9957607498787938	0.1809955454958406	2.187620690872395e-8	6.102352354035145e-8	-2.3020229859930055	0.1838272717066901	7.961434845100112e-37	7.021122355897977e-36	-1.2822142487309784	0.1851379900987122	1.7133775007621998e-12	1.2175171348352954e-11	1477.381904088425	1567.9650797575714	1683.3127748674654	701.5999563940044	799.7193842147976	835.9415409404996	285.81921624572027	397.5547049387145	265.93534219325784	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS31545	SCO5860	NA	protein_coding	NC_003888.3	6417372	6418190	+	inositol monophosphatase family protein	WP_011030503.1	GO:0006020,GO:0008934,GO:0046872	631.5671329102875	-0.9192677249395984	0.1633627298911984	1.1316567973342076e-8	3.2237883280243484e-8	-2.119519271022329	0.1663194105077297	5.341000628486601e-38	4.992333839291999e-37	-1.1812517239403408	0.1685457689082564	1.0509846154858068e-12	7.65371585629262e-12	1027.4123418550037	1101.1840871942557	1117.1481598722542	533.5594073975383	576.8698909062649	585.9054550341895	228.77179630258263	299.258211959362	213.9948456711372	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS31550	NA	NA	protein_coding	NC_003888.3	6418707	6418880	-	hypothetical protein	WP_007387792.1	NA	448.845038842352	1.5806966840900272	0.237711150115545	8.238092444444729e-12	2.870941423437758e-11	1.1377892559573315	0.2365189056447794	7.820836105050453e-7	1.4692411021920337e-6	-0.4313635227175085	0.2283545583717146	0.0518540426012242	0.0697898274474495	202.64973020681936	229.31634796751413	205.3909486575687	696.6936629926477	631.8770443178648	634.419919463772	405.15310490228376	676.0614350468798	358.0431560258185	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS31555	SCO5862	NA	protein_coding	NC_003888.3	6419308	6419961	+	response regulator transcription factor	WP_003993508.1	GO:0000160,GO:0006355,GO:0000156,GO:0003677	441.0931813922441	-1.4375264746049232	0.2248229042639563	6.004323997518243e-11	1.9822565321685867e-10	0.084882074724398	0.2120962717985276	0.691456785256889	0.7193032081733569	1.5228331378353122	0.2242857920521463	3.576984487356527e-12	2.4096584484870487e-11	549.1153979797687	517.9988570839787	569.7366314936037	150.86852209171772	232.7225721259993	207.74142460872537	474.4249719760938	741.5924303664481	525.6378248038612	NA	NA	TRUE	NA	NA	FALSE	NA
SC_RS31560	SCO5863	NA	protein_coding	NC_003888.3	6419968	6421212	+	sensor histidine kinase	WP_003973157.1	GO:0000160,GO:0007165,GO:0000155,GO:0004673,GO:0005524,GO:0016020	508.4672619988283	-1.3873486809671436	0.1791475139168323	3.698253678406125e-15	1.5744347230007364e-14	-0.0341572094517709	0.1688667926402237	0.8347082798818213	0.850163781534089	1.3518215711061945	0.1784548614308173	1.3966871532454502e-14	1.2331489577037777e-13	661.3354098684912	650.6996878875148	632.2469202154724	198.7048827549453	265.16268824053253	268.69549530230347	611.2223565336177	723.0253150259038	565.112602160673	NA	NA	TRUE	NA	NA	FALSE	NA
SC_RS31565	SCO5864	NA	protein_coding	NC_003888.3	6421618	6421914	+	DUF4193 domain-containing protein	WP_003993510.1	NA	2249.2989181659486	0.4182506512076911	0.2208665406116153	0.0524707914234915	0.073694282002942	0.0421408342021249	0.2196575303466604	0.8470435292264653	0.8613234071765089	-0.3753544553624314	0.220510328067508	0.0804313377934551	0.1047484259527776	2023.2287580326	1905.5373686437597	2052.123478326491	2601.5620760693764	2605.0823679801256	2887.2326138733624	1668.9280916017924	2923.774574508073	1576.2209344579555	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS31570	SCO5865	NA	protein_coding	NC_003888.3	6421928	6422881	+	hypothetical protein	WP_011030505.1	NA	862.3976637107739	-0.2688804155009534	0.1978612664585598	0.1668764194876765	0.2103424173100519	-0.7812421467500665	0.1995206292666415	6.311230701671303e-5	1.005326457187e-4	-0.507819701992678	0.1992938931312963	0.0091703619862683	0.0140994546042646	1109.12594274485	1055.7864345509408	1070.7119453931518	895.398545747593	861.7787367817308	910.5791785244728	490.1421182869582	827.8749075372131	540.1811638300551	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS31575	SCO5866	NA	protein_coding	NC_003888.3	6422895	6423359	-	DUF3093 domain-containing protein	WP_003973155.1	NA	315.6263297819911	-0.7021926406204823	0.2013275794413534	3.6277567971941e-4	6.9257998680015e-4	-1.727402604941161	0.2056620250007446	1.05188092632139e-17	4.0743067693279365e-17	-1.0028747056074625	0.2080449894400695	7.683194080085015e-7	2.3055613004839097e-6	448.8800475548902	494.71800957458635	548.3045325032487	267.39299037393874	318.75940182106575	317.209959731886	136.21526802749196	190.03988642674813	119.1168720240634	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS31580	SCO5867	NA	protein_coding	NC_003888.3	6423417	6424001	+	PaaI family thioesterase	WP_011030506.1	GO:0016790,GO:0016836,GO:0047617	204.04371951067205	-2.732900145800095	0.1931416320529624	2.647969160762287e-46	3.4967827639358287e-45	-2.9355748939931754	0.1821359973660457	3.1668079920234433e-59	6.688788372102554e-58	-0.1918268973751778	0.2061337349366478	0.3426558838934159	0.3925602169986601	479.38645855376626	490.06184007270787	468.8271654140155	67.46153426865426	78.9846305397331	67.17387382557587	66.36128442364992	57.885712532285346	60.25097596565998	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS31585	SCO5868	dut	protein_coding	NC_003888.3	6423998	6424549	+	dUTP diphosphatase	WP_003973153.1	GO:0006226,GO:0046081,GO:0000287,GO:0004170	1078.7167824186254	-0.6020336285209995	0.2222790729587813	0.0055840051457169	0.0091797351232444	-1.4912454017516386	0.2261477492974737	1.3154572810200518e-11	3.63401458596055e-11	-0.8709462077245216	0.2250171971513194	6.802842889026547e-5	1.4739888930994e-4	1662.5993994387438	1556.3246560028751	1644.913597509746	907.6642792509848	1101.5535080630634	1144.443776287589	445.31914547449287	788.5563103454721	457.076369394662	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS31590	SCO5869	NA	protein_coding	NC_003888.3	6424551	6425303	+	DUF3710 domain-containing protein	WP_003973152.1	NA	1736.7542948933726	-0.5038643628423154	0.2163761768760769	0.0168686515163019	0.0257491933506977	-1.620643154460166	0.220616453230764	5.794641336342498e-14	1.8538003204048008e-13	-1.095981872633362	0.2199680182505765	3.126158041880414e-7	1.0028182841444126e-6	2552.732891798805	2505.0191920106113	2706.6955016569163	1731.921570678906	1871.653655825461	1791.3033020153564	631.5964350847383	1157.714250645707	682.1518543238516	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS31595	SCO5870	NA	protein_coding	NC_003888.3	6425493	6426185	+	ABC transporter ATP-binding protein	WP_003973151.1	GO:0005524,GO:0016887,GO:0042626,GO:0140359	129.14175025134674	-0.5235498403983733	0.1884726384252274	0.0046414190113642	0.0077198803047403	-1.100358757763027	0.1883267634330411	2.542950824312467e-9	5.906258202519175e-9	-0.5658143835970826	0.1948923703385584	0.0030113914228217	0.0050000214590434	178.68040727913106	178.09848344685108	183.9588496672137	128.79020178561268	119.88738564066632	123.15210201355576	82.07843073451438	92.83557670272178	74.79431499185378	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS31600	SCO5871	NA	protein_coding	NC_003888.3	6426319	6428865	+	sensor histidine kinase	WP_011030507.1	NA	307.03218030286337	-0.3250783191782771	0.2014181525290314	0.0998790239990156	0.1328361484599884	-0.3558501325900868	0.1987450016974426	0.067522411935926	0.0811755285632217	-0.0304234484964075	0.2006937470930646	0.8755843206280268	0.8975355564448174	366.0769319865124	341.0644160125972	370.59671170822185	279.65872387733043	211.56597465999937	360.74858165587034	279.4159344153681	257.7552482569687	296.407100152902	NA	NA	TRUE	NA	NA	FALSE	NA
SC_RS31605	SCO5872	NA	protein_coding	NC_003888.3	6428862	6429545	+	response regulator	WP_003973149.1	GO:0000160	75.83958251861479	0.0046734007564002	0.2320565334814193	0.9803688495721136	0.9835848607569058	-0.1081177935178251	0.2240218061742428	0.6207935381908714	0.651824690058693	-0.1134676919958284	0.2283477410099324	0.6100666268454611	0.6554123126121113	76.2660274971901	73.33466965458574	83.94238771222373	82.1804144727243	67.7011118911998	84.5893225951696	78.58573155432228	61.16226229826376	74.79431499185378	NA	NA	TRUE	NA	NA	FALSE	NA
SC_RS31610	SCO5873	NA	protein_coding	NC_003888.3	6429608	6430006	+	OB-fold nucleic acid binding domain-containing protein	WP_016327459.1	NA	853.0564559346737	0.4453550747779464	0.2290513437998015	0.046817495409842	0.0663146665253154	-0.4728342315396149	0.2296310888538092	0.0334706049951988	0.0417686054828285	-0.9285712279006676	0.2320737291739355	3.8685198314030616e-5	8.733009338915797e-5	813.8674648628713	784.5645610665205	885.8600916013398	1203.2684566827245	1060.65075296213	1164.3471463099816	465.6932240256135	844.2576563671051	454.99874953377713	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS31615	SCO5874	NA	protein_coding	NC_003888.3	6430010	6430828	+	DUF3159 domain-containing protein	WP_003973147.1	NA	1098.42990459045	0.2137674986159253	0.2216999002190676	0.3253360275432181	0.3826364046447386	-0.5678010416185479	0.2235660167739357	0.0089944081211981	0.0118448578185809	-0.7827989030740962	0.2247565032774898	3.2548257012571e-4	6.2939800990926e-4	1078.6195317459742	1209.44002811293	1202.8765558336745	1300.167751359519	1420.312909884129	1354.6731221491132	601.3263755230735	1096.551988347443	621.9008783581916	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS31620	SCO5875	NA	protein_coding	NC_003888.3	6430947	6431627	-	potassium channel family protein	WP_003973146.1	GO:0030001,GO:0034220,GO:0022857,GO:0016020	576.3430993469284	-0.7447931849782536	0.2006484277073259	1.5035976787201e-4	3.0064089569807e-4	-1.7340836334384298	0.2039310286506093	4.35607420649224e-18	1.7115387144316373e-17	-0.9675005502955208	0.2046119529437071	1.2747391247968828e-6	3.6919149046200625e-6	914.1028152877498	934.7260275021008	904.6131782179006	594.8880749144968	559.944612933465	462.7533530206337	227.60756324251855	357.14392449164734	231.30834451184407	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS31625	SCO5876	NA	protein_coding	NC_003888.3	6431627	6432298	-	potassium channel family protein	WP_003973145.1	GO:0030001,GO:0034220,GO:0022857,GO:0016020	455.9330492734514	-0.9469821084628224	0.2016359653192577	1.5738938671525036e-6	3.8312615435364675e-6	-1.7346646447156209	0.203634547948435	3.7859389914828254e-18	1.4921283262308082e-17	-0.7629680279163319	0.2048858897884421	1.2985945602819e-4	2.6835281102475e-4	683.1257034391169	783.4005186910508	805.4897203875087	377.7845919044639	385.0500738811989	394.3355185686583	180.45612430992523	297.0738454487097	196.6813468304303	NA	NA	FALSE	NA	NA	FALSE	NA
SC_RS31630	SCO5877	NA	protein_coding	NC_003888.3	6432812	6433618	+	AfsR/SARP family transcriptional regulator	WP_016327461.1	GO:0000160,GO:0006355,GO:0003677	925.548157753473	5.7894075874883155	0.2917708090847778	1.7646100558791517e-88	5.717037494598303e-87	4.998883834533164	0.2920107152514844	1.266597781568836e-66	3.458716656384043e-65	-0.7498722581039922	0.2460154348737063	0.0016045583427464	0.0027863849849283	33.7749550344699	23.2808475093923	34.82716085932687	1947.7984803385996	1837.8030998798613	1426.8228384802874	855.1291826170328	1404.5476663494142	765.9491887128729	red	regulator	TRUE	redD	SARP (red cluster-situated)	TRUE	small
SC_RS31635	SCO5878	NA	protein_coding	NC_003888.3	6433650	6436616	+	beta-ketoacyl [acyl carrier protein] synthase domain-containing protein	WP_161270247.1	GO:0033818	1994.3613983748712	5.223572719845425	0.2433366329816494	2.33580538757196e-103	1.0444191808991348e-101	4.506293966238835	0.2435147412852513	1.4430403252553739e-77	5.687364086032264e-76	-0.6868043630932698	0.2246297995611556	0.0016595224805742	0.0028759539633886	99.14583574634712	96.61551716397804	93.76543308280311	3864.93262691872	3599.442448882123	3507.9689664467396	1774.2911835375874	3157.5017911478667	1755.5887824476788	red	biosynthesis	FALSE	NA	NA	FALSE	NA
SC_RS31640	SCO5879	redW	protein_coding	NC_003888.3	6436613	6437788	+	L-prolyl-[peptidyl-carrier protein] dehydrogenase	WP_003973142.1	GO:0033539,GO:0003995,GO:0050660	950.7511622990036	4.711617690488158	0.3031737939850715	1.1752049070857719e-55	2.0147122689636348e-54	3.74395548948476	0.3037522148735575	5.113742042886269e-36	4.4080802322331915e-35	-0.9081718485925891	0.2816179155026746	7.5083049263671e-4	0.0013665436673887	90.42971831809682	67.51445777723767	48.222222728298746	1892.602679573337	1787.0272659614614	1833.5979633129411	718.9139145895408	1430.7600644772417	687.6921739528777	red	biosynthesis	FALSE	NA	NA	FALSE	NA
SC_RS31645	SCO5880	NA	protein_coding	NC_003888.3	6437814	6438134	+	RedY protein	WP_011030510.1	NA	435.5146036004637	4.03614110238112	0.3129394407248824	3.5489942645238455e-39	3.8490227158226e-38	3.532747900918381	0.31303417920815	1.2723446152049381e-30	8.61678204416028e-30	-0.464493353058978	0.2776744426729389	0.0805785725677967	0.1049223034491441	45.75961649831405	51.217864520663056	34.82716085932687	751.8894637579103	744.7122308031978	719.0092420589416	400.4961726620276	813.6765252179732	358.0431560258185	red	biosynthesis	FALSE	NA	NA	FALSE	NA
SC_RS31650	SCO5881	NA	protein_coding	NC_003888.3	6438206	6438859	-	response regulator transcription factor	WP_003973140.1	GO:0006355	1128.9515600639688	0.9068138863503556	0.2137482838439276	1.39169343535839e-5	3.114102431006804e-5	0.9663293723417876	0.2133760719447876	3.497359715060225e-6	6.189143763629263e-6	0.0582768238324108	0.2091987336095941	0.7780434057889334	0.8102587688180584	749.5860988295254	643.7154336346971	676.8971264453786	1497.6460607641247	1341.328279344396	1119.5645637595976	1156.6655451736176	1828.314769415956	1146.8461632084243	red	regulator	TRUE	redZ	response regulator	FALSE	NA
SC_RS31655	SCO5882	NA	protein_coding	NC_003888.3	6439123	6440310	-	nitroreductase family protein	WP_011030511.1	GO:0016491	107.92409568227296	2.8035466677956324	0.33326853895686	8.087645208341579e-18	3.896542864712018e-17	3.9936087821269073	0.3224733728563271	5.7139430546330665e-36	4.919910877896892e-35	1.136490037037943	0.2405077870326611	1.1413648143776226e-6	3.339122587910572e-6	8.716117428250296	15.132550881104994	15.181070118168122	117.75104163256016	78.9846305397331	88.32120447436826	195.59115409075767	250.10996546968573	201.52912650582823	red	biosynthesis	FALSE	NA	NA	FALSE	NA
SC_RS31660	SCO5883	NA	protein_coding	NC_003888.3	6440423	6441289	-	4'-phosphopantetheinyl transferase family protein	WP_161270249.1	GO:0008897	122.01868889915583	3.918657768623064	0.4352070439032061	4.124347113186502e-20	2.2006111673010467e-19	5.419294395121746	0.4264885864949785	1.1464028898636309e-37	1.0535332326799666e-36	1.4301819612510047	0.2650293815313034	2.4308515594066227e-8	9.396507089597088e-8	6.537088071187722	8.148296628287305	3.5720164983924994	109.165028180186	93.08902885039971	82.1014013423705	206.651368161366	345.1299086830598	243.77406367715304	red	biosynthesis	FALSE	NA	NA	FALSE	NA
SC_RS31665	SCO5884	NA	protein_coding	NC_003888.3	6441276	6442166	-	DUF6206 family protein	WP_003973137.1	NA	199.73784045906183	4.12653824409611	0.399350233123611	1.3569418496883094e-25	9.263551234568584e-25	5.34306456292331	0.3942659426864353	3.489701413853102e-42	3.850253536842832e-41	1.1431734605370245	0.2953059328324195	5.182225042457656e-5	1.1471711833998e-4	7.626602749719009	2.32808475093923	17.860082491962498	193.79858935358865	186.17805770079943	155.4950782999441	314.3429262172891	559.197826726983	360.81331584033165	red	biosynthesis	FALSE	NA	NA	FALSE	NA
SC_RS31670	SCO5885	NA	protein_coding	NC_003888.3	6442174	6442614	-	DUF6041 domain-containing protein	WP_003973136.1	NA	94.74070657445684	3.0750960078413816	0.442113960798058	6.001018991589087e-13	2.2492054514553997e-12	4.969389848602481	0.4270230631082202	4.2373100730387417e-32	3.0593458752081416e-31	1.7992262803329373	0.2981325062467107	4.01431720856886e-10	2.0407891872817487e-9	7.626602749719009	8.148296628287305	4.465020622990624	77.27412107136762	50.77583391839985	51.00238568238167	177.54554165976515	291.612929172079	184.21562766512133	red	biosynthesis	FALSE	NA	NA	FALSE	NA
SC_RS31675	SCO5886	NA	protein_coding	NC_003888.3	6442753	6443976	-	beta-ketoacyl-[acyl-carrier-protein] synthase family protein	WP_011030513.1	GO:0006633,GO:0004315	1243.6458728633895	4.513731158140328	0.2936241035961071	2.558956393836215e-54	4.225870537207711e-53	5.801140494553172	0.2922716639968734	1.1239910971029578e-88	5.767809347952495e-87	1.23443291343564	0.2643602722618409	1.350606360351966e-6	3.886615066334638e-6	51.20718989097049	36.085313639558066	50.00823097749499	1235.1593637915428	1074.7551512727969	911.8231391508724	1758.574037226723	3746.1885657686553	2329.0118640518913	red	biosynthesis	FALSE	NA	NA	FALSE	NA
SC_RS31680	SCO5887	NA	protein_coding	NC_003888.3	6443973	6444218	-	acyl carrier protein	WP_003973134.1	GO:0006633,GO:0009245,GO:0000035,GO:0000036	350.3665917861064	4.198226737549501	0.3731339743651873	2.8258494659220424e-30	2.288818328012705e-29	5.814790459281897	0.368923815184653	7.480133779523964e-57	1.447926655145322e-55	1.5404222208797602	0.2930140976459564	4.6157339050928564e-8	1.699995252328515e-7	19.611264213563164	8.148296628287305	12.502057744373747	304.1901908841138	249.64785009879927	217.69310961992176	583.2807630920809	1152.253334369076	605.9724594247413	red	biosynthesis	FALSE	NA	NA	FALSE	NA
SC_RS31685	SCO5888	NA	protein_coding	NC_003888.3	6444587	6445594	+	beta-ketoacyl-ACP synthase III	WP_011030514.1	GO:0006633,GO:0004315,GO:0016746,GO:0033818	347.67563562315064	3.0573760857787073	0.2880748803828468	3.608343492517899e-27	2.6225660022615835e-26	4.511398165009683	0.2831973726430674	4.129124733433222e-58	8.352192516357254e-57	1.4010856203018838	0.2456624903380016	4.336608547505166e-9	1.8680399410830703e-8	31.59592567740732	30.265101762209987	33.041152610130624	296.8307507820788	304.6550035103991	213.9612277407231	606.5654242933616	1004.8085949000476	607.3575393319978	red	biosynthesis	FALSE	NA	NA	FALSE	NA
