accession,species,size_mb,gc_pct,CCGG_count,CCGG_density,CCGG_expected,CCGG_oe,AAGCCCG_count,AAGCCCG_density,AAGCCCG_expected,AAGCCCG_oe,GATC_count,GATC_density,GATC_expected,GATC_oe,GGCCGG_count,GGCCGG_density,GGCCGG_expected,GGCCGG_oe,GCCCG_count,GCCCG_density,GCCCG_expected,GCCCG_oe,GCGG_count,GCGG_density,GCGG_expected,GCGG_oe,CGACNNNCTCC_count,CGACNNNCTCC_density,CGACNNNCTCC_expected,CGACNNNCTCC_oe
GCF_023614315.1,Streptomyces sudanensis,5.26,73.6,106061,20165.6,96636.3,1.098,833,158.4,1236.6,0.674,23949,4553.5,12389.9,1.933,27814,5288.3,26198.0,1.062,63127,12002.4,71157.3,0.887,195094,37093.6,193272.6,1.009,1608,305.7,455.3,3.532
GCF_014656295.1,Streptomyces sulfonofaciens,8.65,72.7,156727,18128.7,151133.6,1.037,1265,146.3,2044.3,0.619,42419,4906.6,21260.7,1.995,40061,4633.9,39965.3,1.002,99946,11560.8,109910.0,0.909,305929,35387.1,302267.1,1.012,1768,204.5,743.3,2.378
GCF_000381025.1,Streptomyces sulphureus,7.1,71.7,94919,13359.6,117148.9,0.81,1084,152.6,1684.9,0.643,31538,4438.9,18308.4,1.723,19362,2725.1,30085.5,0.644,64987,9146.7,83958.1,0.774,231274,32551.1,234297.8,0.987,2729,384.1,603.7,4.52
GCF_054602395.1,Streptomyces sundarbansensis,7.48,72.0,138909,18571.8,125944.1,1.103,1452,194.1,1772.7,0.819,42658,5703.3,18961.7,2.25,32867,4394.2,32685.8,1.006,81757,10930.7,90736.7,0.901,240834,32198.9,251888.1,0.956,1860,248.7,638.6,2.913
GCF_000154965.1,Streptomyces sviceus,9.31,68.5,136155,14619.1,128268.2,1.061,1538,165.1,2178.0,0.706,53188,5710.9,27088.3,1.964,31454,3377.3,30105.9,1.045,80444,8637.4,87882.1,0.915,264444,28393.6,256536.3,1.031,2325,249.6,746.1,3.116
GCF_002148965.1,Streptomyces swartbergensis,9.2,71.0,148451,16127.6,145983.0,1.017,1592,173.0,2182.3,0.73,52169,5667.6,24415.1,2.137,36484,3963.6,36768.6,0.992,90971,9883.0,103610.7,0.878,274301,29799.8,291966.0,0.939,2228,242.0,774.4,2.877
GCF_039531005.1,Streptomyces synnematoformans,8.01,73.7,152815,19083.5,147313.3,1.037,1288,160.8,1882.5,0.684,35248,4401.8,18843.0,1.871,40240,5025.2,39961.2,1.007,94863,11846.5,108506.4,0.874,307252,38369.5,294626.6,1.043,2054,256.5,693.3,2.963
GCF_017876625.1,Streptomyces syringium,7.72,71.6,130318,16889.6,127005.4,1.026,1678,217.5,1829.8,0.917,40700,5274.8,19908.6,2.044,32872,4260.3,32588.9,1.009,85140,11034.4,90983.2,0.936,248234,32171.8,254010.7,0.977,1728,224.0,655.4,2.637
GCF_040529335.1,Streptomyces tabacisoli,8.62,71.6,132195,15342.6,141240.1,0.936,1440,167.1,2043.4,0.705,50500,5861.1,22301.5,2.264,30629,3554.8,36166.8,0.847,89920,10436.2,101076.2,0.89,276297,32067.2,282480.3,0.978,2161,250.8,731.1,2.956
GCF_018069565.1,Streptomyces tagetis,7.15,73.3,142199,19885.8,129051.1,1.102,979,136.9,1685.4,0.581,32971,4610.8,17114.6,1.926,38332,5360.5,34673.3,1.106,80764,11294.4,94600.5,0.854,242129,33860.4,258102.3,0.938,1918,268.2,617.7,3.105
GCF_008386495.1,Streptomyces tailanensis,10.01,69.9,142325,14220.9,149600.5,0.951,1721,172.0,2364.6,0.728,57674,5762.7,27656.5,2.085,32440,3241.4,36580.8,0.887,87342,8727.1,104618.4,0.835,285315,28508.3,299201.1,0.954,2419,241.7,826.8,2.926
GCF_009709575.1,Streptomyces taklimakanensis,6.14,72.8,113747,18535.5,107453.1,1.059,946,154.2,1450.9,0.652,32162,5240.9,15071.5,2.134,28321,4615.0,28437.4,0.996,64408,10495.5,78175.3,0.824,201455,32827.8,214906.2,0.937,1734,282.6,527.8,3.285
GCF_032423885.1,Streptomyces tamarix,7.34,72.8,134337,18304.8,128940.5,1.042,1132,154.2,1734.7,0.653,32992,4495.5,17972.8,1.836,34683,4725.9,34182.0,1.015,83832,11422.9,93887.7,0.893,260065,35436.5,257880.9,1.008,2064,281.2,631.5,3.268
GCF_026427415.1,Streptomyces tanashiensis,8.69,72.2,150979,17364.1,147848.1,1.021,1609,185.1,2059.8,0.781,49185,5656.8,21872.2,2.249,37403,4301.7,38558.5,0.97,88167,10140.1,106778.3,0.826,275251,31656.5,295696.1,0.931,2706,311.2,743.8,3.638
GCF_018101125.2,Streptomyces tardus,6.16,71.4,100921,16386.9,99772.4,1.012,1052,170.8,1460.6,0.72,32526,5281.4,16082.4,2.022,23941,3887.4,25398.2,0.943,63289,10276.5,71190.5,0.889,198955,32305.0,199544.9,0.997,1638,266.0,521.1,3.143
GCF_003205575.1,Streptomyces tateyamensis,7.46,72.6,147288,19754.9,129483.0,1.138,1001,134.3,1764.0,0.567,44831,6012.9,18436.1,2.432,44509,5969.7,34127.4,1.304,83450,11192.7,94009.7,0.888,247283,33166.7,258966.0,0.955,1090,146.2,640.4,1.702
GCF_036204065.1,Streptomyces tauricus,10.31,70.7,155381,15072.9,161137.0,0.964,1723,167.1,2442.7,0.705,57523,5580.1,27627.8,2.082,36178,3509.5,40292.3,0.898,99500,9652.1,113952.5,0.873,311522,30219.5,322274.0,0.967,2269,220.1,863.7,2.627
GCF_024519335.1,Streptomyces telluris,8.37,72.5,145282,17359.6,144325.1,1.007,1750,209.1,1981.0,0.883,40405,4828.0,20813.8,1.941,39223,4686.7,37905.9,1.035,96292,11505.8,104601.9,0.921,283703,33899.4,288650.3,0.983,1991,237.9,717.9,2.773
GCF_014650435.1,Streptomyces tendae,8.89,71.9,149736,16847.2,148429.0,1.009,1389,156.3,2107.1,0.659,44943,5056.6,22678.2,1.982,36113,4063.2,38362.6,0.941,90029,10129.4,106715.8,0.844,283841,31935.6,296858.1,0.956,2162,243.3,757.5,2.854
GCF_014650175.1,Streptomyces termitum,7.14,73.8,145560,20393.2,132460.5,1.099,1193,167.1,1675.7,0.712,35140,4923.2,16663.6,2.109,38453,5387.3,36089.5,1.065,81240,11381.8,97779.7,0.831,256136,35885.0,264921.0,0.967,2381,333.6,618.5,3.85
GCF_039525155.1,Streptomyces thermoalcalitolerans,6.52,71.2,115471,17711.8,104862.5,1.101,1034,158.6,1546.0,0.669,36376,5579.6,17115.3,2.125,29628,4544.6,26598.4,1.114,63425,9728.6,74688.3,0.849,200067,30687.8,209725.0,0.954,1494,229.2,550.6,2.713
GCF_039524635.1,Streptomyces thermocarboxydovorans,6.5,71.6,112752,17342.4,106778.7,1.056,1073,165.0,1541.8,0.696,36748,5652.2,16803.8,2.187,28467,4378.5,27368.4,1.04,65165,10023.0,76450.8,0.852,208946,32138.0,213557.4,0.978,1383,212.7,552.0,2.506
GCF_024760485.1,Streptomyces thermocarboxydus,7.4,72.2,121507,16420.8,125439.1,0.969,1113,150.4,1753.2,0.635,37150,5020.5,18659.2,1.991,29280,3957.0,32664.5,0.896,74306,10041.9,90525.1,0.821,246399,33299.0,250878.3,0.982,1913,258.5,632.6,3.024
GCF_042429225.1,Streptomyces thermocoprophilus,7.0,72.2,119962,17130.6,119034.5,1.008,955,136.4,1659.0,0.576,36776,5251.6,17620.4,2.087,31288,4467.9,31038.7,1.008,75239,10744.2,85961.4,0.875,233449,33336.6,238069.0,0.981,1560,222.8,599.0,2.604
GCF_014656135.1,Streptomyces thermodiastaticus,6.11,72.5,117501,19245.0,105295.5,1.116,793,129.9,1445.2,0.549,32537,5329.1,15184.2,2.143,32265,5284.5,27655.6,1.167,66946,10964.8,76315.2,0.877,207021,33907.1,210591.0,0.983,1198,196.2,523.7,2.287
GCF_039525705.1,Streptomyces thermogriseus,6.36,71.6,116480,18311.7,104587.4,1.114,950,149.3,1508.5,0.63,34882,5483.8,16426.3,2.124,29995,4715.5,26821.8,1.118,64682,10168.6,74902.9,0.864,200668,31546.9,209174.8,0.959,1443,226.9,540.2,2.671
GCF_000478605.2,Streptomyces thermolilacinus,6.45,73.4,109422,16968.3,116778.2,0.937,1242,192.6,1519.2,0.818,27953,4334.7,15387.8,1.817,25362,3932.9,31429.6,0.807,78768,12214.7,85677.3,0.919,231565,35909.2,233556.4,0.991,1660,257.4,557.3,2.979
GCF_044987285.1,Streptomyces thermolineatus,6.01,74.0,125835,20949.9,112647.7,1.117,785,130.7,1407.6,0.558,26670,4440.2,13887.8,1.92,36040,6000.2,30853.5,1.168,73629,12258.3,83373.5,0.883,222173,36989.0,225295.4,0.986,1640,273.0,520.9,3.148
GCF_039526425.1,Streptomyces thermospinosisporus,6.89,71.7,121362,17614.3,113945.4,1.065,1098,159.4,1633.8,0.672,38401,5573.5,17713.7,2.168,30774,4466.5,29306.6,1.05,70094,10173.3,81723.4,0.858,222412,32280.5,227890.9,0.976,1454,211.0,585.9,2.482
GCF_045209695.1,Streptomyces thermoviolaceus,6.07,72.5,115800,19090.0,104608.5,1.107,758,125.0,1435.9,0.528,32556,5367.0,15086.5,2.158,30747,5068.7,27474.5,1.119,65876,10859.9,75816.4,0.869,202608,33400.6,209217.1,0.968,1263,208.2,520.3,2.427
GCF_002155915.1,Streptomyces thermovulgaris,6.02,71.7,110415,18336.4,99359.9,1.111,912,151.5,1427.9,0.639,33314,5532.4,15508.0,2.148,28512,4734.9,25526.4,1.117,61310,10181.7,71222.3,0.861,189170,31415.1,198719.9,0.952,1371,227.7,511.8,2.679
GCF_039543405.1,Streptomyces thinghirensis,8.53,71.5,140107,16423.9,139274.4,1.006,1308,153.3,2023.1,0.647,44361,5200.2,22147.6,2.003,34823,4082.1,35591.5,0.978,83716,9813.6,99568.9,0.841,264953,31058.9,278548.8,0.951,2087,244.6,723.2,2.886
GCF_039535865.1,Streptomyces thioluteus,3.92,71.7,66477,16969.0,64660.3,1.028,619,158.0,929.0,0.666,19716,5032.7,10087.0,1.955,17210,4393.0,16614.2,1.036,41725,10650.8,46352.5,0.9,128693,32850.3,129320.7,0.995,867,221.3,333.0,2.604
GCF_005869865.1,Streptomyces tibetensis,8.99,71.2,149607,16634.6,144735.0,1.034,1560,173.5,2132.8,0.731,50193,5580.9,23602.1,2.127,37034,4117.8,36721.5,1.009,90935,10110.9,103100.8,0.882,269071,29917.6,289470.1,0.93,2015,224.0,759.7,2.653
GCF_003097515.1,Streptomyces tirandamycinicus,7.29,72.5,140697,19301.3,125619.5,1.12,1314,180.3,1725.6,0.761,40125,5504.5,18139.8,2.212,34217,4694.0,32981.2,1.037,81734,11212.6,91028.4,0.898,246391,33800.8,251238.9,0.981,1757,241.0,625.2,2.81
GCF_001419765.1,Streptomyces torulosus,9.85,71.1,153303,15565.6,157179.9,0.975,1524,154.7,2335.3,0.653,54572,5541.0,26004.6,2.099,35967,3651.9,39713.1,0.906,93565,9500.1,111732.7,0.837,298921,30351.0,314359.8,0.951,2472,251.0,830.0,2.978
GCF_014649915.1,Streptomyces toxytricini,7.2,73.8,136317,18941.3,133789.2,1.019,1233,171.3,1689.1,0.73,33181,4610.5,16775.2,1.978,39451,5481.7,36483.1,1.081,88642,12316.8,98803.2,0.897,278388,38682.1,267578.4,1.04,2052,285.1,623.7,3.29
GCF_000725125.1,Streptomyces toyocaensis,7.34,72.0,130111,17723.8,123579.8,1.053,1082,147.4,1739.9,0.622,38490,5243.1,18614.2,2.068,33007,4496.2,32068.1,1.029,74126,10097.5,89027.7,0.833,235824,32124.2,247159.6,0.954,1776,241.9,626.7,2.834
GCF_039540215.1,Streptomyces tremellae,7.46,73.3,109904,14730.0,134401.2,0.818,1236,165.7,1759.0,0.703,35003,4691.3,17886.9,1.957,27171,3641.6,36076.9,0.753,90186,12087.3,98476.2,0.916,280750,37627.8,268802.4,1.044,1635,219.1,644.4,2.537
GCF_042956545.1,Streptomyces tricolor,8.85,72.9,174733,19736.1,156100.1,1.119,1269,143.3,2092.0,0.607,46231,5221.8,21617.8,2.139,48033,5425.3,41455.1,1.159,98137,11084.6,113764.1,0.863,299166,33790.8,312200.1,0.958,2022,228.4,762.3,2.652
GCF_017349075.1,Streptomyces triculaminicus,7.56,71.9,126004,16666.5,126589.8,0.995,1432,189.4,1792.2,0.799,37517,4962.3,19251.4,1.949,34727,4593.3,32761.0,1.06,80099,10594.6,91073.7,0.879,240558,31818.4,253179.6,0.95,1591,210.4,644.7,2.468
GCF_003429565.1,Streptomyces triticagri,7.47,71.1,122138,16347.3,119486.1,1.022,1341,179.5,1771.7,0.757,47491,6356.3,19697.6,2.411,30445,4074.9,30220.7,1.007,72398,9690.0,84981.8,0.852,239235,32020.0,238972.2,1.001,1571,210.3,630.0,2.494
GCF_048500665.1,Streptomyces tritici,7.28,72.9,132033,18142.9,128786.2,1.025,1253,172.2,1719.0,0.729,40059,5504.6,17714.0,2.261,35659,4900.0,34264.6,1.041,79068,10864.9,93944.7,0.842,251232,34522.2,257572.4,0.975,1958,269.1,627.0,3.123
GCF_008868685.1,Streptomyces triticiradicis,9.92,71.5,170432,17178.4,161955.4,1.052,1765,177.9,2352.9,0.75,56333,5678.0,25760.8,2.187,40639,4096.1,41384.6,0.982,99572,10036.2,115779.7,0.86,308415,31086.1,323910.9,0.952,2321,233.9,841.0,2.76
GCF_003696235.1,Streptomyces triticirhizae,6.56,73.3,122357,18642.6,118454.7,1.033,703,107.1,1546.9,0.454,33389,5087.2,15707.7,2.126,35223,5366.7,31827.2,1.107,72181,10997.7,86834.1,0.831,210005,31996.9,236909.5,0.886,1550,236.2,567.0,2.734
GCF_003270085.1,Streptomyces triticisoli,6.84,71.4,115133,16821.9,111139.2,1.036,996,145.5,1623.2,0.614,36856,5385.0,17841.4,2.066,30026,4387.1,28324.9,1.06,66612,9732.6,79347.5,0.839,211674,30927.4,222278.4,0.952,1570,229.4,579.4,2.71
GCF_049310105.1,Streptomyces tritrimontium,9.65,72.1,172054,17829.4,162993.8,1.056,2035,210.9,2286.8,0.89,55662,5768.1,24404.6,2.281,46620,4831.1,42366.4,1.1,105953,10979.5,117519.9,0.902,319230,33080.7,325987.6,0.979,2040,211.4,824.4,2.474
GCF_029269835.1,Streptomyces tropicalis,7.39,73.2,143682,19444.4,132364.6,1.086,1106,149.7,1743.2,0.634,37289,5046.3,17800.7,2.095,37211,5035.7,35431.0,1.05,85588,11582.6,96848.5,0.884,261575,35398.8,264729.1,0.988,1733,234.5,637.7,2.717
GCF_003932715.1,Streptomyces tsukubensis,8.02,71.9,165950,20693.2,133652.4,1.242,1457,181.7,1901.3,0.766,49426,6163.2,20495.3,2.412,36690,4575.1,34508.0,1.063,96387,12019.0,96042.5,1.004,269624,33620.8,267304.9,1.009,1811,225.8,683.1,2.651
GCF_022699385.1,Streptomyces tubbatahanensis,7.76,72.3,111671,14389.2,132400.5,0.843,1202,154.9,1838.2,0.654,33653,4336.3,19470.7,1.728,24903,3208.8,34586.9,0.72,81823,10543.2,95700.9,0.855,264426,34072.1,264801.1,0.999,1684,217.0,664.3,2.535
GCF_027497495.1,Streptomyces tubercidicus,8.28,70.7,141968,17137.5,129420.0,1.097,1310,158.1,1962.9,0.667,47592,5745.0,22210.3,2.143,37158,4485.5,32352.7,1.149,80535,9721.7,91510.6,0.88,263911,31857.7,258840.1,1.02,1619,195.4,694.0,2.333
GCF_014701095.1,Streptomyces tuirus,7.56,71.4,127002,16797.0,123072.2,1.032,1306,172.7,1793.2,0.728,42441,5613.1,19674.7,2.157,31871,4215.2,31403.7,1.015,77907,10303.8,87919.5,0.886,230717,30514.1,246144.5,0.937,1803,238.5,640.5,2.815
GCF_039538125.1,Streptomyces tunisiensis,7.35,72.4,124422,16933.6,126275.7,0.985,1058,144.0,1739.6,0.608,36247,4933.1,18325.2,1.978,30562,4159.4,33108.2,0.923,75676,10299.4,91441.4,0.828,245985,33478.1,252551.4,0.974,1893,257.6,629.9,3.005
GCF_033794965.1,Streptomyces turgidiscabies,10.66,69.9,159683,14976.2,159476.6,1.001,1850,173.5,2519.4,0.734,60776,5700.0,29453.0,2.063,36502,3423.4,39007.4,0.936,95304,8938.3,111541.5,0.854,292694,27450.9,318953.1,0.918,2446,229.4,881.0,2.776
GCF_009755605.1,Streptomyces typhae,9.81,72.0,144434,14719.9,165230.8,0.874,1952,198.9,2325.5,0.839,46046,4692.7,24874.1,1.851,29654,3022.2,42882.9,0.692,106037,10806.7,119042.6,0.891,336233,34266.9,330461.7,1.017,2278,232.2,837.7,2.719
GCF_014656275.1,Streptomyces umbrinus,10.66,70.4,155032,14545.4,163255.1,0.95,2104,197.4,2522.9,0.834,61678,5786.8,28972.9,2.129,35059,3289.3,40409.4,0.868,101851,9555.9,114865.4,0.887,310127,29096.7,326510.1,0.95,2535,237.8,887.6,2.856
GCF_036250755.1,Streptomyces uncialis,9.26,72.0,170799,18447.6,155198.3,1.101,1533,165.6,2194.7,0.699,51143,5523.8,23555.3,2.171,35514,3835.8,40187.2,0.884,98037,10588.7,111686.9,0.878,305432,32989.0,310396.7,0.984,2055,222.0,789.7,2.602
GCF_011045025.1,Streptomyces ureilyticus,10.48,69.6,144910,13826.3,153547.8,0.944,2105,200.8,2471.5,0.852,62885,6000.0,29345.4,2.143,32967,3145.5,37170.5,0.887,92243,8801.2,106840.6,0.863,298157,28448.0,307095.7,0.971,2243,214.0,859.8,2.609
GCF_014649935.1,Streptomyces variabilis,7.36,72.3,123814,16823.1,125700.0,0.985,1058,143.8,1743.1,0.607,36295,4931.5,18448.0,1.967,30404,4131.1,32854.9,0.925,75339,10236.6,90883.1,0.829,245112,33304.3,251400.0,0.975,1908,259.2,630.2,3.028
GCF_000955965.1,Streptomyces variegatus,8.78,71.2,147776,16839.4,141281.2,1.046,1504,171.4,2081.1,0.723,49501,5640.8,23022.8,2.15,37527,4276.3,35852.4,1.047,89476,10196.0,100650.5,0.889,264635,30155.8,282562.3,0.937,2084,237.5,741.3,2.811
GCF_000718635.1,Streptomyces varsoviensis,8.59,72.4,139170,16203.6,147477.9,0.944,1486,173.0,2033.6,0.731,40092,4667.9,21435.9,1.87,39298,4575.5,38650.4,1.017,98206,11434.2,106771.5,0.92,300303,34964.5,294955.7,1.018,2043,237.9,736.1,2.775
GCF_039532825.1,Streptomyces vastus,9.45,69.5,128865,13637.2,137553.4,0.937,1938,205.1,2226.7,0.87,56571,5986.6,26567.1,2.129,29564,3128.6,33191.9,0.891,82274,8706.7,95557.9,0.861,266516,28204.1,275106.9,0.969,1962,207.6,773.5,2.537
GCF_039540295.1,Streptomyces venetus,8.61,71.3,142359,16532.2,138705.8,1.026,1406,163.3,2042.1,0.689,48030,5577.7,22582.2,2.127,35160,4083.1,35208.2,0.999,85595,9940.1,98829.0,0.866,258280,29994.1,277411.5,0.931,2071,240.5,727.5,2.847
GCF_008639165.1,Streptomyces venezuelae,8.22,72.5,145150,17650.6,141720.0,1.024,1512,183.9,1946.7,0.777,44761,5443.1,20463.5,2.187,36144,4395.2,37209.0,0.971,85886,10444.0,102696.3,0.836,268151,32607.9,283440.1,0.946,2427,295.1,705.3,3.441
GCF_017114865.1,Streptomyces verrucosisporus,6.06,73.0,117119,19315.1,107811.7,1.086,976,161.0,1431.6,0.682,30864,5090.0,14700.5,2.1,31743,5235.0,28751.7,1.104,69984,11541.7,78737.2,0.889,213036,35133.6,215623.4,0.988,1484,244.7,522.8,2.839
GCF_000830005.1,Streptomyces vietnamensis,9.15,72.0,154768,16907.6,153694.1,1.007,1633,178.4,2169.7,0.753,52253,5708.4,23258.5,2.247,37706,4119.2,39830.5,0.947,92051,10056.1,110650.0,0.832,287014,31354.7,307388.1,0.934,2813,307.3,781.0,3.602
GCF_005517195.1,Streptomyces vilmorinianum,7.65,71.6,120748,15791.7,125517.9,0.962,1443,188.7,1813.3,0.796,47541,6217.5,19769.9,2.405,30308,3963.7,32163.5,0.942,75021,9811.4,89856.4,0.835,237339,31039.7,251035.7,0.945,1984,259.5,649.1,3.057
GCF_008704935.1,Streptomyces vinaceus,7.67,72.3,135243,17624.7,131310.5,1.03,1417,184.7,1817.3,0.78,43755,5702.1,19204.7,2.278,36529,4760.4,34354.4,1.063,84950,11070.6,94985.1,0.894,255842,33340.9,262620.9,0.974,1727,225.1,657.3,2.628
GCF_014650215.1,Streptomyces vinaceusdrappus,8.46,72.5,150083,17736.9,145799.6,1.029,1302,153.9,2003.0,0.65,41908,4952.7,21058.8,1.99,38236,4518.8,38277.0,0.999,89185,10539.9,105648.2,0.844,276201,32641.6,291599.2,0.947,2262,267.3,725.7,3.117
GCF_014650235.1,Streptomyces violaceochromogenes,8.86,71.4,150784,17024.7,144206.7,1.046,1542,174.1,2100.5,0.734,49478,5586.5,23041.3,2.147,38225,4315.9,36801.9,1.039,91414,10321.4,103025.0,0.887,269290,30404.9,288413.4,0.934,2101,237.2,750.3,2.8
GCF_039532845.1,Streptomyces violaceolatus,8.88,72.2,155540,17511.7,150621.0,1.033,1338,150.6,2104.5,0.636,44500,5010.1,22391.5,1.987,38057,4284.7,39228.5,0.97,92808,10448.9,108707.2,0.854,288237,32451.6,301242.0,0.957,2178,245.2,759.4,2.868
GCF_033406955.1,Streptomyces violaceoruber,8.63,72.2,150686,17461.3,146284.2,1.03,1311,151.9,2044.7,0.641,43159,5001.2,21762.0,1.983,36840,4269.0,38091.5,0.967,90125,10443.6,105567.0,0.854,279788,32421.5,292568.5,0.956,2114,245.0,737.8,2.865
GCF_000717995.1,Streptomyces violaceorubidus,7.65,72.2,131909,17239.7,130161.1,1.013,1183,154.6,1812.6,0.653,38630,5048.7,19240.8,2.008,31816,4158.2,33953.1,0.937,79890,10441.1,94014.6,0.85,247648,32366.1,260322.2,0.951,1877,245.3,654.6,2.867
GCF_036014075.1,Streptomyces violaceus,9.0,70.8,144371,16035.0,141596.6,1.02,1593,176.9,2134.0,0.747,51394,5708.2,24025.6,2.139,35771,3973.0,35514.4,1.007,87624,9732.2,100286.7,0.874,265681,29508.7,283193.3,0.938,2061,228.9,755.7,2.727
GCF_039532925.1,Streptomyces violaceusniger,11.62,71.2,189337,16298.8,187049.1,1.012,1896,163.2,2754.9,0.688,69918,6018.8,30472.7,2.294,43765,3767.4,47470.5,0.922,117443,10109.9,133261.5,0.881,372976,32107.1,374098.2,0.997,2110,181.6,981.3,2.15
GCF_014650255.1,Streptomyces violarus,9.12,70.9,145731,15980.2,143770.6,1.014,1628,178.5,2161.6,0.753,51880,5688.9,24292.7,2.136,36436,3995.4,36103.6,1.009,88822,9739.8,101888.5,0.872,269279,29527.9,287541.3,0.936,2131,233.7,766.0,2.782
GCF_020521295.1,Streptomyces violascens,8.92,70.5,132383,14846.7,137685.5,0.961,1916,214.9,2111.6,0.907,50486,5662.0,24102.9,2.095,32782,3676.5,34218.5,0.958,90475,10146.7,97071.1,0.932,268713,30136.1,275371.1,0.976,1755,196.8,744.4,2.358
GCF_000717745.1,Streptomyces violens,7.94,71.4,129868,16353.0,129079.9,1.006,1432,180.3,1883.4,0.76,42148,5307.3,20687.2,2.037,33874,4265.4,32912.9,1.029,81870,10309.1,92178.0,0.888,261411,32917.0,258159.8,1.013,1780,224.1,672.5,2.647
GCF_039533845.1,Streptomyces virens,7.97,72.2,145279,18233.9,135496.7,1.072,1051,131.9,1887.5,0.557,39572,4966.7,20040.4,1.975,38347,4812.9,35339.6,1.085,84944,10661.3,97861.1,0.868,265751,33354.3,270993.5,0.981,1952,245.0,681.6,2.864
GCF_017876235.1,Streptomyces virginiae,8.59,72.3,151268,17612.4,146368.2,1.033,1566,182.3,2034.5,0.77,46976,5469.5,21566.6,2.178,41394,4819.6,38215.1,1.083,93317,10865.0,105768.4,0.882,283656,33026.5,292736.3,0.969,1983,230.9,735.1,2.698
GCF_014650995.1,Streptomyces viridiviolaceus,9.13,71.6,155652,17040.2,150269.5,1.036,1403,153.6,2166.2,0.648,49024,5367.0,23578.7,2.079,39964,4375.1,38547.5,1.037,91325,9997.9,107633.8,0.848,282409,30917.1,300538.9,0.94,2129,233.1,775.8,2.744
GCF_039532945.1,Streptomyces viridochromogenes,7.83,72.1,134727,17211.5,132011.8,1.021,1209,154.5,1855.1,0.652,42033,5369.7,19820.1,2.121,32964,4211.2,34287.1,0.961,81146,10366.5,95145.1,0.853,245782,31398.8,264023.5,0.931,2045,261.3,668.5,3.059
GCF_008704515.1,Streptomyces viridosporus,7.28,72.6,135727,18642.4,126109.6,1.076,1012,139.0,1722.8,0.587,38205,5247.6,18041.6,2.118,34184,4695.3,33194.8,1.03,76940,10567.9,91500.6,0.841,241558,33178.6,252219.1,0.958,1820,250.0,625.0,2.912
GCF_042653945.1,Streptomyces vulcanius,12.15,70.7,193835,15951.4,189508.1,1.023,1933,159.1,2879.1,0.671,69478,5717.6,32620.1,2.13,47084,3874.7,47332.0,0.995,111563,9180.9,133938.7,0.833,357649,29432.2,379016.1,0.944,2993,246.3,1017.4,2.942
GCF_000698945.1,Streptomyces wadayamensis,7.06,73.1,131983,18705.1,125919.9,1.048,1106,156.7,1665.2,0.664,29936,4242.6,17052.6,1.756,34921,4949.1,33642.8,1.038,80464,11403.6,92046.7,0.874,242612,34383.8,251839.9,0.963,2044,289.7,608.6,3.358
GCF_000716445.1,Streptomyces wedmorensis,9.38,72.1,158240,16868.4,158144.2,1.001,1752,186.8,2223.2,0.788,51486,5488.4,23759.7,2.167,39633,4224.9,41066.6,0.965,91570,9761.4,113968.9,0.803,298294,31798.2,316288.4,0.943,2827,301.4,801.1,3.529
GCF_020312145.1,Streptomyces werraensis,7.38,72.4,125446,16994.3,126822.4,0.989,1030,139.5,1747.7,0.589,36488,4943.1,18414.4,1.981,31077,4210.0,33246.6,0.935,75713,10256.9,91830.5,0.824,247064,33470.1,253644.7,0.974,1888,255.8,632.7,2.984
GCF_032248595.1,Streptomyces winkii,7.27,71.3,108046,14859.5,117639.8,0.918,1574,216.5,1724.4,0.913,38126,5243.5,19006.2,2.006,22944,3155.5,29926.8,0.767,77012,10591.4,83911.6,0.918,237145,32614.5,235279.6,1.008,1772,243.7,615.0,2.881
GCF_900103455.1,Streptomyces wuyuanensis,8.04,71.8,143555,17856.1,133905.9,1.072,1504,187.1,1906.1,0.789,46008,5722.7,20556.0,2.238,35641,4433.2,34563.2,1.031,84832,10551.8,96210.3,0.882,259808,32316.2,267811.7,0.97,1990,247.5,684.8,2.906
GCF_014621695.1,Streptomyces xanthii,8.35,72.1,130985,15678.0,141463.2,0.926,1386,165.9,1979.7,0.7,47823,5724.1,21087.5,2.268,32175,3851.1,36815.4,0.874,88677,10614.0,102059.0,0.869,274810,32892.8,282926.3,0.971,2183,261.3,714.1,3.057
GCF_014650355.1,Streptomyces xanthochromogenes,8.71,71.3,137799,15818.1,140418.1,0.981,1737,199.4,2065.9,0.841,47249,5423.8,22834.2,2.069,35232,4044.3,35654.9,0.988,93260,10705.4,100065.8,0.932,272224,31248.9,280836.1,0.969,1706,195.8,736.1,2.318
GCF_014651015.1,Streptomyces xantholiticus,7.81,70.5,123198,15772.5,120570.5,1.022,1310,167.7,1849.7,0.708,45365,5807.9,21119.1,2.148,30925,3959.2,29959.8,1.032,72305,9256.9,84997.3,0.851,233704,29920.0,241140.9,0.969,1591,203.7,652.0,2.44
GCF_028421465.1,Streptomyces xanthophaeus,8.6,72.2,150167,17470.1,145711.8,1.031,1652,192.2,2036.6,0.811,45659,5311.9,21675.5,2.106,39309,4573.1,37943.1,1.036,97071,11293.1,105154.7,0.923,281939,32800.3,291423.6,0.967,1873,217.9,734.9,2.549
