gene_id	old_locus_tag	gene_name	chrom	start	end	strand	gff_tss	experimental_tss	tss_source	tss	promoter_4mC_sites	promoter_6mA_sites	promoter_methylated
SC_RS32640	SCO6080		NC_003888.3	6674899	6676224	+	6674899	6674823.0	Jeong2016_dRNA-seq	6674823	0	0	False
SC_RS32650	SCO6082	glgX	NC_003888.3	6678718	6680826	-	6680826	6680905.0	Jeong2016_dRNA-seq	6680905	0	0	False
SC_RS32655	SCO6083		NC_003888.3	6681383	6682630	+	6681383	6681328.0	Jeong2016_dRNA-seq	6681328	0	0	False
SC_RS32660	SCO6084		NC_003888.3	6682745	6683479	+	6682745	6682709.0	Jeong2016_dRNA-seq	6682709	0	0	False
SC_RS32690	SCO6090	mgt	NC_003888.3	6688705	6689961	+	6688705	6688756.0	Jeong2016_dRNA-seq	6688756	0	0	False
SC_RS32695	SCO6091		NC_003888.3	6690041	6692311	-	6692311	6692361.0	Jeong2016_dRNA-seq	6692361	0	0	False
SC_RS32750	SCO6102	sirA	NC_003888.3	6700888	6702585	-	6702585	6702819.0	Jeong2016_dRNA-seq	6702819	0	0	False
SC_RS32760	SCO6103		NC_003888.3	6702969	6703541	-	6703541	6703541.0	Jeong2016_dRNA-seq	6703541	0	0	False
SC_RS32765	SCO6104		NC_003888.3	6703618	6704931	-	6704931	6705004.0	Jeong2016_dRNA-seq	6705004	0	1	True
SC_RS32775	SCO6106		NC_003888.3	6706680	6708353	-	6708353	6708353.0	Jeong2016_dRNA-seq	6708353	0	0	False
SC_RS32780	SCO6107		NC_003888.3	6708454	6709614	+	6708454	6708454.0	Jeong2016_dRNA-seq	6708454	0	0	False
SC_RS32785	SCO6108	fusH	NC_003888.3	6709861	6711471	+	6709861	6709870.0	Jeong2016_dRNA-seq	6709870	0	0	False
SC_RS32840	SCO6119		NC_003888.3	6724307	6724990	+	6724307	6724307.0	Jeong2016_dRNA-seq	6724307	0	0	False
SC_RS32845	SCO6120		NC_003888.3	6725136	6725624	+	6725136	6725136.0	Jeong2016_dRNA-seq	6725136	0	0	False
SC_RS32850	SCO6121		NC_003888.3	6725692	6726270	-	6726270	6726270.0	Jeong2016_dRNA-seq	6726270	0	0	False
SC_RS32855	SCO6122		NC_003888.3	6726363	6726809	+	6726363	6726327.0	Jeong2016_dRNA-seq	6726327	0	0	False
SC_RS32870	SCO6124		NC_003888.3	6727703	6728032	+	6727703	6727703.0	Jeong2016_dRNA-seq	6727703	0	0	False
SC_RS32880	SCO6126		NC_003888.3	6728774	6729088	-	6729088	6729120.0	Jeong2016_dRNA-seq	6729120	0	0	False
SC_RS32885	SCO6127		NC_003888.3	6729231	6730739	+	6729231	6729196.0	Jeong2016_dRNA-seq	6729196	0	0	False
SC_RS32890	SCO6128		NC_003888.3	6730693	6730926	-	6730926	6730983.0	Jeong2016_dRNA-seq	6730983	0	0	False
SC_RS32895	SCO6129		NC_003888.3	6730923	6731741	-	6731741	6731817.0	Jeong2016_dRNA-seq	6731817	0	0	False
SC_RS32945	SCO6139		NC_003888.3	6740466	6741632	+	6740466	6740466.0	Jeong2016_dRNA-seq	6740466	0	0	False
SC_RS32950	SCO6140		NC_003888.3	6741629	6742288	+	6741629	6741364.0	Jeong2016_dRNA-seq	6741364	0	0	False
SC_RS32970	SCO6144		NC_003888.3	6744201	6744770	-	6744770	6744799.0	Jeong2016_dRNA-seq	6744799	0	0	False
SC_RS32975	SCO6145		NC_003888.3	6744922	6746640	+	6744922	6744886.0	Jeong2016_dRNA-seq	6744886	2	0	True
SC_RS32990	SCO6148		NC_003888.3	6748555	6749883	+	6748555	6748526.0	Jeong2016_dRNA-seq	6748526	0	0	False
SC_RS33025	SCO6155		NC_003888.3	6756908	6758650	+	6756908	6756908.0	Jeong2016_dRNA-seq	6756908	0	0	False
SC_RS33030	SCO6156		NC_003888.3	6758794	6759201	+	6758794	6758584.0	Jeong2016_dRNA-seq	6758584	0	0	False
SC_RS33035	SCO6157		NC_003888.3	6759259	6760323	-	6760323	6760555.0	Jeong2016_dRNA-seq	6760555	0	0	False
SC_RS33045	SCO6159		NC_003888.3	6761595	6762416	+	6761595	6761490.0	Jeong2016_dRNA-seq	6761490	0	0	False
SC_RS33090	SCO6168		NC_003888.3	6770801	6771589	-	6771589	6771629.0	Jeong2016_dRNA-seq	6771629	0	0	False
SC_RS33095	SCO6169		NC_003888.3	6771761	6773470	-	6773470	6773592.0	Jeong2016_dRNA-seq	6773592	0	0	False
SC_RS33100	SCO6170		NC_003888.3	6773787	6774677	+	6773787	6773663.0	Jeong2016_dRNA-seq	6773663	0	0	False
SC_RS33130	SCO6176		NC_003888.3	6781601	6782482	-	6782482	6782482.0	Jeong2016_dRNA-seq	6782482	0	2	True
SC_RS33140	SCO6178		NC_003888.3	6783029	6783853	-	6783853	6783853.0	Jeong2016_dRNA-seq	6783853	1	0	True
SC_RS33145	SCO6179		NC_003888.3	6783983	6784975	+	6783983	6783876.0	Jeong2016_dRNA-seq	6783876	0	1	True
SC_RS33215	SCO6193		NC_003888.3	6800241	6803072	-	6803072	6803101.0	Jeong2016_dRNA-seq	6803101	0	0	False
SC_RS33225	SCO6195	ibuL	NC_003888.3	6804196	6805872	+	6804196	6804160.0	Jeong2016_dRNA-seq	6804160	0	0	False
SC_RS33230	SCO6196	lbuL	NC_003888.3	6805869	6807494	+	6805869	6805423.0	Jeong2016_dRNA-seq	6805423	0	0	False
SC_RS33235	SCO6197		NC_003888.3	6807680	6808222	-	6808222	6808276.0	Jeong2016_dRNA-seq	6808276	1	0	True
SC_RS33240	SCO6198		NC_003888.3	6808799	6812269	+	6808799	6808668.0	Jeong2016_dRNA-seq	6808668	0	0	False
SC_RS33245	SCO6199		NC_003888.3	6812501	6814648	+	6812501	6812291.0	Jeong2016_dRNA-seq	6812291	0	0	False
SC_RS33285	SCO6207		NC_003888.3	6822451	6822717	+	6822451	6822451.0	Jeong2016_dRNA-seq	6822451	0	0	False
SC_RS33330	SCO6216		NC_003888.3	6830158	6830580	-	6830580	6830612.0	Jeong2016_dRNA-seq	6830612	0	1	True
SC_RS33340	SCO6218		NC_003888.3	6831346	6831945	-	6831945	6831970.0	Jeong2016_dRNA-seq	6831970	0	0	False
SC_RS33345	SCO6219		NC_003888.3	6832135	6835920	+	6832135	6832107.0	Jeong2016_dRNA-seq	6832107	0	0	False
SC_RS33360	SCO6222		NC_003888.3	6843172	6844380	-	6844380	6844409.0	Jeong2016_dRNA-seq	6844409	0	0	False
SC_RS33385	SCO6227		NC_003888.3	6848969	6850522	+	6848969	6848857.0	Jeong2016_dRNA-seq	6848857	0	0	False
SC_RS33425	SCO6235		NC_003888.3	6859658	6859903	-	6859903	6859960.0	Jeong2016_dRNA-seq	6859960	0	0	False
SC_RS33445	SCO6239	sigJ	NC_003888.3	6862307	6863275	-	6863275	6863479.0	Jeong2016_dRNA-seq	6863479	0	0	False
SC_RS33475	SCO6245		NC_003888.3	6868320	6868634	+	6868320	6868293.0	Jeong2016_dRNA-seq	6868293	0	0	False
SC_RS33480	SCO6246	allR	NC_003888.3	6868657	6869469	-	6869469	6869497.0	Jeong2016_dRNA-seq	6869497	0	0	False
SC_RS33485	SCO6247	allB	NC_003888.3	6869725	6871062	+	6869725	6869557.0	Jeong2016_dRNA-seq	6869557	0	0	False
SC_RS33520	SCO6254		NC_003888.3	6876381	6877070	+	6876381	6876381.0	Jeong2016_dRNA-seq	6876381	0	0	False
SC_RS33530	SCO6256		NC_003888.3	6878304	6879041	+	6878304	6878277.0	Jeong2016_dRNA-seq	6878277	0	0	False
SC_RS33535	SCO6257		NC_003888.3	6879297	6880301	+	6879297	6879218.0	Jeong2016_dRNA-seq	6879218	0	0	False
SC_RS33560	SCO6262		NC_003888.3	6884138	6887071	+	6884138	6884101.0	Jeong2016_dRNA-seq	6884101	0	0	False
SC_RS33570	SCO6264	scbB	NC_003888.3	6889624	6890412	+	6889624	6889567.0	Jeong2016_dRNA-seq	6889567	0	0	False
SC_RS33575	SCO6265		NC_003888.3	6890528	6891175	-	6891175	6891300.0	Jeong2016_dRNA-seq	6891300	0	0	False
SC_RS33580	SCO6266	scbA	NC_003888.3	6891293	6892237	+	6891293	6891247.0	Jeong2016_dRNA-seq	6891247	0	0	False
SC_RS33605	SCO6271		NC_003888.3	6897089	6898861	-	6898861	6898949.0	Jeong2016_dRNA-seq	6898949	0	0	False
SC_RS33610	SCO6272		NC_003888.3	6899170	6900822	+	6899170	6899105.0	Jeong2016_dRNA-seq	6899105	0	0	False
SC_RS33625	SCO6275		NC_003888.3	6918286	6931959	-	6931959	6932046.0	Jeong2016_dRNA-seq	6932046	0	0	False
SC_RS33630	SCO6276		NC_003888.3	6932285	6933607	+	6932285	6932082.0	Jeong2016_dRNA-seq	6932082	0	0	False
SC_RS33650	SCO6280		NC_003888.3	6938024	6939643	+	6938024	6937977.0	Jeong2016_dRNA-seq	6937977	0	1	True
SC_RS33655	SCO6281		NC_003888.3	6939907	6941544	+	6939907	6939760.0	Jeong2016_dRNA-seq	6939760	0	0	False
SC_RS33660	SCO6282		NC_003888.3	6941746	6942516	-	6942516	6942568.0	Jeong2016_dRNA-seq	6942568	0	0	False
SC_RS33670	SCO6284		NC_003888.3	6943673	6945265	+	6943673	6943643.0	Jeong2016_dRNA-seq	6943643	0	1	True
SC_RS33680	SCO6286		NC_003888.3	6945705	6946379	-	6946379	6946428.0	Jeong2016_dRNA-seq	6946428	0	0	False
SC_RS33695	SCO6289		NC_003888.3	6948595	6949758	+	6948595	6948543.0	Jeong2016_dRNA-seq	6948543	0	0	False
SC_RS33720	SCO6294		NC_003888.3	6953679	6954356	-	6954356	6954391.0	Jeong2016_dRNA-seq	6954391	0	0	False
SC_RS33790	SCO6309		NC_003888.3	6968600	6969571	+	6968600	6968507.0	Jeong2016_dRNA-seq	6968507	0	0	False
SC_RS33795	SCO6310		NC_003888.3	6970033	6971376	+	6970033	6969961.0	Jeong2016_dRNA-seq	6969961	0	0	False
SC_RS33805	SCO6312		NC_003888.3	6972028	6972675	-	6972675	6972729.0	Jeong2016_dRNA-seq	6972729	0	0	False
SC_RS33845	SCO6323		NC_003888.3	6983231	6983887	-	6983887	6983919.0	Jeong2016_dRNA-seq	6983919	0	0	False
SC_RS33915	SCO6339	pcaDC	NC_003888.3	6998012	6999361	+	6998012	6998012.0	Jeong2016_dRNA-seq	6998012	0	0	False
SC_RS33920	SCO6340		NC_003888.3	6999405	7000040	+	6999405	6999405.0	Jeong2016_dRNA-seq	6999405	0	0	False
SC_RS33925	SCO6341		NC_003888.3	7000095	7000874	+	7000095	7000095.0	Jeong2016_dRNA-seq	7000095	0	0	False
SC_RS33930	SCO6342		NC_003888.3	7000969	7001376	+	7000969	7000766.0	Jeong2016_dRNA-seq	7000766	0	0	False
SC_RS33950	SCO6347		NC_003888.3	7004952	7006739	+	7004952	7004807.0	Jeong2016_dRNA-seq	7004807	0	0	False
SC_RS34000	SCO6357		NC_003888.3	7018316	7018984	-	7018984	7019084.0	Jeong2016_dRNA-seq	7019084	0	0	False
SC_RS34005	SCO6358		NC_003888.3	7019120	7019509	+	7019120	7018971.0	Jeong2016_dRNA-seq	7018971	0	0	False
SC_RS34015	SCO6360		NC_003888.3	7020934	7021872	+	7020934	7020888.0	Jeong2016_dRNA-seq	7020888	0	0	False
SC_RS34085	SCO6375		NC_003888.3	7037737	7038399	-	7038399	7038541.0	Jeong2016_dRNA-seq	7038541	0	0	False
SC_RS34090	SCO6376		NC_003888.3	7038757	7039656	+	7038757	7038745.0	Jeong2016_dRNA-seq	7038745	0	0	False
SC_RS34095	SCO6377		NC_003888.3	7039699	7040895	-	7040895	7041086.0	Jeong2016_dRNA-seq	7041086	0	0	False
SC_RS34105	SCO6379		NC_003888.3	7042054	7042737	-	7042737	7042818.0	Jeong2016_dRNA-seq	7042818	0	0	False
SC_RS34115	SCO6381		NC_003888.3	7043724	7045040	-	7045040	7045562.0	Jeong2016_dRNA-seq	7045562	0	0	False
SC_RS34125	SCO6382		NC_003888.3	7046618	7047526	+	7046618	7046590.0	Jeong2016_dRNA-seq	7046590	0	0	False
SC_RS34140	SCO6384		NC_003888.3	7049382	7051151	-	7051151	7051151.0	Jeong2016_dRNA-seq	7051151	1	0	True
SC_RS34145	SCO6385		NC_003888.3	7051526	7053478	-	7053478	7053654.0	Jeong2016_dRNA-seq	7053654	0	0	False
SC_RS34175	SCO6392		NC_003888.3	7059104	7060183	-	7060183	7060710.0	Jeong2016_dRNA-seq	7060710	1	0	True
SC_RS34180	SCO6393	istA	NC_003888.3	7060486	7061838	+	7060486	7060389.0	Jeong2016_dRNA-seq	7060389	0	0	False
SC_RS34205	SCO6399		NC_003888.3	7065214	7065699	-	7065699	7065699.0	Jeong2016_dRNA-seq	7065699	0	0	False
SC_RS34220	SCO6405		NC_003888.3	7069508	7071526	+	7069508	7069445.0	Jeong2016_dRNA-seq	7069445	0	0	False
SC_RS34240	SCO6409	map	NC_003888.3	7076437	7077213	-	7077213	7077213.0	Jeong2016_dRNA-seq	7077213	0	0	False
SC_RS34245	SCO6410		NC_003888.3	7077312	7077563	+	7077312	7077312.0	Jeong2016_dRNA-seq	7077312	0	0	False
SC_RS34250	SCO6411		NC_003888.3	7077746	7078588	+	7077746	7077690.0	Jeong2016_dRNA-seq	7077690	1	0	True
SC_RS34310	SCO6423		NC_003888.3	7092451	7093515	-	7093515	7093534.0	Jeong2016_dRNA-seq	7093534	0	1	True
SC_RS34340	SCO6429		NC_003888.3	7104914	7106290	+	7104914	7104846.0	Jeong2016_dRNA-seq	7104846	0	0	False
SC_RS34360	SCO6433		NC_003888.3	7116086	7116493	+	7116086	7116094.0	Jeong2016_dRNA-seq	7116094	0	0	False
SC_RS34390	SCO6439		NC_003888.3	7122416	7122844	-	7122844	7122904.0	Jeong2016_dRNA-seq	7122904	0	0	False
SC_RS34395	SCO6440		NC_003888.3	7123131	7123883	+	7123131	7123059.0	Jeong2016_dRNA-seq	7123059	0	0	False
SC_RS34420	SCO6445		NC_003888.3	7129505	7130350	+	7129505	7129505.0	Jeong2016_dRNA-seq	7129505	0	0	False
SC_RS34430	SCO6447		NC_003888.3	7131401	7132084	-	7132084	7132304.0	Jeong2016_dRNA-seq	7132304	0	0	False
SC_RS34435	SCO6448		NC_003888.3	7132198	7133130	+	7132198	7132198.0	Jeong2016_dRNA-seq	7132198	0	0	False
SC_RS34450	SCO6451		NC_003888.3	7135277	7136905	+	7135277	7135251.0	Jeong2016_dRNA-seq	7135251	0	0	False
SC_RS34475	SCO6456		NC_003888.3	7140529	7141923	-	7141923	7141921.0	Jeong2016_dRNA-seq	7141921	0	0	False
SC_RS34510	SCO6463		NC_003888.3	7151706	7152575	+	7151706	7151586.0	Jeong2016_dRNA-seq	7151586	0	2	True
SC_RS34530	SCO6467	pssA	NC_003888.3	7155465	7156283	-	7156283	7156393.0	Jeong2016_dRNA-seq	7156393	0	0	False
SC_RS34535	SCO6468		NC_003888.3	7156306	7156962	-	7156962	7157387.0	Jeong2016_dRNA-seq	7157387	0	0	False
SC_RS34570	SCO6475		NC_003888.3	7164555	7166360	-	7166360	7166648.0	Jeong2016_dRNA-seq	7166648	0	0	False
SC_RS34575	SCO6476		NC_003888.3	7166743	7167336	+	7166743	7166743.0	Jeong2016_dRNA-seq	7166743	0	0	False
SC_RS34605	SCO6482		NC_003888.3	7171800	7172243	+	7171800	7171769.0	Jeong2016_dRNA-seq	7171769	0	0	False
SC_RS34615	SCO6484		NC_003888.3	7174989	7177493	+	7174989	7174943.0	Jeong2016_dRNA-seq	7174943	1	0	True
SC_RS34620	SCO6485		NC_003888.3	7177711	7178433	+	7177711	7177665.0	Jeong2016_dRNA-seq	7177665	0	2	True
SC_RS34660	SCO6493		NC_003888.3	7186861	7187208	-	7187208	7187208.0	Jeong2016_dRNA-seq	7187208	0	0	False
SC_RS34665	SCO6494		NC_003888.3	7187289	7187840	+	7187289	7187289.0	Jeong2016_dRNA-seq	7187289	0	0	False
SC_RS34680	SCO6497		NC_003888.3	7190961	7192808	+	7190961	7190470.0	Jeong2016_dRNA-seq	7190470	0	1	True
SC_RS34690	SCO6499	gvpO	NC_003888.3	7193830	7194222	+	7193830	7193821.0	Jeong2016_dRNA-seq	7193821	0	0	False
SC_RS34740	SCO6509		NC_003888.3	7199279	7199449	-	7199449	7199464.0	Jeong2016_dRNA-seq	7199464	0	0	False
SC_RS34745	SCO6510		NC_003888.3	7199504	7200325	-	7200325	7200348.0	Jeong2016_dRNA-seq	7200348	0	0	False
SC_RS34755	SCO6512		NC_003888.3	7202065	7203684	+	7202065	7202065.0	Jeong2016_dRNA-seq	7202065	0	0	False
SC_RS34765	SCO6514		NC_003888.3	7204898	7205176	+	7204898	7204898.0	Jeong2016_dRNA-seq	7204898	0	0	False
SC_RS34780	SCO6517		NC_003888.3	7206433	7208823	+	7206433	7206380.0	Jeong2016_dRNA-seq	7206380	0	0	False
SC_RS34790	SCO6519		NC_003888.3	7209379	7209795	+	7209379	7209379.0	Jeong2016_dRNA-seq	7209379	0	0	False
SC_RS34795	SCO6520		NC_003888.3	7210082	7210882	+	7210082	7209841.0	Jeong2016_dRNA-seq	7209841	0	0	False
SC_RS34825	SCO6526		NC_003888.3	7216060	7216461	+	7216060	7216024.0	Jeong2016_dRNA-seq	7216024	0	0	False
SC_RS34850	SCO6531		NC_003888.3	7223286	7223711	+	7223286	7223224.0	Jeong2016_dRNA-seq	7223224	0	0	False
SC_RS34880	SCO6537		NC_003888.3	7231262	7232125	-	7232125	7232198.0	Jeong2016_dRNA-seq	7232198	0	1	True
SC_RS34915	SCO6544		NC_003888.3	7237214	7237894	+	7237214	7237186.0	Jeong2016_dRNA-seq	7237186	0	0	False
SC_RS34945	SCO6551		NC_003888.3	7247934	7248767	-	7248767	7248802.0	Jeong2016_dRNA-seq	7248802	0	0	False
SC_RS34980	SCO6558	fdhD	NC_003888.3	7257738	7258586	-	7258586	7258714.0	Jeong2016_dRNA-seq	7258714	0	0	False
SC_RS35015	SCO6564		NC_003888.3	7266172	7267122	+	7266172	7266141.0	Jeong2016_dRNA-seq	7266141	0	0	False
SC_RS35020	SCO6565		NC_003888.3	7267256	7267933	+	7267256	7267200.0	Jeong2016_dRNA-seq	7267200	0	0	False
SC_RS35155	SCO6591		NC_003888.3	7305602	7306108	-	7306108	7306281.0	Jeong2016_dRNA-seq	7306281	0	0	False
SC_RS35160	SCO6592		NC_003888.3	7306230	7306619	-	7306619	7306619.0	Jeong2016_dRNA-seq	7306619	0	0	False
SC_RS35195	SCO6599		NC_003888.3	7319193	7319846	-	7319846	7319960.0	Jeong2016_dRNA-seq	7319960	0	1	True
SC_RS35230	SCO6606		NC_003888.3	7326508	7327326	-	7327326	7327402.0	Jeong2016_dRNA-seq	7327402	0	1	True
SC_RS35240	SCO6608		NC_003888.3	7328456	7330114	+	7328456	7328409.0	Jeong2016_dRNA-seq	7328409	1	1	True
SC_RS35290	SCO6618		NC_003888.3	7339269	7339931	-	7339931	7339958.0	Jeong2016_dRNA-seq	7339958	0	0	False
SC_RS35300	SCO6620		NC_003888.3	7340945	7341376	+	7340945	7340945.0	Jeong2016_dRNA-seq	7340945	0	0	False
SC_RS35305	SCO6621		NC_003888.3	7341633	7342907	+	7341633	7341548.0	Jeong2016_dRNA-seq	7341548	0	0	False
SC_RS35310	SCO6622		NC_003888.3	7343142	7345028	+	7343142	7343041.0	Jeong2016_dRNA-seq	7343041	0	0	False
SC_RS35315	SCO6623		NC_003888.3	7345115	7347256	+	7345115	7345056.0	Jeong2016_dRNA-seq	7345056	0	0	False
SC_RS35320	SCO6624		NC_003888.3	7347312	7347440	-	7347440	7347603.0	Jeong2016_dRNA-seq	7347603	0	0	False
SC_RS35325	SCO6625		NC_003888.3	7347733	7348320	+	7347733	7347704.0	Jeong2016_dRNA-seq	7347704	0	0	False
SC_RS35330	SCO6626	pglW	NC_003888.3	7348537	7353210	+	7348537	7348479.0	Jeong2016_dRNA-seq	7348479	0	0	False
SC_RS35335	SCO6627	pglX	NC_003888.3	7353207	7356839	+	7353207	7353337.0	Jeong2016_dRNA-seq	7353337	0	0	False
SC_RS35345	SCO6629		NC_003888.3	7357519	7358352	+	7357519	7357395.0	Jeong2016_dRNA-seq	7357395	0	0	False
SC_RS35350	SCO6630		NC_003888.3	7358349	7358552	+	7358349	7358292.0	Jeong2016_dRNA-seq	7358292	0	0	False
SC_RS35355	SCO6631		NC_003888.3	7358814	7359689	+	7358814	7358814.0	Jeong2016_dRNA-seq	7358814	0	0	False
SC_RS35365	SCO6633		NC_003888.3	7360544	7362409	+	7360544	7360029.0	Jeong2016_dRNA-seq	7360029	2	0	True
SC_RS35385	SCO6638		NC_003888.3	7370866	7372683	-	7372683	7372714.0	Jeong2016_dRNA-seq	7372714	0	0	False
SC_RS35425	SCO6647		NC_003888.3	7383632	7384426	-	7384426	7384488.0	Jeong2016_dRNA-seq	7384488	0	0	False
SC_RS35470	SCO6657		NC_003888.3	7392553	7394076	-	7394076	7394499.0	Jeong2016_dRNA-seq	7394499	2	2	True
SC_RS35485	SCO6660	opcA	NC_003888.3	7396676	7397611	-	7397611	7397772.0	Jeong2016_dRNA-seq	7397772	0	0	False
SC_RS35495	SCO6662	tal	NC_003888.3	7399383	7400528	-	7400528	7400519.0	Jeong2016_dRNA-seq	7400519	0	0	False
SC_RS35500	SCO6663	tkt	NC_003888.3	7400592	7402688	-	7402688	7402729.0	Jeong2016_dRNA-seq	7402729	0	0	False
SC_RS35545	SCO6672		NC_003888.3	7413412	7414299	+	7413412	7413386.0	Jeong2016_dRNA-seq	7413386	0	0	False
SC_RS35560	SCO6675		NC_003888.3	7415327	7415983	-	7415983	7416045.0	Jeong2016_dRNA-seq	7416045	0	0	False
SC_RS35615	SCO6686		NC_003888.3	7427533	7428411	+	7427533	7427452.0	Jeong2016_dRNA-seq	7427452	0	3	True
SC_RS35650	SCO6693		NC_003888.3	7443466	7444281	-	7444281	7444369.0	Jeong2016_dRNA-seq	7444369	0	0	False
SC_RS35665	SCO6696		NC_003888.3	7446559	7449240	+	7446559	7446525.0	Jeong2016_dRNA-seq	7446525	0	0	False
SC_RS35720	SCO6707		NC_003888.3	7458874	7459941	-	7459941	7459824.0	Jeong2016_dRNA-seq	7459824	0	0	False
SC_RS35725	SCO6708		NC_003888.3	7460154	7460492	+	7460154	7460128.0	Jeong2016_dRNA-seq	7460128	0	0	False
SC_RS35730	SCO6709	ligD	NC_003888.3	7460584	7461609	+	7460584	7460584.0	Jeong2016_dRNA-seq	7460584	0	0	False
SC_RS35750	SCO6713		NC_003888.3	7467726	7468784	+	7467726	7467771.0	Jeong2016_dRNA-seq	7467771	0	0	False
SC_RS35760	SCO6715		NC_003888.3	7469875	7470120	+	7469875	7469875.0	Jeong2016_dRNA-seq	7469875	0	0	False
SC_RS35775	SCO6717		NC_003888.3	7470692	7471666	-	7471666	7471743.0	Jeong2016_dRNA-seq	7471743	0	0	False
SC_RS35790	SCO6720		NC_003888.3	7475037	7476671	-	7476671	7476903.0	Jeong2016_dRNA-seq	7476903	0	0	False
SC_RS35795	SCO6721		NC_003888.3	7476971	7477642	+	7476971	7476673.0	Jeong2016_dRNA-seq	7476673	1	0	True
SC_RS35800	SCO6722	ssgD	NC_003888.3	7477705	7478121	-	7478121	7478175.0	Jeong2016_dRNA-seq	7478175	0	1	True
SC_RS35810	SCO6724		NC_003888.3	7479567	7479896	+	7479567	7479535.0	Jeong2016_dRNA-seq	7479535	0	0	False
SC_RS35815	SCO6725		NC_003888.3	7479906	7480202	-	7480202	7480202.0	Jeong2016_dRNA-seq	7480202	0	0	False
SC_RS35825	SCO6727		NC_003888.3	7480933	7481127	-	7481127	7481136.0	Jeong2016_dRNA-seq	7481136	0	0	False
SC_RS35830	SCO6728	mmpA	NC_003888.3	7481296	7481442	+	7481296	7481296.0	Jeong2016_dRNA-seq	7481296	0	0	False
SC_RS35835	SCO6729		NC_003888.3	7481508	7482698	-	7482698	7482846.0	Jeong2016_dRNA-seq	7482846	0	0	False
SC_RS35850	SCO6732		NC_003888.3	7485381	7487561	+	7485381	7485227.0	Jeong2016_dRNA-seq	7485227	0	0	False
SC_RS35855	SCO6733		NC_003888.3	7487571	7488326	-	7488326	7488278.0	Jeong2016_dRNA-seq	7488278	0	0	False
SC_RS35865	SCO6735		NC_003888.3	7490061	7490546	+	7490061	7490061.0	Jeong2016_dRNA-seq	7490061	1	2	True
SC_RS35870	SCO6736		NC_003888.3	7490559	7492055	-	7492055	7492107.0	Jeong2016_dRNA-seq	7492107	0	0	False
SC_RS35880	SCO6739		NC_003888.3	7493869	7495605	+	7493869	7493846.0	Jeong2016_dRNA-seq	7493846	0	0	False
SC_RS35885	SCO6740		NC_003888.3	7495638	7496600	-	7496600	7496600.0	Jeong2016_dRNA-seq	7496600	0	0	False
SC_RS35900	SCO6743		NC_003888.3	7499508	7501850	-	7501850	7501880.0	Jeong2016_dRNA-seq	7501880	0	0	False
SC_RS35930	SCO6749		NC_003888.3	7505789	7506241	+	7505789	7505748.0	Jeong2016_dRNA-seq	7505748	0	0	False
SC_RS35935	SCO6750	idi	NC_003888.3	7506308	7506901	-	7506901	7506926.0	Jeong2016_dRNA-seq	7506926	0	0	False
SC_RS35940	SCO6751		NC_003888.3	7507178	7508116	-	7508116	7508165.0	Jeong2016_dRNA-seq	7508165	0	0	False
SC_RS35945	SCO6752		NC_003888.3	7508594	7510411	+	7508594	7508426.0	Jeong2016_dRNA-seq	7508426	0	0	False
SC_RS35980	SCO6759	hpnC	NC_003888.3	7516017	7516928	+	7516017	7515825.0	Jeong2016_dRNA-seq	7515825	0	0	False
SC_RS36005	SCO6764	shc	NC_003888.3	7520716	7522758	+	7520716	7520549.0	Jeong2016_dRNA-seq	7520549	0	0	False
SC_RS36015	SCO6766	hpnH	NC_003888.3	7523406	7524428	+	7523406	7523284.0	Jeong2016_dRNA-seq	7523284	0	0	False
SC_RS36045	SCO6772		NC_003888.3	7529795	7530592	-	7530592	7530639.0	Jeong2016_dRNA-seq	7530639	0	0	False
SC_RS36050	SCO6773		NC_003888.3	7531179	7532117	+	7531179	7530975.0	Jeong2016_dRNA-seq	7530975	0	0	False
SC_RS36055	SCO6774		NC_003888.3	7532361	7533146	+	7532361	7532328.0	Jeong2016_dRNA-seq	7532328	0	1	True
SC_RS36065	SCO6776		NC_003888.3	7534021	7535214	+	7534021	7533969.0	Jeong2016_dRNA-seq	7533969	0	0	False
SC_RS36075	SCO6778		NC_003888.3	7536362	7537048	-	7537048	7537172.0	Jeong2016_dRNA-seq	7537172	0	0	False
SC_RS36100	SCO6784		NC_003888.3	7541642	7542313	-	7542313	7542340.0	Jeong2016_dRNA-seq	7542340	0	0	False
SC_RS36140	SCO6792		NC_003888.3	7552594	7553190	+	7552594	7552555.0	Jeong2016_dRNA-seq	7552555	0	0	False
SC_RS36210	SCOt63		NC_003888.3	7565958	7566031	+	7565958	7565919.0	Jeong2016_dRNA-seq	7565919	0	0	False
SC_RS36230	SCO6808		NC_003888.3	7570606	7570968	-	7570968	7570989.0	Jeong2016_dRNA-seq	7570989	0	0	False
SC_RS36245	SCO6811		NC_003888.3	7572869	7574263	-	7574263	7574293.0	Jeong2016_dRNA-seq	7574293	0	0	False
SC_RS36250	SCO6812		NC_003888.3	7574420	7574779	+	7574420	7574420.0	Jeong2016_dRNA-seq	7574420	0	0	False
SC_RS36295	SCO6821		NC_003888.3	7584942	7585664	-	7585664	7585954.0	Jeong2016_dRNA-seq	7585954	0	0	False
SC_RS36305	SCO6823		NC_003888.3	7588044	7588445	+	7588044	7588011.0	Jeong2016_dRNA-seq	7588011	0	0	False
