tf_name	tf_sco	tf_rs	bs_start	bs_stop	bs_strand	bs_score	bs_qvalue	target_gene	target_sco	target_tss	distance_to_tss	target_strand	target_product
AbrC3	SCO4596	SC_RS25135	4880777	4880786	+	15.5714	0.0439	SC_RS24455	SCO4458	4880995	213.5	-	DUF305 domain-containing protein
AbrC3	SCO4596	SC_RS25135	4891815	4891824	-	15.5714	0.0439	SC_RS24530	SCO4474	4891996	176.5	+	cytochrome c biogenesis protein ResB
AbrC3	SCO4596	SC_RS25135	4907326	4907335	+	15.5714	0.0439	SC_RS24600	SCO4488	4907340	9.5	+	serine/threonine protein kinase
AbrC3	SCO4596	SC_RS25135	4918332	4918341	-	15.5714	0.0439	SC_RS24660	SCO4499	4917934	402.5	+	TetR/AcrR family transcriptional regulator
AbrC3	SCO4596	SC_RS25135	4921391	4921400	-	15.5714	0.0439	SC_RS24670	SCO4501	4921172	223.5	-	3-oxoacyl-ACP reductase
AbrC3	SCO4596	SC_RS25135	4921391	4921400	-	15.5714	0.0439	SC_RS24675	SCO4502	4921335	60.5	+	acetyl-CoA C-acetyltransferase
AbrC3	SCO4596	SC_RS25135	4926455	4926464	-	15.5714	0.0439	SC_RS24695	SCO4506	4926246	213.5	+	menaquinone biosynthetic enzyme MqnA/MqnD family protein
AbrC3	SCO4596	SC_RS25135	4943157	4943166	+	15.5714	0.0439	SC_RS24760	SCO4521	4942980	181.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	4943157	4943166	+	15.5714	0.0439	SC_RS24765	SCO4522	4943474	312.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	4945845	4945854	+	15.5714	0.0439	SC_RS24780	SCO4525	4945864	14.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	4956910	4956919	-	15.5714	0.0439	SC_RS24845	SCO4538	4956636	278.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	4956910	4956919	-	15.5714	0.0439	SC_RS24850	SCO4539	4957264	349.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	4960620	4960629	-	15.5714	0.0439	SC_RS24870	SCO4543	4960435	189.5	-	transcriptional regulator WhiJ
AbrC3	SCO4596	SC_RS25135	4960620	4960629	-	15.5714	0.0439	SC_RS24875	SCO4544	4960649	24.5	+	ATP-binding protein
AbrC3	SCO4596	SC_RS25135	4960620	4960629	-	15.5714	0.0439	SC_RS24880	SCO4545	4961108	483.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	4991069	4991078	-	15.5714	0.0439	SC_RS25015	SCO4572	4990935	138.5	+	NADH-quinone oxidoreductase subunit NuoK
AbrC3	SCO4596	SC_RS25135	4991069	4991078	-	15.5714	0.0439	SC_RS25020	SCO4573	4991249	175.5	+	NADH-quinone oxidoreductase subunit L
AbrC3	SCO4596	SC_RS25135	4991482	4991491	-	15.5714	0.0439	SC_RS25020	SCO4573	4991249	237.5	+	NADH-quinone oxidoreductase subunit L
AbrC3	SCO4596	SC_RS25135	5008954	5008963	-	15.5714	0.0439	SC_RS25085	SCO4586	5008472	486.5	+	ABC transporter permease
AbrC3	SCO4596	SC_RS25135	5043039	5043048	+	15.5714	0.0439	SC_RS25250	SCO4618	5043134	90.5	-	bifunctional DNA primase/polymerase
AbrC3	SCO4596	SC_RS25135	5047045	5047054	+	15.5714	0.0439	SC_RS25270	SCO4622	5046984	65.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	5047045	5047054	+	15.5714	0.0439	SC_RS25275		5047158	108.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	5058447	5058456	-	15.5714	0.0439	SC_RS25325		5058797	345.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	5073497	5073506	-	15.5714	0.0439	SC_RS25425	SCO4649	5073369	132.5	+	50S ribosomal protein L1
AbrC3	SCO4596	SC_RS25135	5076673	5076682	-	15.5714	0.0439	SC_RS25440	SCO4652	5076440	237.5	+	50S ribosomal protein L10
AbrC3	SCO4596	SC_RS25135	5076673	5076682	-	15.5714	0.0439	SC_RS25445	SCO4653	5077088	410.5	+	50S ribosomal protein L7/L12
AbrC3	SCO4596	SC_RS25135	5087172	5087181	+	15.5714	0.0439	SC_RS25465	SCO4657	5087552	375.5	-	glycosyltransferase family protein
AbrC3	SCO4596	SC_RS25135	5087172	5087181	+	15.5714	0.0439	SC_RS25470	SCO4658	5087653	476.5	+	glycosyltransferase family 2 protein
AbrC3	SCO4596	SC_RS25135	5111580	5111589	-	15.5714	0.0439	SC_RS25585	SCO4682	5111657	72.5	+	4-oxalocrotonate tautomerase family protein
AbrC3	SCO4596	SC_RS25135	5111580	5111589	-	15.5714	0.0439	SC_RS25590	SCO4683	5112041	456.5	+	NADP-specific glutamate dehydrogenase
AbrC3	SCO4596	SC_RS25135	5111851	5111860	+	15.5714	0.0439	SC_RS25585	SCO4682	5111657	198.5	+	4-oxalocrotonate tautomerase family protein
AbrC3	SCO4596	SC_RS25135	5111851	5111860	+	15.5714	0.0439	SC_RS25590	SCO4683	5112041	185.5	+	NADP-specific glutamate dehydrogenase
AbrC3	SCO4596	SC_RS25135	5148044	5148053	-	15.5714	0.0439	SC_RS25835	SCO4735	5147937	111.5	+	30S ribosomal protein S9
AbrC3	SCO4596	SC_RS25135	5150745	5150754	+	15.5714	0.0439	SC_RS25845	SCO4737	5151107	357.5	-	DUF389 domain-containing protein
AbrC3	SCO4596	SC_RS25135	5172719	5172728	+	15.5714	0.0439	SC_RS25965	SCO4761	5172737	13.5	+	co-chaperone GroES
AbrC3	SCO4596	SC_RS25135	5172719	5172728	+	15.5714	0.0439	SC_RS25970	SCO4762	5173179	455.5	+	chaperonin GroEL
AbrC3	SCO4596	SC_RS25135	5179307	5179316	-	15.5714	0.0439	SC_RS25995	SCO4767	5179345	33.5	-	WhiB family transcriptional regulator
AbrC3	SCO4596	SC_RS25135	5179307	5179316	-	15.5714	0.0439	SC_RS26000	SCO4768	5179727	415.5	+	response regulator transcription factor
AbrC3	SCO4596	SC_RS25135	5215075	5215084	-	15.5714	0.0439	SC_RS26130	SCO4793	5215302	222.5	-	C40 family peptidase
AbrC3	SCO4596	SC_RS25135	5257295	5257304	-	15.5714	0.0439	SC_RS26295	SCO4827	5257517	217.5	+	malate dehydrogenase
AbrC3	SCO4596	SC_RS25135	5266943	5266952	-	15.5714	0.0439	SC_RS26325	SCO4833	5266685	262.5	-	isocitrate lyase/PEP mutase family protein
AbrC3	SCO4596	SC_RS25135	5266943	5266952	-	15.5714	0.0439	SC_RS26330	SCO4834	5267128	180.5	-	carboxymuconolactone decarboxylase family protein
AbrC3	SCO4596	SC_RS25135	5269627	5269636	-	15.5714	0.0439	SC_RS26345	SCO4837	5269286	345.5	+	glycine hydroxymethyltransferase
AbrC3	SCO4596	SC_RS25135	5273937	5273946	+	15.5714	0.0439	SC_RS26365	SCO4841	5274131	189.5	-	decaprenylphospho-beta-D-erythro-pentofuranosid-2-ulose 2-reductase
AbrC3	SCO4596	SC_RS25135	5277577	5277586	+	15.5714	0.0439	SC_RS26385	SCO4845	5277146	435.5	+	GtrA family protein
AbrC3	SCO4596	SC_RS25135	5277577	5277586	+	15.5714	0.0439	SC_RS26390	SCO4846	5277607	25.5	+	YihY/virulence factor BrkB family protein
AbrC3	SCO4596	SC_RS25135	5285701	5285710	-	15.5714	0.0439	SC_RS26435	SCO4855	5285212	493.5	-	succinate dehydrogenase iron-sulfur subunit
AbrC3	SCO4596	SC_RS25135	5290868	5290877	+	15.5714	0.0439	SC_RS26465	SCO4861	5290562	310.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	5290868	5290877	+	15.5714	0.0439	SC_RS26470	SCO4862	5291195	322.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	5297823	5297832	-	15.5714	0.0439	SC_RS26500	SCO4868	5297330	497.5	-	L,D-transpeptidase family protein
AbrC3	SCO4596	SC_RS25135	5297823	5297832	-	15.5714	0.0439	SC_RS26505	SCO4869	5297581	246.5	+	acyl-CoA mutase large subunit family protein
AbrC3	SCO4596	SC_RS25135	5300213	5300222	+	15.5714	0.0439	SC_RS26510	SCO4870	5300632	414.5	-	FAD-dependent oxidoreductase
AbrC3	SCO4596	SC_RS25135	5300213	5300222	+	15.5714	0.0439	SC_RS26515	SCO4871	5300705	487.5	+	TetR/AcrR family transcriptional regulator
AbrC3	SCO4596	SC_RS25135	5307532	5307541	+	15.5714	0.0439	SC_RS26540	SCO4876	5307574	37.5	+	GtrA family protein
AbrC3	SCO4596	SC_RS25135	5310801	5310810	+	15.5714	0.0439	SC_RS26550	SCO4878	5310356	449.5	-	glycosyltransferase family 2 protein
AbrC3	SCO4596	SC_RS25135	5310801	5310810	+	15.5714	0.0439	SC_RS26555	SCO4879	5310555	250.5	+	DUF6716 putative glycosyltransferase
AbrC3	SCO4596	SC_RS25135	5313719	5313728	-	15.5714	0.0439	SC_RS26565	SCO4881	5313363	360.5	+	N-acetylneuraminate synthase family protein
AbrC3	SCO4596	SC_RS25135	5316948	5316957	-	15.5714	0.0439	SC_RS26580	SCO4884	5317104	151.5	+	BMP family lipoprotein
AbrC3	SCO4596	SC_RS25135	5331245	5331254	-	15.5714	0.0439	SC_RS26640	SCO4896	5330840	409.5	-	MFS transporter
AbrC3	SCO4596	SC_RS25135	5331245	5331254	-	15.5714	0.0439	SC_RS26645	SCO4897	5330904	345.5	+	LysR family transcriptional regulator
AbrC3	SCO4596	SC_RS25135	5356618	5356627	+	15.5714	0.0439	SC_RS26765	SCO4921	5357055	432.5	-	acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha
AbrC3	SCO4596	SC_RS25135	5368591	5368600	+	15.5714	0.0439	SC_RS26835	SCO4934	5368677	81.5	+	L,D-transpeptidase
AbrC3	SCO4596	SC_RS25135	5373416	5373425	-	15.5714	0.0439	SC_RS26855	SCO4938	5373018	402.5	+	RNA polymerase sigma factor SigJ
AbrC3	SCO4596	SC_RS25135	5390168	5390177	-	15.5714	0.0439	SC_RS26930	SCO4953	5389724	448.5	+	TerD family protein
AbrC3	SCO4596	SC_RS25135	5390168	5390177	-	15.5714	0.0439	SC_RS26935	SCO4954	5390534	361.5	-	DUF4291 domain-containing protein
AbrC3	SCO4596	SC_RS25135	5392132	5392141	+	15.5714	0.0439	SC_RS26940	SCO4955	5391888	248.5	-	FG-GAP-like repeat-containing protein
AbrC3	SCO4596	SC_RS25135	5392132	5392141	+	15.5714	0.0439	SC_RS26945	SCO4956	5392010	126.5	+	peptide-methionine (S)-S-oxide reductase MsrA
AbrC3	SCO4596	SC_RS25135	5407412	5407421	-	15.5714	0.0439	SC_RS27020	SCO4972	5407685	268.5	+	xanthine dehydrogenase molybdopterin binding subunit
AbrC3	SCO4596	SC_RS25135	5419385	5419394	-	15.5714	0.0439	SC_RS27060	SCO4980	5419350	39.5	-	SMI1/KNR4 family protein
AbrC3	SCO4596	SC_RS25135	5436733	5436742	-	15.5714	0.0439	SC_RS27145	SCO4997	5436359	378.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	5436733	5436742	-	15.5714	0.0439	SC_RS27150	SCO4998	5437222	484.5	-	helix-turn-helix domain-containing protein
AbrC3	SCO4596	SC_RS25135	5438230	5438239	-	15.5714	0.0439	SC_RS27160		5438185	49.5	-	serine/threonine protein kinase
AbrC3	SCO4596	SC_RS25135	5438230	5438239	-	15.5714	0.0439	SC_RS27165	SCO5000	5438306	71.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	5438230	5438239	-	15.5714	0.0439	SC_RS27170	SCO5001	5438710	475.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	5443041	5443050	-	15.5714	0.0439	SC_RS27190	SCO5005	5443118	72.5	+	Flp pilus assembly protein CpaB
AbrC3	SCO4596	SC_RS25135	5450444	5450453	+	15.5714	0.0439	SC_RS27235	SCO5014	5450207	241.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	5450444	5450453	+	15.5714	0.0439	SC_RS27240	SCO5015	5450794	345.5	+	OmpA family protein
AbrC3	SCO4596	SC_RS25135	5471748	5471757	-	15.5714	0.0439	SC_RS27335	SCO5034	5471975	222.5	-	ABC transporter permease
AbrC3	SCO4596	SC_RS25135	5490116	5490125	-	15.5714	0.0439	SC_RS27415	SCO5050	5489640	480.5	+	nucleotide sugar dehydrogenase
AbrC3	SCO4596	SC_RS25135	5507582	5507591	-	15.5714	0.0439	SC_RS27485	SCO5065	5507768	181.5	-	helix-turn-helix transcriptional regulator
AbrC3	SCO4596	SC_RS25135	5507582	5507591	-	15.5714	0.0439	SC_RS27490	SCO5066	5508078	491.5	+	MBL fold metallo-hydrolase
AbrC3	SCO4596	SC_RS25135	5509401	5509410	-	15.5714	0.0439	SC_RS27495	SCO5067	5509015	390.5	+	carboxylesterase/lipase family protein
AbrC3	SCO4596	SC_RS25135	5519691	5519700	-	15.5714	0.0439	SC_RS27545	SCO5077	5519497	198.5	+	PPOX class F420-dependent oxidoreductase
AbrC3	SCO4596	SC_RS25135	5519691	5519700	-	15.5714	0.0439	SC_RS27550	SCO5078	5519987	291.5	+	DUF6081 family protein
AbrC3	SCO4596	SC_RS25135	5528165	5528174	+	15.5714	0.0439	SC_RS27585	SCO5085	5528094	75.5	+	AfsR/SARP family transcriptional regulator
AbrC3	SCO4596	SC_RS25135	5531458	5531467	+	15.5714	0.0439	SC_RS27600	SCO5088	5531201	261.5	+	ketosynthase chain-length factor
AbrC3	SCO4596	SC_RS25135	5544038	5544047	-	15.5714	0.0439	SC_RS27680	SCO5104	5543715	327.5	+	SpoIIE family protein phosphatase
AbrC3	SCO4596	SC_RS25135	5552134	5552143	-	15.5714	0.0439	SC_RS27705	SCO5109	5551770	368.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	5552134	5552143	-	15.5714	0.0439	SC_RS27710	SCO5110	5552093	45.5	+	ABC transporter family substrate-binding protein
AbrC3	SCO4596	SC_RS25135	5571577	5571586	+	15.5714	0.0439	SC_RS27770	SCO5122	5571687	105.5	-	S9 family peptidase
AbrC3	SCO4596	SC_RS25135	5571577	5571586	+	15.5714	0.0439	SC_RS27775	SCO5123	5571874	292.5	+	membrane protein
AbrC3	SCO4596	SC_RS25135	5579063	5579072	-	15.5714	0.0439	SC_RS27815	SCO5131	5578902	165.5	+	sensor histidine kinase
AbrC3	SCO4596	SC_RS25135	5592904	5592913	+	15.5714	0.0439	SC_RS27890	SCO5145	5592467	441.5	+	DUF3117 domain-containing protein
AbrC3	SCO4596	SC_RS25135	5598175	5598184	+	15.5714	0.0439	SC_RS27920	SCO5151	5598330	150.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	5608271	5608280	-	15.5714	0.0439	SC_RS27970	SCO5161	5608309	33.5	+	PHP domain-containing protein
AbrC3	SCO4596	SC_RS25135	5609609	5609618	+	15.5714	0.0439	SC_RS27975	SCO5162	5609220	393.5	+	MarC family protein
AbrC3	SCO4596	SC_RS25135	5609609	5609618	+	15.5714	0.0439	SC_RS27980	SCO5163	5610044	430.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	5633383	5633392	+	15.5714	0.0439	SC_RS28070	SCO5181	5633781	393.5	-	lysylphosphatidylglycerol synthase domain-containing protein
AbrC3	SCO4596	SC_RS25135	5664727	5664736	+	15.5714	0.0439	SC_RS28195	SCOt52	5664562	169.5	+	
AbrC3	SCO4596	SC_RS25135	5664727	5664736	+	15.5714	0.0439	SC_RS28200	SCO5205	5664867	135.5	+	tetratricopeptide repeat protein
AbrC3	SCO4596	SC_RS25135	5667798	5667807	-	15.5714	0.0439	SC_RS28210	SCO5206	5667360	442.5	-	Fur family transcriptional regulator
AbrC3	SCO4596	SC_RS25135	5667798	5667807	-	15.5714	0.0439	SC_RS28215	SCO5207	5667954	151.5	-	CBS domain-containing protein
AbrC3	SCO4596	SC_RS25135	5694263	5694272	-	15.5714	0.0439	SC_RS28350	SCO5234	5694641	373.5	+	carbohydrate ABC transporter permease
AbrC3	SCO4596	SC_RS25135	5698280	5698289	+	15.5714	0.0439	SC_RS28360	SCO5236	5698076	208.5	-	glucosamine-6-phosphate deaminase
AbrC3	SCO4596	SC_RS25135	5709278	5709287	-	15.5714	0.0439	SC_RS28420	SCO5248	5709316	33.5	-	N-acetylmuramoyl-L-alanine amidase
AbrC3	SCO4596	SC_RS25135	5709278	5709287	-	15.5714	0.0439	SC_RS28425	SCO5249	5709624	341.5	+	family 2B encapsulin nanocompartment shell protein
AbrC3	SCO4596	SC_RS25135	5713399	5713408	-	15.5714	0.0439	SC_RS28440	SCO5252	5713322	81.5	+	dihydrofolate reductase family protein
AbrC3	SCO4596	SC_RS25135	5715877	5715886	+	15.5714	0.0439	SC_RS28460	SCO5256	5715773	108.5	-	CGNR zinc finger domain-containing protein
AbrC3	SCO4596	SC_RS25135	5715877	5715886	+	15.5714	0.0439	SC_RS28465	SCO5257	5715872	9.5	+	class I SAM-dependent methyltransferase
AbrC3	SCO4596	SC_RS25135	5721246	5721255	-	15.5714	0.0439	SC_RS28490	SCO5262	5721695	444.5	+	zinc-binding dehydrogenase
AbrC3	SCO4596	SC_RS25135	5724265	5724274	-	15.5714	0.0439	SC_RS28505	SCO5264	5724715	445.5	-	PadR family transcriptional regulator
AbrC3	SCO4596	SC_RS25135	5768940	5768949	-	15.5714	0.0439	SC_RS28655	SCO5294	5769197	252.5	-	C40 family peptidase
AbrC3	SCO4596	SC_RS25135	5781538	5781547	-	15.5714	0.0439	SC_RS28720	SCO5308	5781207	335.5	-	non-homologous end-joining DNA ligase
AbrC3	SCO4596	SC_RS25135	5781538	5781547	-	15.5714	0.0439	SC_RS28725	SCO5309	5781263	279.5	+	non-homologous end joining protein Ku
AbrC3	SCO4596	SC_RS25135	5810356	5810365	-	15.5714	0.0439	SC_RS28855	SCO5336	5809892	468.5	-	NUDIX hydrolase
AbrC3	SCO4596	SC_RS25135	5810356	5810365	-	15.5714	0.0439	SC_RS28860	SCO5337	5810652	291.5	-	XRE family transcriptional regulator
AbrC3	SCO4596	SC_RS25135	5810356	5810365	-	15.5714	0.0439	SC_RS28865	SCO5338	5810810	449.5	+	SCO3933 family regulatory protein
AbrC3	SCO4596	SC_RS25135	5810836	5810845	+	15.5714	0.0439	SC_RS28860	SCO5337	5810652	188.5	-	XRE family transcriptional regulator
AbrC3	SCO4596	SC_RS25135	5810836	5810845	+	15.5714	0.0439	SC_RS28865	SCO5338	5810810	30.5	+	SCO3933 family regulatory protein
AbrC3	SCO4596	SC_RS25135	5810836	5810845	+	15.5714	0.0439	SC_RS28870	SCO5339	5811167	326.5	+	FtsK/SpoIIIE domain-containing protein
AbrC3	SCO4596	SC_RS25135	5818801	5818810	-	15.5714	0.0439	SC_RS28930	SCOt55	5818795	10.5	-	
AbrC3	SCO4596	SC_RS25135	5818801	5818810	-	15.5714	0.0439	SC_RS28935	SCO5351	5818975	169.5	+	response regulator
AbrC3	SCO4596	SC_RS25135	5826558	5826567	+	15.5714	0.0439	SC_RS28965	SCO5357	5826214	348.5	+	transcription termination factor Rho
AbrC3	SCO4596	SC_RS25135	5826588	5826597	+	15.5714	0.0439	SC_RS28965	SCO5357	5826214	378.5	+	transcription termination factor Rho
AbrC3	SCO4596	SC_RS25135	5846776	5846785	-	15.5714	0.0439	SC_RS29060	SCO5376	5847081	300.5	-	glycoside hydrolase family 18 chitinase
AbrC3	SCO4596	SC_RS25135	5864559	5864568	+	15.5714	0.0439	SC_RS29155	SCO5395	5864545	18.5	-	ABC transporter ATP-binding protein
AbrC3	SCO4596	SC_RS25135	5872112	5872121	-	15.5714	0.0439	SC_RS29180	SCO5400	5871855	261.5	+	methylmalonyl Co-A mutase-associated GTPase MeaB
AbrC3	SCO4596	SC_RS25135	5880574	5880583	-	15.5714	0.0439	SC_RS29225	SCO5409	5880228	350.5	+	DUF3817 domain-containing protein
AbrC3	SCO4596	SC_RS25135	5880574	5880583	-	15.5714	0.0439	SC_RS29230		5880569	9.5	+	thiamine-binding protein
AbrC3	SCO4596	SC_RS25135	5880574	5880583	-	15.5714	0.0439	SC_RS41375		5880874	295.5	-	DUF7848 domain-containing protein
AbrC3	SCO4596	SC_RS25135	5884070	5884079	-	15.5714	0.0439	SC_RS29255	SCO5415	5883756	318.5	+	methylmalonyl-CoA mutase family protein
AbrC3	SCO4596	SC_RS25135	5888640	5888649	+	15.5714	0.0439	SC_RS29270	SCO5418	5888283	361.5	-	TetR/AcrR family transcriptional regulator
AbrC3	SCO4596	SC_RS25135	5888640	5888649	+	15.5714	0.0439	SC_RS29275	SCO5419	5888566	78.5	+	tetratricopeptide repeat protein
AbrC3	SCO4596	SC_RS25135	5899999	5900008	+	15.5714	0.0439	SC_RS29315	SCO5427	5899692	311.5	-	helix-turn-helix domain-containing protein
AbrC3	SCO4596	SC_RS25135	5904864	5904873	+	15.5714	0.0439	SC_RS29340	SCO5431	5904399	469.5	-	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase family protein
AbrC3	SCO4596	SC_RS25135	5904864	5904873	+	15.5714	0.0439	SC_RS29345	SCO5432	5904427	441.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	5904864	5904873	+	15.5714	0.0439	SC_RS29350	SCO5433	5905174	305.5	+	AfsR-like transcriptional regulator TcrA
AbrC3	SCO4596	SC_RS25135	5908494	5908503	-	15.5714	0.0439	SC_RS29355	SCO5434	5908036	462.5	-	response regulator
AbrC3	SCO4596	SC_RS25135	5916632	5916641	+	15.5714	0.0439	SC_RS29385	SCO5440	5916919	282.5	-	1,4-alpha-glucan branching enzyme
AbrC3	SCO4596	SC_RS25135	5922497	5922506	-	15.5714	0.0439	SC_RS29400	SCO5443	5922099	402.5	-	alpha-1,4-glucan--maltose-1-phosphate maltosyltransferase
AbrC3	SCO4596	SC_RS25135	5922497	5922506	-	15.5714	0.0439	SC_RS29405	SCO5444	5922470	31.5	+	glycosyltransferase family 1 protein
AbrC3	SCO4596	SC_RS25135	5948571	5948580	-	15.5714	0.0439	SC_RS29490	SCO5461	5948080	495.5	+	ADP-ribosyltransferase
AbrC3	SCO4596	SC_RS25135	5951890	5951899	-	15.5714	0.0439	SC_RS29515	SCO5466	5951973	78.5	-	glycoside hydrolase family 25 protein
AbrC3	SCO4596	SC_RS25135	5951890	5951899	-	15.5714	0.0439	SC_RS29520	SCO5467	5952154	259.5	+	D-Ala-D-Ala carboxypeptidase family metallohydrolase
AbrC3	SCO4596	SC_RS25135	5971792	5971801	-	15.5714	0.0439	SC_RS29605	SCO5484	5971342	454.5	+	membrane protein
AbrC3	SCO4596	SC_RS25135	5971792	5971801	-	15.5714	0.0439	SC_RS29610	SCO5485	5971544	252.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	5971792	5971801	-	15.5714	0.0439	SC_RS29615	SCO5486	5971928	131.5	+	cysteine desulfurase family protein
AbrC3	SCO4596	SC_RS25135	5988297	5988306	+	15.5714	0.0439	SC_RS29695	SCO5502	5988617	315.5	+	MMPL family transporter
AbrC3	SCO4596	SC_RS25135	5995721	5995730	-	15.5714	0.0439	SC_RS29720	SCO5507	5995778	52.5	+	DUF6191 domain-containing protein
AbrC3	SCO4596	SC_RS25135	5996161	5996170	-	15.5714	0.0439	SC_RS29720	SCO5507	5995778	387.5	+	DUF6191 domain-containing protein
AbrC3	SCO4596	SC_RS25135	6023902	6023911	-	15.5714	0.0439	SC_RS29830	SCO5529	6023669	237.5	+	citramalate synthase
AbrC3	SCO4596	SC_RS25135	6031766	6031775	+	15.5714	0.0439	SC_RS29860	SCO5535	6031665	105.5	+	acyl-CoA carboxylase subunit beta
AbrC3	SCO4596	SC_RS25135	6045517	6045526	-	15.5714	0.0439	SC_RS29910	SCO5545	6045170	351.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	6045517	6045526	-	15.5714	0.0439	SC_RS29915	SCO5546	6045485	36.5	+	fumarylacetoacetate hydrolase family protein
AbrC3	SCO4596	SC_RS25135	6045667	6045676	-	15.5714	0.0439	SC_RS29915	SCO5546	6045485	186.5	+	fumarylacetoacetate hydrolase family protein
AbrC3	SCO4596	SC_RS25135	6050472	6050481	+	15.5714	0.0439	SC_RS29960	SCO5550	6050379	97.5	-	MerR family transcriptional regulator
AbrC3	SCO4596	SC_RS25135	6050472	6050481	+	15.5714	0.0439	SC_RS29965	SCO5551	6050461	15.5	+	DUF4188 domain-containing protein
AbrC3	SCO4596	SC_RS25135	6055268	6055277	+	15.5714	0.0439	SC_RS29995	SCO5557	6055700	427.5	-	hypothetical protein
AbrC3	SCO4596	SC_RS25135	6056839	6056848	-	15.5714	0.0439	SC_RS30000	SCO5557a	6056348	495.5	-	2-phospho-L-lactate guanylyltransferase
AbrC3	SCO4596	SC_RS25135	6056839	6056848	-	15.5714	0.0439	SC_RS30005	SCO5558	6056492	351.5	+	lysophospholipid acyltransferase family protein
AbrC3	SCO4596	SC_RS25135	6056839	6056848	-	15.5714	0.0439	SC_RS30010	SCO5559	6057283	439.5	+	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase
AbrC3	SCO4596	SC_RS25135	6059596	6059605	-	15.5714	0.0439	SC_RS30020	SCO5561	6059965	364.5	-	Lrp/AsnC family transcriptional regulator
AbrC3	SCO4596	SC_RS25135	6070040	6070049	+	15.5714	0.0439	SC_RS30070	SCO5571	6069794	250.5	+	50S ribosomal protein L32
AbrC3	SCO4596	SC_RS25135	6070040	6070049	+	15.5714	0.0439	SC_RS30075	SCO5572	6069975	69.5	+	ribonuclease III
AbrC3	SCO4596	SC_RS25135	6073230	6073239	+	15.5714	0.0439	SC_RS30090	SCO5575	6073466	231.5	-	CAP domain-containing protein
AbrC3	SCO4596	SC_RS25135	6073230	6073239	+	15.5714	0.0439	SC_RS30095	SCO5576	6073650	415.5	+	acylphosphatase
AbrC3	SCO4596	SC_RS25135	6089979	6089988	+	15.5714	0.0439	SC_RS30150	SCO5586	6090383	399.5	+	signal recognition particle protein
AbrC3	SCO4596	SC_RS25135	6099987	6099996	-	15.5714	0.0439	SC_RS30195	SCO5595	6099500	491.5	+	50S ribosomal protein L19
AbrC3	SCO4596	SC_RS25135	6099987	6099996	-	15.5714	0.0439	SC_RS30200	SCO5596	6099896	95.5	+	signal peptidase I
AbrC3	SCO4596	SC_RS25135	6102597	6102606	-	15.5714	0.0439	SC_RS30215	SCO5599	6102756	154.5	+	signal peptidase I
AbrC3	SCO4596	SC_RS25135	6115369	6115378	+	15.5714	0.0439	SC_RS30290	SCO5614	6115100	273.5	+	helix-turn-helix transcriptional regulator
AbrC3	SCO4596	SC_RS25135	6115369	6115378	+	15.5714	0.0439	SC_RS30295	SCO5615	6115312	61.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	6115369	6115378	+	15.5714	0.0439	SC_RS30300	SCO5616	6115649	275.5	+	hypothetical protein
AbrC3	SCO4596	SC_RS25135	6126431	6126440	+	15.5714	0.0439	SC_RS30360	SCO5627	6126503	67.5	+	ribosome recycling factor
AbrC3	SCO4596	SC_RS25135	6145538	6145547	-	15.5714	0.0439	SC_RS30450	SCO5647	6145446	96.5	+	ABC transporter permease
AbrC3	SCO4596	SC_RS25135	6146756	6146765	-	15.5714	0.0439	SC_RS30455	SCO5648	6147131	370.5	+	ABC transporter ATP-binding protein
AbrC3	SCO4596	SC_RS25135	6153911	6153920	-	15.5714	0.0439	SC_RS30485	SCO5654	6153867	48.5	-	ABC transporter ATP-binding protein
AbrC3	SCO4596	SC_RS25135	6159342	6159351	-	15.5714	0.0439	SC_RS30510	SCO5659	6158953	393.5	+	HXXEE domain-containing protein
AbrC3	SCO4596	SC_RS25135	6163248	6163257	+	15.5714	0.0439	SC_RS30530	SCO5663	6162772	480.5	+	DUF4190 domain-containing protein
