gene_id,old_locus_tag,gene_name,chrom,start,end,strand,gff_tss,experimental_tss,tss_source,tss
SC_RS33615,SCO6273,,NC_003888.3,6900898,6907317,-,6907317,,GFF_annotation,6907317
SC_RS33625,SCO6275,,NC_003888.3,6918286,6931959,-,6931959,6932046.0,Jeong2016_dRNA-seq,6932046
SC_RS33630,SCO6276,,NC_003888.3,6932285,6933607,+,6932285,6932082.0,Jeong2016_dRNA-seq,6932082
SC_RS33635,SCO6277,,NC_003888.3,6933604,6934464,+,6933604,,GFF_annotation,6933604
SC_RS33640,SCO6278,,NC_003888.3,6934507,6936138,+,6934507,,GFF_annotation,6934507
SC_RS33645,SCO6279,,NC_003888.3,6936149,6937705,+,6936149,,GFF_annotation,6936149
SC_RS33650,SCO6280,,NC_003888.3,6938024,6939643,+,6938024,6937977.0,Jeong2016_dRNA-seq,6937977
SC_RS33655,SCO6281,,NC_003888.3,6939907,6941544,+,6939907,6939760.0,Jeong2016_dRNA-seq,6939760
SC_RS33660,SCO6282,,NC_003888.3,6941746,6942516,-,6942516,6942568.0,Jeong2016_dRNA-seq,6942568
SC_RS33665,SCO6283,,NC_003888.3,6942661,6943506,+,6942661,,GFF_annotation,6942661
SC_RS33670,SCO6284,,NC_003888.3,6943673,6945265,+,6943673,6943643.0,Jeong2016_dRNA-seq,6943643
SC_RS33675,SCO6285,,NC_003888.3,6945280,6945543,+,6945280,,GFF_annotation,6945280
SC_RS33680,SCO6286,,NC_003888.3,6945705,6946379,-,6946379,6946428.0,Jeong2016_dRNA-seq,6946428
SC_RS33685,SCO6287,,NC_003888.3,6946617,6947423,+,6946617,,GFF_annotation,6946617
SC_RS33690,SCO6288,,NC_003888.3,6947569,6948414,+,6947569,,GFF_annotation,6947569
SC_RS33695,SCO6289,,NC_003888.3,6948595,6949758,+,6948595,6948543.0,Jeong2016_dRNA-seq,6948543
SC_RS33700,SCO6290,,NC_003888.3,6949755,6950009,+,6949755,,GFF_annotation,6949755
SC_RS33705,SCO6291,,NC_003888.3,6950002,6951537,+,6950002,,GFF_annotation,6950002
SC_RS33710,SCO6292,,NC_003888.3,6951534,6952430,+,6951534,,GFF_annotation,6951534
SC_RS33715,SCO6293,,NC_003888.3,6952433,6953434,+,6952433,,GFF_annotation,6952433
SC_RS33720,SCO6294,,NC_003888.3,6953679,6954356,-,6954356,6954391.0,Jeong2016_dRNA-seq,6954391
SC_RS33725,SCO6295,,NC_003888.3,6954616,6956604,+,6954616,,GFF_annotation,6954616
SC_RS33730,SCO6296,,NC_003888.3,6956543,6957022,-,6957022,,GFF_annotation,6957022
SC_RS33735,SCO6297,,NC_003888.3,6957019,6957975,-,6957975,,GFF_annotation,6957975
SC_RS33740,SCO6298,,NC_003888.3,6957972,6958898,-,6958898,,GFF_annotation,6958898
SC_RS33745,SCO6299,,NC_003888.3,6958987,6959844,-,6959844,,GFF_annotation,6959844
SC_RS33750,SCO6300,,NC_003888.3,6959963,6961810,-,6961810,,GFF_annotation,6961810
SC_RS33760,SCO6303,,NC_003888.3,6962349,6963320,-,6963320,,GFF_annotation,6963320
SC_RS33765,SCO6304,,NC_003888.3,6963368,6964300,-,6964300,,GFF_annotation,6964300
SC_RS33770,SCO6305,,NC_003888.3,6964306,6965304,-,6965304,,GFF_annotation,6965304
SC_RS33775,SCO6306,,NC_003888.3,6965355,6966485,-,6966485,,GFF_annotation,6966485
SC_RS33780,SCO6307,,NC_003888.3,6966512,6967474,-,6967474,,GFF_annotation,6967474
SC_RS33785,SCO6308,,NC_003888.3,6967471,6968472,-,6968472,,GFF_annotation,6968472
SC_RS33790,SCO6309,,NC_003888.3,6968600,6969571,+,6968600,6968507.0,Jeong2016_dRNA-seq,6968507
SC_RS33795,SCO6310,,NC_003888.3,6970033,6971376,+,6970033,6969961.0,Jeong2016_dRNA-seq,6969961
SC_RS33800,SCO6311,,NC_003888.3,6971557,6971979,+,6971557,,GFF_annotation,6971557
SC_RS33805,SCO6312,,NC_003888.3,6972028,6972675,-,6972675,6972729.0,Jeong2016_dRNA-seq,6972729
SC_RS33810,SCO6313,,NC_003888.3,6972975,6974066,-,6974066,,GFF_annotation,6974066
SC_RS33815,SCO6318,,NC_003888.3,6975868,6976401,-,6976401,,GFF_annotation,6976401
SC_RS33820,SCO6319,,NC_003888.3,6976897,6977634,+,6976897,,GFF_annotation,6976897
SC_RS33825,SCO6320,,NC_003888.3,6977697,6979403,-,6979403,,GFF_annotation,6979403
SC_RS33830,SCO6321,,NC_003888.3,6980436,6981524,+,6980436,,GFF_annotation,6980436
SC_RS33840,,,NC_003888.3,6982905,6983147,+,6982905,,GFF_annotation,6982905
SC_RS33845,SCO6323,,NC_003888.3,6983231,6983887,-,6983887,6983919.0,Jeong2016_dRNA-seq,6983919
SC_RS33850,SCO6324,,NC_003888.3,6984273,6984983,+,6984273,,GFF_annotation,6984273
SC_RS33860,SCO6326,,NC_003888.3,6986787,6987242,-,6987242,,GFF_annotation,6987242
SC_RS33865,SCO6327,,NC_003888.3,6987274,6987738,-,6987738,,GFF_annotation,6987738
SC_RS33870,SCO6328,,NC_003888.3,6987864,6988244,-,6988244,,GFF_annotation,6988244
SC_RS33875,SCO6330,,NC_003888.3,6988456,6989079,+,6988456,,GFF_annotation,6988456
SC_RS33880,SCO6331,,NC_003888.3,6989076,6990485,+,6989076,,GFF_annotation,6989076
SC_RS33885,SCO6332,,NC_003888.3,6990537,6990734,-,6990734,,GFF_annotation,6990734
SC_RS33890,SCO6333,,NC_003888.3,6990876,6991409,-,6991409,,GFF_annotation,6991409
SC_RS33895,SCO6334,,NC_003888.3,6991755,6994433,-,6994433,,GFF_annotation,6994433
SC_RS33900,,,NC_003888.3,6994439,6994627,-,6994627,,GFF_annotation,6994627
SC_RS33915,SCO6339,pcaDC,NC_003888.3,6998012,6999361,+,6998012,6998012.0,Jeong2016_dRNA-seq,6998012
SC_RS33920,SCO6340,,NC_003888.3,6999405,7000040,+,6999405,6999405.0,Jeong2016_dRNA-seq,6999405
SC_RS33925,SCO6341,,NC_003888.3,7000095,7000874,+,7000095,7000095.0,Jeong2016_dRNA-seq,7000095
SC_RS33930,SCO6342,,NC_003888.3,7000969,7001376,+,7000969,7000766.0,Jeong2016_dRNA-seq,7000766
SC_RS33935,SCO6344,,NC_003888.3,7001616,7003223,-,7003223,,GFF_annotation,7003223
SC_RS33940,SCO6345,,NC_003888.3,7003454,7004212,+,7003454,,GFF_annotation,7003454
SC_RS33945,SCO6346,,NC_003888.3,7004372,7004848,+,7004372,,GFF_annotation,7004372
SC_RS33950,SCO6347,,NC_003888.3,7004952,7006739,+,7004952,7004807.0,Jeong2016_dRNA-seq,7004807
SC_RS33955,SCO6348,,NC_003888.3,7006807,7010859,-,7010859,,GFF_annotation,7010859
SC_RS33960,SCO6349,,NC_003888.3,7011086,7012171,+,7011086,,GFF_annotation,7011086
SC_RS33965,SCO6350,,NC_003888.3,7012204,7012788,-,7012788,,GFF_annotation,7012788
SC_RS33970,SCO6351,,NC_003888.3,7012868,7013566,+,7012868,,GFF_annotation,7012868
SC_RS33980,SCO6353,,NC_003888.3,7014907,7016286,-,7016286,,GFF_annotation,7016286
SC_RS33985,SCO6354,,NC_003888.3,7016283,7016945,-,7016945,,GFF_annotation,7016945
SC_RS33990,SCO6355,,NC_003888.3,7016899,7017717,-,7017717,,GFF_annotation,7017717
SC_RS33995,SCO6356,,NC_003888.3,7017714,7018319,-,7018319,,GFF_annotation,7018319
SC_RS34000,SCO6357,,NC_003888.3,7018316,7018984,-,7018984,7019084.0,Jeong2016_dRNA-seq,7019084
SC_RS34005,SCO6358,,NC_003888.3,7019120,7019509,+,7019120,7018971.0,Jeong2016_dRNA-seq,7018971
SC_RS34010,SCO6359,,NC_003888.3,7019506,7020435,+,7019506,,GFF_annotation,7019506
SC_RS34015,SCO6360,,NC_003888.3,7020934,7021872,+,7020934,7020888.0,Jeong2016_dRNA-seq,7020888
SC_RS34020,SCO6361,,NC_003888.3,7021869,7022708,+,7021869,,GFF_annotation,7021869
SC_RS34025,SCO6362,,NC_003888.3,7022736,7024016,+,7022736,,GFF_annotation,7022736
SC_RS34030,SCO6363,,NC_003888.3,7024013,7024681,+,7024013,,GFF_annotation,7024013
SC_RS34035,SCO6364,,NC_003888.3,7024745,7025473,-,7025473,,GFF_annotation,7025473
SC_RS34040,SCO6365,,NC_003888.3,7025526,7028168,-,7028168,,GFF_annotation,7028168
SC_RS34045,SCO6366,,NC_003888.3,7028165,7028854,-,7028854,,GFF_annotation,7028854
SC_RS34050,SCO6367,,NC_003888.3,7028841,7029569,-,7029569,,GFF_annotation,7029569
SC_RS34055,SCO6368,,NC_003888.3,7029575,7030195,-,7030195,,GFF_annotation,7030195
SC_RS34060,SCO6369,,NC_003888.3,7030354,7031664,+,7030354,,GFF_annotation,7030354
SC_RS34065,SCO6370,,NC_003888.3,7031672,7032706,-,7032706,,GFF_annotation,7032706
SC_RS34070,SCO6371,,NC_003888.3,7032798,7033637,+,7032798,,GFF_annotation,7032798
SC_RS34075,SCO6373,,NC_003888.3,7034266,7035663,-,7035663,,GFF_annotation,7035663
SC_RS34080,SCO6374,,NC_003888.3,7035788,7037224,-,7037224,,GFF_annotation,7037224
SC_RS34085,SCO6375,,NC_003888.3,7037737,7038399,-,7038399,7038541.0,Jeong2016_dRNA-seq,7038541
SC_RS34090,SCO6376,,NC_003888.3,7038757,7039656,+,7038757,7038745.0,Jeong2016_dRNA-seq,7038745
SC_RS34095,SCO6377,,NC_003888.3,7039699,7040895,-,7040895,7041086.0,Jeong2016_dRNA-seq,7041086
SC_RS34105,SCO6379,,NC_003888.3,7042054,7042737,-,7042737,7042818.0,Jeong2016_dRNA-seq,7042818
SC_RS34115,SCO6381,,NC_003888.3,7043724,7045040,-,7045040,7045562.0,Jeong2016_dRNA-seq,7045562
SC_RS34120,,,NC_003888.3,7046100,7046327,-,7046327,,GFF_annotation,7046327
SC_RS34125,SCO6382,,NC_003888.3,7046618,7047526,+,7046618,7046590.0,Jeong2016_dRNA-seq,7046590
SC_RS34135,SCO6383,,NC_003888.3,7048443,7049126,-,7049126,,GFF_annotation,7049126
SC_RS34140,SCO6384,,NC_003888.3,7049382,7051151,-,7051151,7051151.0,Jeong2016_dRNA-seq,7051151
SC_RS34145,SCO6385,,NC_003888.3,7051526,7053478,-,7053478,7053654.0,Jeong2016_dRNA-seq,7053654
SC_RS34155,SCO6387,,NC_003888.3,7054118,7054684,+,7054118,,GFF_annotation,7054118
SC_RS34165,SCO6390,,NC_003888.3,7056261,7057292,+,7056261,,GFF_annotation,7056261
SC_RS34170,SCO6391,,NC_003888.3,7057809,7059026,+,7057809,,GFF_annotation,7057809
SC_RS34175,SCO6392,,NC_003888.3,7059104,7060183,-,7060183,7060710.0,Jeong2016_dRNA-seq,7060710
SC_RS34180,SCO6393,istA,NC_003888.3,7060486,7061838,+,7060486,7060389.0,Jeong2016_dRNA-seq,7060389
SC_RS34185,SCO6394,istB,NC_003888.3,7061835,7062605,+,7061835,,GFF_annotation,7061835
SC_RS34195,SCO6396,,NC_003888.3,7063621,7064501,+,7063621,,GFF_annotation,7063621
SC_RS34205,SCO6399,,NC_003888.3,7065214,7065699,-,7065699,7065699.0,Jeong2016_dRNA-seq,7065699
SC_RS34210,SCO6400,,NC_003888.3,7066309,7067553,+,7066309,,GFF_annotation,7066309
SC_RS34215,SCO6401,,NC_003888.3,7067605,7068132,-,7068132,,GFF_annotation,7068132
SC_RS34220,SCO6405,,NC_003888.3,7069508,7071526,+,7069508,7069445.0,Jeong2016_dRNA-seq,7069445
SC_RS34230,SCO6407,ggt,NC_003888.3,7071944,7073755,+,7071944,,GFF_annotation,7071944
SC_RS34235,SCO6408,,NC_003888.3,7073756,7076284,-,7076284,,GFF_annotation,7076284
SC_RS34240,SCO6409,map,NC_003888.3,7076437,7077213,-,7077213,7077213.0,Jeong2016_dRNA-seq,7077213
SC_RS34245,SCO6410,,NC_003888.3,7077312,7077563,+,7077312,7077312.0,Jeong2016_dRNA-seq,7077312
SC_RS34250,SCO6411,,NC_003888.3,7077746,7078588,+,7077746,7077690.0,Jeong2016_dRNA-seq,7077690
SC_RS34255,SCO6412,,NC_003888.3,7078585,7079868,+,7078585,,GFF_annotation,7078585
SC_RS34260,SCO6413,,NC_003888.3,7079908,7081521,+,7079908,,GFF_annotation,7079908
SC_RS34265,SCO6414,,NC_003888.3,7081657,7082499,+,7081657,,GFF_annotation,7081657
SC_RS34270,SCO6415,hydA,NC_003888.3,7082535,7083938,+,7082535,,GFF_annotation,7082535
SC_RS34275,SCO6416,,NC_003888.3,7083950,7084972,+,7083950,,GFF_annotation,7083950
SC_RS34280,SCO6417,,NC_003888.3,7085082,7086635,+,7085082,,GFF_annotation,7085082
SC_RS34285,SCO6418,,NC_003888.3,7086736,7088364,-,7088364,,GFF_annotation,7088364
SC_RS34290,SCO6419,,NC_003888.3,7088518,7089174,-,7089174,,GFF_annotation,7089174
SC_RS34295,SCO6420,,NC_003888.3,7089432,7090445,-,7090445,,GFF_annotation,7090445
SC_RS34300,SCO6421,,NC_003888.3,7090613,7091761,+,7090613,,GFF_annotation,7090613
SC_RS34305,SCO6422,,NC_003888.3,7091758,7092432,+,7091758,,GFF_annotation,7091758
SC_RS34310,SCO6423,,NC_003888.3,7092451,7093515,-,7093515,7093534.0,Jeong2016_dRNA-seq,7093534
SC_RS34315,SCO6424,,NC_003888.3,7093614,7094582,-,7094582,,GFF_annotation,7094582
SC_RS34320,SCO6425,,NC_003888.3,7094757,7095527,+,7094757,,GFF_annotation,7094757
SC_RS34325,SCO6426,,NC_003888.3,7095676,7096188,+,7095676,,GFF_annotation,7095676
SC_RS34330,SCO6427,,NC_003888.3,7096185,7097480,+,7096185,,GFF_annotation,7096185
SC_RS34335,SCO6428,,NC_003888.3,7097567,7104511,-,7104511,,GFF_annotation,7104511
SC_RS34340,SCO6429,,NC_003888.3,7104914,7106290,+,7104914,7104846.0,Jeong2016_dRNA-seq,7104846
SC_RS34345,SCO6430,,NC_003888.3,7106284,7108176,+,7106284,,GFF_annotation,7106284
SC_RS34350,SCO6431,,NC_003888.3,7108264,7111779,+,7108264,,GFF_annotation,7108264
SC_RS34355,SCO6432,,NC_003888.3,7111866,7116089,+,7111866,,GFF_annotation,7111866
SC_RS34360,SCO6433,,NC_003888.3,7116086,7116493,+,7116086,7116094.0,Jeong2016_dRNA-seq,7116094
SC_RS34365,SCO6434,,NC_003888.3,7116513,7117874,+,7116513,,GFF_annotation,7116513
SC_RS34370,SCO6435,,NC_003888.3,7117871,7118257,+,7117871,,GFF_annotation,7117871
SC_RS34375,SCO6436,,NC_003888.3,7118254,7119774,+,7118254,,GFF_annotation,7118254
SC_RS34380,SCO6437,,NC_003888.3,7119848,7121122,+,7119848,,GFF_annotation,7119848
SC_RS34385,SCO6438,lysA,NC_003888.3,7121125,7122447,+,7121125,,GFF_annotation,7121125
SC_RS34390,SCO6439,,NC_003888.3,7122416,7122844,-,7122844,7122904.0,Jeong2016_dRNA-seq,7122904
SC_RS34395,SCO6440,,NC_003888.3,7123131,7123883,+,7123131,7123059.0,Jeong2016_dRNA-seq,7123059
SC_RS34400,SCO6441,,NC_003888.3,7123886,7125292,+,7123886,,GFF_annotation,7123886
SC_RS34405,SCO6442,,NC_003888.3,7125293,7126396,+,7125293,,GFF_annotation,7125293
SC_RS34410,SCO6443,,NC_003888.3,7126477,7127388,+,7126477,,GFF_annotation,7126477
SC_RS34415,SCO6444,,NC_003888.3,7127545,7129407,+,7127545,,GFF_annotation,7127545
SC_RS34420,SCO6445,,NC_003888.3,7129505,7130350,+,7129505,7129505.0,Jeong2016_dRNA-seq,7129505
SC_RS34425,SCO6446,,NC_003888.3,7130456,7131346,+,7130456,,GFF_annotation,7130456
SC_RS34430,SCO6447,,NC_003888.3,7131401,7132084,-,7132084,7132304.0,Jeong2016_dRNA-seq,7132304
SC_RS34435,SCO6448,,NC_003888.3,7132198,7133130,+,7132198,7132198.0,Jeong2016_dRNA-seq,7132198
SC_RS34440,SCO6449,,NC_003888.3,7133238,7134647,+,7133238,,GFF_annotation,7133238
SC_RS34445,SCO6450,,NC_003888.3,7134644,7135153,+,7134644,,GFF_annotation,7134644
SC_RS34450,SCO6451,,NC_003888.3,7135277,7136905,+,7135277,7135251.0,Jeong2016_dRNA-seq,7135251
SC_RS34455,SCO6452,,NC_003888.3,7136938,7137906,+,7136938,,GFF_annotation,7136938
SC_RS34460,SCO6453,,NC_003888.3,7137945,7138841,+,7137945,,GFF_annotation,7137945
SC_RS34465,SCO6454,,NC_003888.3,7138838,7139845,+,7138838,,GFF_annotation,7138838
SC_RS34470,SCO6455,,NC_003888.3,7139838,7140506,+,7139838,,GFF_annotation,7139838
SC_RS34475,SCO6456,,NC_003888.3,7140529,7141923,-,7141923,7141921.0,Jeong2016_dRNA-seq,7141921
SC_RS34480,SCO6457,,NC_003888.3,7142206,7146129,+,7142206,,GFF_annotation,7142206
SC_RS34485,SCO6458,,NC_003888.3,7146169,7147047,+,7146169,,GFF_annotation,7146169
SC_RS34490,SCO6459,,NC_003888.3,7147028,7147390,-,7147390,,GFF_annotation,7147390
SC_RS34495,SCO6460,,NC_003888.3,7147460,7149376,+,7147460,,GFF_annotation,7147460
SC_RS34500,SCO6461,,NC_003888.3,7149456,7150940,+,7149456,,GFF_annotation,7149456
SC_RS34505,SCO6462,,NC_003888.3,7151007,7151501,+,7151007,,GFF_annotation,7151007
SC_RS34510,SCO6463,,NC_003888.3,7151706,7152575,+,7151706,7151586.0,Jeong2016_dRNA-seq,7151586
SC_RS34515,SCO6464,,NC_003888.3,7152607,7153332,-,7153332,,GFF_annotation,7153332
SC_RS34520,SCO6465,,NC_003888.3,7153374,7153868,-,7153868,,GFF_annotation,7153868
SC_RS34525,SCO6466,,NC_003888.3,7154038,7155195,+,7154038,,GFF_annotation,7154038
SC_RS34530,SCO6467,pssA,NC_003888.3,7155465,7156283,-,7156283,7156393.0,Jeong2016_dRNA-seq,7156393
SC_RS34535,SCO6468,,NC_003888.3,7156306,7156962,-,7156962,7157387.0,Jeong2016_dRNA-seq,7157387
SC_RS34540,SCO6469,,NC_003888.3,7157133,7158338,-,7158338,,GFF_annotation,7158338
SC_RS34545,SCO6470,,NC_003888.3,7158341,7158853,-,7158853,,GFF_annotation,7158853
SC_RS34550,SCO6471,,NC_003888.3,7158859,7159878,-,7159878,,GFF_annotation,7159878
SC_RS34555,SCO6472,,NC_003888.3,7159875,7161902,-,7161902,,GFF_annotation,7161902
SC_RS34560,SCO6473,ccrA,NC_003888.3,7161921,7163258,-,7163258,,GFF_annotation,7163258
SC_RS34565,SCO6474,,NC_003888.3,7163600,7164418,-,7164418,,GFF_annotation,7164418
SC_RS34570,SCO6475,,NC_003888.3,7164555,7166360,-,7166360,7166648.0,Jeong2016_dRNA-seq,7166648
SC_RS34575,SCO6476,,NC_003888.3,7166743,7167336,+,7166743,7166743.0,Jeong2016_dRNA-seq,7166743
SC_RS34580,SCO6477,,NC_003888.3,7167374,7167913,-,7167913,,GFF_annotation,7167913
SC_RS34585,SCO6478,,NC_003888.3,7167910,7168308,-,7168308,,GFF_annotation,7168308
SC_RS34590,SCO6479,,NC_003888.3,7168375,7169964,-,7169964,,GFF_annotation,7169964
SC_RS34595,SCO6480,,NC_003888.3,7170144,7170443,-,7170443,,GFF_annotation,7170443
SC_RS34600,SCO6481,,NC_003888.3,7170517,7171563,-,7171563,,GFF_annotation,7171563
SC_RS34605,SCO6482,,NC_003888.3,7171800,7172243,+,7171800,7171769.0,Jeong2016_dRNA-seq,7171769
SC_RS34610,SCO6483,,NC_003888.3,7172394,7174841,+,7172394,,GFF_annotation,7172394
SC_RS34615,SCO6484,,NC_003888.3,7174989,7177493,+,7174989,7174943.0,Jeong2016_dRNA-seq,7174943
SC_RS34620,SCO6485,,NC_003888.3,7177711,7178433,+,7177711,7177665.0,Jeong2016_dRNA-seq,7177665
SC_RS34625,SCO6486,,NC_003888.3,7178603,7179436,+,7178603,,GFF_annotation,7178603
SC_RS34630,SCO6487,,NC_003888.3,7179429,7180760,+,7179429,,GFF_annotation,7179429
SC_RS34635,SCO6488,,NC_003888.3,7180803,7182770,+,7180803,,GFF_annotation,7180803
SC_RS34640,SCO6489,,NC_003888.3,7182776,7183708,+,7182776,,GFF_annotation,7182776
SC_RS34645,SCO6490,,NC_003888.3,7183718,7184317,+,7183718,,GFF_annotation,7183718
SC_RS34650,SCO6491,,NC_003888.3,7184289,7184636,-,7184636,,GFF_annotation,7184636
SC_RS34655,SCO6492,,NC_003888.3,7184832,7186829,+,7184832,,GFF_annotation,7184832
SC_RS34660,SCO6493,,NC_003888.3,7186861,7187208,-,7187208,7187208.0,Jeong2016_dRNA-seq,7187208
SC_RS34665,SCO6494,,NC_003888.3,7187289,7187840,+,7187289,7187289.0,Jeong2016_dRNA-seq,7187289
SC_RS34670,SCO6495,,NC_003888.3,7187926,7188888,-,7188888,,GFF_annotation,7188888
SC_RS34675,SCO6496,,NC_003888.3,7189075,7190964,+,7189075,,GFF_annotation,7189075
SC_RS34680,SCO6497,,NC_003888.3,7190961,7192808,+,7190961,7190470.0,Jeong2016_dRNA-seq,7190470
SC_RS34685,SCO6498,ligD,NC_003888.3,7192859,7193764,+,7192859,,GFF_annotation,7192859
SC_RS34690,SCO6499,gvpO,NC_003888.3,7193830,7194222,+,7193830,7193821.0,Jeong2016_dRNA-seq,7193821
SC_RS34695,SCO6500,,NC_003888.3,7194294,7194728,+,7194294,,GFF_annotation,7194294
SC_RS34700,SCO6501,,NC_003888.3,7194725,7195498,+,7194725,,GFF_annotation,7194725
SC_RS34705,SCO6502,,NC_003888.3,7195503,7195766,+,7195503,,GFF_annotation,7195503
SC_RS34710,SCO6503,,NC_003888.3,7195763,7196482,+,7195763,,GFF_annotation,7195763
SC_RS34715,SCO6504,,NC_003888.3,7196479,7197609,+,7196479,,GFF_annotation,7196479
SC_RS34720,SCO6505,,NC_003888.3,7197606,7197935,+,7197606,,GFF_annotation,7197606
SC_RS34725,SCO6506,,NC_003888.3,7197932,7198711,+,7197932,,GFF_annotation,7197932
SC_RS34730,SCO6507,,NC_003888.3,7198708,7198890,+,7198708,,GFF_annotation,7198708
SC_RS34735,SCO6508,,NC_003888.3,7198892,7199188,+,7198892,,GFF_annotation,7198892
SC_RS34740,SCO6509,,NC_003888.3,7199279,7199449,-,7199449,7199464.0,Jeong2016_dRNA-seq,7199464
SC_RS34745,SCO6510,,NC_003888.3,7199504,7200325,-,7200325,7200348.0,Jeong2016_dRNA-seq,7200348
SC_RS34750,SCO6511,,NC_003888.3,7200436,7201941,-,7201941,,GFF_annotation,7201941
SC_RS34755,SCO6512,,NC_003888.3,7202065,7203684,+,7202065,7202065.0,Jeong2016_dRNA-seq,7202065
SC_RS34760,SCO6513,,NC_003888.3,7203714,7204835,-,7204835,,GFF_annotation,7204835
SC_RS34765,SCO6514,,NC_003888.3,7204898,7205176,+,7204898,7204898.0,Jeong2016_dRNA-seq,7204898
SC_RS34770,SCO6515,,NC_003888.3,7205258,7205800,-,7205800,,GFF_annotation,7205800
SC_RS34775,SCO6516,,NC_003888.3,7205826,7206224,-,7206224,,GFF_annotation,7206224
SC_RS34780,SCO6517,,NC_003888.3,7206433,7208823,+,7206433,7206380.0,Jeong2016_dRNA-seq,7206380
SC_RS34785,SCO6518,,NC_003888.3,7208891,7209373,+,7208891,,GFF_annotation,7208891
SC_RS34790,SCO6519,,NC_003888.3,7209379,7209795,+,7209379,7209379.0,Jeong2016_dRNA-seq,7209379
SC_RS34795,SCO6520,,NC_003888.3,7210082,7210882,+,7210082,7209841.0,Jeong2016_dRNA-seq,7209841
SC_RS34800,SCO6521,,NC_003888.3,7211022,7211978,+,7211022,,GFF_annotation,7211022
SC_RS34805,SCO6522,,NC_003888.3,7212176,7213489,+,7212176,,GFF_annotation,7212176
SC_RS34810,SCO6523,,NC_003888.3,7213486,7214526,+,7213486,,GFF_annotation,7213486
SC_RS34815,SCO6524,,NC_003888.3,7214569,7215195,-,7215195,,GFF_annotation,7215195
SC_RS34820,SCO6525,,NC_003888.3,7215192,7215965,-,7215965,,GFF_annotation,7215965
SC_RS34825,SCO6526,,NC_003888.3,7216060,7216461,+,7216060,7216024.0,Jeong2016_dRNA-seq,7216024
SC_RS34830,SCO6527,,NC_003888.3,7216569,7218722,+,7216569,,GFF_annotation,7216569
SC_RS34835,SCO6528,,NC_003888.3,7218804,7220228,+,7218804,,GFF_annotation,7218804
SC_RS34840,SCO6529,,NC_003888.3,7220309,7221370,+,7220309,,GFF_annotation,7220309
SC_RS34845,SCO6530,,NC_003888.3,7221367,7223199,+,7221367,,GFF_annotation,7221367
SC_RS34850,SCO6531,,NC_003888.3,7223286,7223711,+,7223286,7223224.0,Jeong2016_dRNA-seq,7223224
SC_RS34855,SCO6532,narI,NC_003888.3,7223740,7224462,-,7224462,,GFF_annotation,7224462
SC_RS34860,SCO6533,narJ,NC_003888.3,7224459,7224953,-,7224953,,GFF_annotation,7224953
SC_RS34865,SCO6534,narH,NC_003888.3,7224958,7226553,-,7226553,,GFF_annotation,7226553
SC_RS34870,SCO6535,,NC_003888.3,7226553,7230248,-,7230248,,GFF_annotation,7230248
SC_RS34875,SCO6536,,NC_003888.3,7230397,7231212,-,7231212,,GFF_annotation,7231212
SC_RS34880,SCO6537,,NC_003888.3,7231262,7232125,-,7232125,7232198.0,Jeong2016_dRNA-seq,7232198
SC_RS34885,SCO6538,,NC_003888.3,7232354,7232779,+,7232354,,GFF_annotation,7232354
SC_RS34890,SCO6539,,NC_003888.3,7232761,7233579,-,7233579,,GFF_annotation,7233579
SC_RS34895,SCO6540,,NC_003888.3,7233669,7233974,+,7233669,,GFF_annotation,7233669
SC_RS34900,SCO6541,,NC_003888.3,7233979,7234725,+,7233979,,GFF_annotation,7233979
SC_RS34905,SCO6542,,NC_003888.3,7234796,7236691,+,7234796,,GFF_annotation,7234796
SC_RS34910,SCO6543,,NC_003888.3,7236695,7236940,-,7236940,,GFF_annotation,7236940
SC_RS34915,SCO6544,,NC_003888.3,7237214,7237894,+,7237214,7237186.0,Jeong2016_dRNA-seq,7237186
SC_RS34920,SCO6545,,NC_003888.3,7237887,7240559,-,7240559,,GFF_annotation,7240559
SC_RS34925,SCO6546,,NC_003888.3,7240806,7243727,-,7243727,,GFF_annotation,7243727
SC_RS34930,SCO6548,,NC_003888.3,7244247,7245986,+,7244247,,GFF_annotation,7244247
SC_RS34935,SCO6549,,NC_003888.3,7246146,7247090,+,7246146,,GFF_annotation,7246146
SC_RS34940,SCO6550,,NC_003888.3,7247175,7247876,+,7247175,,GFF_annotation,7247175
SC_RS34945,SCO6551,,NC_003888.3,7247934,7248767,-,7248767,7248802.0,Jeong2016_dRNA-seq,7248802
SC_RS34950,SCO6552,,NC_003888.3,7248851,7250677,-,7250677,,GFF_annotation,7250677
SC_RS34955,SCO6553,,NC_003888.3,7250906,7252420,-,7252420,,GFF_annotation,7252420
SC_RS34960,SCO6554,,NC_003888.3,7252536,7253519,+,7252536,,GFF_annotation,7252536
SC_RS34965,SCO6555,,NC_003888.3,7253501,7254379,-,7254379,,GFF_annotation,7254379
SC_RS34970,SCO6556,,NC_003888.3,7254532,7255569,+,7254532,,GFF_annotation,7254532
SC_RS34975,SCO6557,,NC_003888.3,7255596,7257542,-,7257542,,GFF_annotation,7257542
SC_RS34980,SCO6558,fdhD,NC_003888.3,7257738,7258586,-,7258586,7258714.0,Jeong2016_dRNA-seq,7258714
SC_RS34985,SCO6559,,NC_003888.3,7258619,7259479,-,7259479,,GFF_annotation,7259479
SC_RS34990,SCO6560,,NC_003888.3,7259476,7261467,-,7261467,,GFF_annotation,7261467
